turn,Vrf_kV,dE_avg_GeV,dE_sigma_GeV,dE_min_GeV,dE_max_GeV,time_avg_ns,time_sigma_ns,time_min_ns,time_max_ns
253,264.0511373414268,-0.0002486284197863844,0.029840314457636706,-0.055609266153560766,0.0556308300022638,0.1948162636341707,32.76242224803345,-65.83451456456135,65.53664373315436
254,264.1469985217277,-0.00024933720419136225,0.029948147935020483,-0.055808511905510665,0.05582935736280624,0.19448573362860264,32.72357498075965,-65.76356630623039,65.46630230007398
255,264.2428215706219,-0.000250045086318427,0.030055932845625816,-0.05600764537034699,0.05602777109407038,0.19415429690807642,32.684578717391496,-65.69233156645188,65.39567569114351
256,264.3386063367919,-0.0002507520617838415,0.030163668257692317,-0.0562066655004338,0.056226070146344787,0.19382195488645956,32.64543357634401,-65.62081045806286,65.32476402029104
257,264.43435266898024,-0.00025145812620369406,0.03027135324313842,-0.05640557124531111,0.05642425346710958,0.1934887089827907,32.60613967699467,-65.54900309526158,65.25356740279736
258,264.5300604159906,-0.0002521632751939326,0.03037898687748215,-0.05660436155169503,0.056622320001036716,0.19315456062128675,32.566697139685836,-65.47690959361213,65.1820859552993
259,264.62572942668726,-0.0002528675043704026,0.03048656823976356,-0.05680303536347798,0.05682026868999037,0.1928195112313275,32.52710608572723,-65.40453007004913,65.11031979579357
260,264.7213595499958,-0.0002535708093488828,0.030594096412468904,-0.05700159162172904,0.05701809847302743,0.19248356224744184,32.48736663739843,-65.33186464288104,65.03826904364203
261,264.81695063490326,-0.0002542731857451212,0.030701570481456424,-0.0572000292646944,0.057215808286398114,0.19214671510932213,32.44747891795138,-65.25891343179572,64.96593381957476
262,264.91250253045826,-0.0002549746291748728,0.03080898953588377,-0.05739834722779789,0.057413397063546624,0.19180897126180776,32.407443051612894,-65.18567655786131,64.89331424569414
263,265.0080150857713,-0.0002556751352539349,0.030916352668136977,-0.05759654444364162,0.05761086373511199,0.19147033215488005,32.3672591635872,-65.11215414353504,64.82041044548023
264,265.103488150015,-0.0002563746995981847,0.031023658973761005,-0.05779461984200678,0.057808207228928966,0.19113079924365373,32.32692738005847,-65.03834631266457,64.74722254379415
265,265.1989215724244,-0.00025707331782361657,0.031130907551391755,-0.05799257234985445,0.058005426470029056,0.19079037398838553,32.28644782819341,-64.96425319049305,64.67375066688149
266,265.29431520229707,-0.00025777098554637795,0.03123809750268957,-0.058190400891326585,0.058202520380641616,0.19044905785445254,32.24582063614375,-64.88987490366333,64.59999494237823
267,265.38966888899347,-0.0002584676983828079,0.03134522793227419,-0.0583881043877471,0.05839948788019512,0.1901068523123654,32.20504593304891,-64.81521158022178,64.52595549931206
268,265.48498248193704,-0.0002591634519494731,0.03145229794766106,-0.058585681757623055,0.05859632788531846,0.18976375883773555,32.164123849038575,-64.74026334962386,64.45163246811083
269,265.5802558306147,-0.000259858241863206,0.03155930665919907,-0.05878313191664593,0.058793039309842435,0.1894197789112954,32.12305451523529,-64.66503034273617,64.3770259806021
270,265.67548878457677,-0.00026055206374114224,0.03166625318000961,-0.05898045377769304,0.05898962106480128,0.18907491401889598,32.081838063757104,-64.58951269184362,64.30213617001985
271,265.7706811934375,-0.0002612449132007582,0.03177313662592692,-0.05917764625082903,0.059186072058434354,0.18872916565145614,32.04047462772019,-64.5137105306508,64.22696317100932
272,265.86583290687497,-0.00026193678585990834,0.03187995611543976,-0.05937470824330753,0.0593823911961879,0.18838253530501192,31.99896434124154,-64.43762399428826,64.15150711962988
273,265.96094377463163,-0.0002626276773368637,0.03198671076963432,-0.05957163865957286,0.05957857738071695,0.1880350244806934,31.957307339441613,-64.36125321931638,64.07576815335833
274,266.05601364651454,-0.0002633175832503495,0.032093399712138336,-0.05976843640126185,0.05977462951188733,0.18768663468470584,31.915503758447013,-64.28459834372953,63.9997464110958
275,266.1510423723954,-0.00026400649921958294,0.03220002206906644,-0.05996510036720587,0.05997054648677774,0.18733736742833065,31.873553735393216,-64.20765950695818,63.92344203316853
276,266.2460298022108,-0.00026469442086431193,0.032306576968966674,-0.06016162945343281,0.06016632719968205,0.1869872242279253,31.831457408427276,-64.1304368498775,63.84685516133507
277,266.34097578596266,-0.0002653813438048533,0.03241306354276814,-0.06035802255316934,0.06036197054211155,0.1866362066049108,31.789214916710574,-64.05293051480933,63.76998593878895
278,266.43588017371826,-0.00026606726366213074,0.0325194809237298,-0.06055427855684315,0.060557475402797496,0.18628431608576784,31.74682640042155,-63.97514064552567,63.69283451016358
279,266.5307428156108,-0.00026675217605771364,0.03262582824739032,-0.06075039635208539,0.06075284066769362,0.1859315542020397,31.704292000758475,-63.89706738725326,63.61540102153569
280,266.62556356183893,-0.00026743607661385596,0.032732104651519094,-0.06094637482373316,0.060948065219978816,0.18557792249030483,31.661611859942255,-63.81871088667961,63.53768562042964
281,266.720342262668,-0.00026811896095353395,0.0328383092760682,-0.06114221285383222,0.061143147940059976,0.18522342249219037,31.618786121219216,-63.74007129195627,63.459688455821976
282,266.81507876842943,-0.00026880082470048653,0.03294444126312548,-0.061337909321639676,0.06133808770557488,0.18486805575436974,31.575814928863934,-63.66114875270185,63.381409678145786
283,266.9097729295212,-0.0002694816634792526,0.03305049975686856,-0.06153346310362688,0.061532883391395246,0.18451182382853434,31.53269842818207,-63.581943420008855,63.30284943929442
284,267.0044245964085,-0.0002701614729152115,0.03315648390351992,-0.06172887307348243,0.061727533869629855,0.18415472827140242,31.489436765513226,-63.50245544644525,63.22400789262653
285,267.09903361962336,-0.00027084024863462125,0.0332623928513029,-0.061924138102115264,0.061922038009627846,0.18379677064470562,31.4460300882338,-63.42268498606094,63.14488519296876
286,267.1935998497652,-0.0002715179862646578,0.03336822575039862,-0.062119257057657896,0.0621163946779821,0.18343795251519301,31.40247854475993,-63.342632194391484,63.06548149662112
287,267.28812313750103,-0.00027219468143345536,0.03347398175290392,-0.06231422880546977,0.062310602738532735,0.1830782754546194,31.358782284550337,-63.26229722846156,62.98579696136133
288,267.3826033335657,-0.0002728703297701445,0.03357966001279007,-0.0625090522081407,0.06250466105237075,0.18271774103973867,31.31494145810931,-63.18168024679042,62.90583174644806
289,267.4770402887621,-0.0002735449269048927,0.03368525968586252,-0.06270372612549446,0.06269856847784175,0.1823563508522999,31.27095621698961,-63.100781409394415,62.82558601262568
290,267.5714338539614,-0.0002742184684689441,0.0337907799297214,-0.06289824941459254,0.06289232387054985,0.18199410647902606,31.226826713795504,-63.019600877794716,62.745059922129
291,267.6657838801033,-0.000274890950094658,0.033896219903722914,-0.06309262092973793,0.06308592608336162,0.18163100951163033,31.18255310218569,-62.93813881501762,62.66425363868612
292,267.76009021819596,-0.00027556236741555065,0.03400157876894163,-0.06328683952247904,0.06327937396641024,0.18126706154679834,31.138135536876334,-62.85639538560142,62.58316732752431
293,267.8543527193172,-0.00027623271606633335,0.034106855688133444,-0.06348090404161384,0.0634726663670997,0.18090226418617367,31.09357417364409,-62.7743707556001,62.50180115537276
294,267.9485712346134,-0.00027690199168295404,0.0342120498256995,-0.06367481333319402,0.06366580213010917,0.18053661903637494,31.048869169329173,-62.69206509258731,62.42015529046742
295,268.0427456153007,-0.0002775701899026364,0.03431716034765081,-0.0638685662405293,0.06385878009739748,0.1801701277089529,31.004020681838416,-62.609478565661306,62.33822990255581
296,268.136875712665,-0.0002782373063639209,0.034422186421573624,-0.0640621616041919,0.06405159910820775,0.17980279182042738,30.95902887014836,-62.526611345449254,62.256025162899476
297,268.23096137806203,-0.0002789033367067046,0.03452712721659565,-0.06425559826202107,0.06424425799907206,0.17943461299223715,30.91389389430837,-62.4434636041089,62.173541244280074
298,268.32500246291755,-0.00027956827657228206,0.03463198190335288,-0.06444887504912782,0.06443675560381637,0.17906559285076507,30.868615915443797,-62.360035515337046,62.090778321002546
299,268.4189988187279,-0.0002802321216033854,0.03473674965395726,-0.06464199079789971,0.06462909075356545,0.17869573302731911,30.823195095759107,-62.27632725437215,62.00773656889956
300,268.51295029706006,-0.000280894867444226,0.034841429641965016,-0.06483494433800582,0.06482126227674802,0.1783250351581255,30.7776315985411,-62.19233899799755,61.924416165336794
301,268.60685674955175,-0.00028155650974053366,0.034946021042345655,-0.0650277344964018,0.06501326899910197,0.17795350088431897,30.73192558816206,-62.10807092454718,61.84081728921356
302,268.70071802791205,-0.00028221704413959907,0.03505052303145169,-0.06522036009733505,0.0652084131377876,0.1775811318519407,30.686077230083065,-62.02352321390839,61.756940120971564
303,268.79453398392087,-0.0002828764662903134,0.035154934786988994,-0.06541281996235009,0.06540381322598846,0.17720792971192742,30.640086690857167,-61.93869604752919,61.67278484259626
304,268.88830446943024,-0.00028353477184321076,0.03525925548798787,-0.06560511291029396,0.06559905107011281,0.17683389612010297,30.593954138132755,-61.85358960841697,61.58835163762191
305,268.9820293363637,-0.00028419195645050825,0.03536348431477467,-0.06579723775732188,0.06579412548294533,0.17645903273718988,30.54767974065675,-61.768204081150344,61.50364069113627
306,269.07570843671687,-0.0002848480157661473,0.03546762044894415,-0.06598919331690287,0.065989035274453,0.17608334122877153,30.50126366827805,-61.682539651877136,61.41865218978299
307,269.16934162255774,-0.00028550294544583526,0.03557166307333235,-0.06618097839982565,0.06618377925179034,0.1757068232653062,30.45470609195083,-61.596596508321,61.33338632176773
308,269.26292874602666,-0.0002861567411470874,0.035675611371990136,-0.06637259181420459,0.06637835621930468,0.17532948052211045,30.4080071837379,-61.51037483978658,61.247843276861914
309,269.35646965933677,-0.00028680939852926716,0.03577946453015732,-0.06656403236548583,0.06657276497854175,0.17495131467935013,30.361167116814187,-61.423874837162515,61.16202324640554
310,269.44996421477424,-0.0002874609132536287,0.03588322173423735,-0.06675529885645348,0.06676700432825121,0.17457232742205483,30.314186065470107,-61.33709669292645,61.07592642331295
311,269.5434122646984,-0.0002881112809833581,0.035986882171772636,-0.06694639008723602,0.06696107306439239,0.17419252044007286,30.26706420511507,-61.25004060114887,60.98955300207771
312,269.6368136615421,-0.00028876049738361524,0.036090445031420317,-0.06713730485531275,0.06715496998014024,0.17381189542810307,30.21980171228094,-61.162706757496096,60.90290317877398
313,269.73016825781167,-0.00028940855812157647,0.036193909502928695,-0.06732804195552049,0.06734869386589128,0.1734304540856499,30.172398764625605,-61.07509535923788,60.815977151062015
314,269.8234759060875,-0.00029005545886647466,0.03629727477711415,-0.06751860018006027,0.06754224350926977,0.17304819811704025,30.124855540936466,-60.987206605249895,60.72877511819317
315,269.9167364590241,-0.0002907011952896432,0.0364005400458386,-0.06770897831850427,0.06773561769513402,0.1726651292314204,30.07717222113408,-60.89904069601599,60.64129728101378
316,270.0099497693502,-0.0002913457630645572,0.03650370450198748,-0.06789917515780283,0.06792881520558278,0.17228124914272272,30.029348986275725,-60.81059783363608,60.553543841968946
317,270.10311568986947,-0.00029198915786687597,0.03660676733944824,-0.06808918948229165,0.06812183481996183,0.171896559569683,29.981386018559053,-60.7218782218271,60.465515005105914
318,270.1962340734601,-0.00029263137537448487,0.03670972775308933,-0.06827902007369901,0.06831467531487065,0.17151106223581952,29.93328350132578,-60.63288206592972,60.37721097608008
319,270.28930477307546,-0.0002932724112675378,0.036812584938739686,-0.06846933407567532,0.06850733546416927,0.17112475886942222,29.885041619065372,-60.54360957291138,60.28863196215744
320,270.3823276417441,-0.00029391226122850005,0.03691533809316871,-0.06866146432519886,0.06869981403898529,0.17073765120355547,29.836660557418796,-60.454060951371304,60.20155554588578
321,270.47530253257037,-0.000294550920942191,0.037017986414066686,-0.06885341155543508,0.0688921098077209,0.17034974097604963,29.78814050318227,-60.36423641154349,60.11476064431159
322,270.56822929873414,-0.00029518838609582577,0.03712052910002573,-0.06904517453489939,0.06908422153606023,0.1699610299294824,29.739481644311088,-60.27413616530308,60.02769136887915
323,270.6611077934915,-0.0002958246523790583,0.03722296535052113,-0.06923675202942217,0.06927614798697668,0.16957151981117272,29.69068416992345,-60.183760426167595,59.94034792529672
324,270.75393787017447,-0.0002964597154840253,0.037325294365893165,-0.0694281428021563,0.0694678879207405,0.1691812123731999,29.641748270304316,-60.09310940930288,59.85273052087612
325,270.8467193821918,-0.000297093571105387,0.03742751534732938,-0.06961934561358486,0.06965944009492646,0.16879010937234007,29.59267413690935,-60.00218333152861,59.76483936453795
326,270.9394521830286,-0.0002977262149403717,0.03752962749684729,-0.06981035922152905,0.06985080326442163,0.16839821257010848,29.543461962368823,-59.91098241132042,59.67667466681482
327,271.0321361262474,-0.0002983576426888183,0.037631630017277436,-0.07000118238115614,0.07004197618143339,0.16800552373272343,29.494111940491635,-59.819506868813704,59.58823663985632
328,271.1247710654875,-0.00029898785005321875,0.03773352211224702,-0.07019181384498765,0.0702329575954975,0.16761204463112486,29.444624266269287,-59.72775692581084,59.49952549743276
329,271.2173568544656,-0.00029961683273876293,0.03783530298616379,-0.07038225236290761,0.07042374625348638,0.1672177770409361,29.39499913587996,-59.63573280578322,59.41054145493874
330,271.3098933469762,-0.0003002445864533794,0.03793697184420041,-0.07057249668217098,0.07061434089961749,0.16682272274247625,29.34523674669262,-59.54343473387348,59.32128472939635
331,271.4023803968915,-0.00030087110690778094,0.03803852789227924,-0.07076254554741226,0.07080474027546182,0.16642688352073395,29.29533729727112,-59.450862936903945,59.23175553946251
332,271.49481785816187,-0.0003014963898155064,0.03813997033705742,-0.07095239770065416,0.07099494311995266,0.16603026116537636,29.245300987378403,-59.35801764337782,59.14195410542848
333,271.58720558481593,-0.0003021204308929654,0.03824129838591248,-0.07114205188131649,0.07118494816939433,0.1656328574707302,29.195128017980696,-59.26489908348435,59.051880649227456
334,271.6795434309608,-0.0003027432258594805,0.03834251124692819,-0.07133150682622515,0.0713747541574712,0.1652346742357789,29.14481859125176,-59.17150748910433,58.96153539443756
335,271.7718312507825,-0.0003033647704373319,0.03844360812888084,-0.07152076126962127,0.07156435981525681,0.16483571326414245,29.094372910577214,-59.07784309381003,58.87091856628493
336,271.8640688985459,-0.0003039850603518005,0.038544588241225926,-0.0717098139431705,0.0717537638712231,0.16443597636408064,29.043791180558845,-58.98390613287464,58.780030391648125
337,271.9562562285951,-0.0003046040913312117,0.03864545079408509,-0.07189866357597247,0.07194296505124986,0.1640354653484917,28.993073607019006,-58.889696843273356,58.68887109906305
338,272.04839309535384,-0.000305221859106979,0.03874619499823353,-0.07208730889457032,0.07213196207863425,0.1636341820348896,28.942220397005027,-58.79680219187645,58.597440918725255
339,272.14047935332536,-0.0003058383594136488,0.03884682006508767,-0.07227574862296052,0.0723207536741005,0.1632321282453879,28.891231758793737,-58.703954168138665,58.50574008249603
340,272.232514857093,-0.0003064535879889432,0.03894732520669321,-0.07246398148260264,0.07250933855580981,0.16282930580671431,28.840107901895923,-58.61083452957584,58.41376882390452
341,272.32449946132004,-0.0003070675405738045,0.03904770963571352,-0.07265200619242944,0.07269771543937027,0.16242571655017726,28.788849037060917,-58.51744351323947,58.32152737815139
342,272.4164330207503,-0.00030768021291243845,0.03914797256541835,-0.07283982146885704,0.0728858830378471,0.1620213623116757,28.73745537628124,-58.42378135787848,58.22901598211618
343,272.50831539020805,-0.00030829160075236016,0.039248113209672815,-0.07302742602579519,0.07307384006177285,0.16161624493169116,28.685927132797215,-58.32984830394733,58.13623487435646
344,272.60014642459845,-0.0003089016998444359,0.03934813078292682,-0.0732148185746578,0.07326158521915793,0.16121036625524918,28.63426452110172,-58.23564459360725,58.04318429511491
345,272.691925978908,-0.0003095105059429298,0.039448024500204695,-0.07340199782437347,0.07344911721550115,0.16080372813195604,28.582467756944936,-58.14117047072958,57.94986448632275
346,272.783653908204,-0.000310118014805546,0.039547793577095175,-0.07358896248139635,0.0736364347538005,0.1603963324159459,28.53053705733916,-58.046426180902216,57.85627569160275
347,272.8753300676356,-0.00031072422219347414,0.0396474372297417,-0.07377571124971698,0.07382353653456401,0.15998818096591014,28.47847264056366,-57.95141197143337,57.762418156274265
348,272.96695431243364,-0.00031132912387143346,0.03974695467483296,-0.0739622428308734,0.07401042125582084,0.15957927564505275,28.426274726169623,-57.85612809135242,57.66829212735624
349,273.0585264979111,-0.00031193271560771724,0.03984634512959383,-0.07414855592396231,0.07419708761313246,0.1591696183211078,28.373943534985138,-57.76057479141841,57.573897853571026
350,273.1500464794628,-0.000312534993174237,0.0399456078117765,-0.0743346492256505,0.07438353429960398,0.1587592108663128,28.321479289120173,-57.664752324120826,57.47923558534947
351,273.24151411256616,-0.0003131359523465683,0.04004474193965195,-0.0745205214301863,0.0745697600058957,0.15834805515741637,28.268882211971714,-57.56866094368601,57.38430557483329
352,273.3329292527814,-0.00031373558890399387,0.04014374673200168,-0.07470617122941126,0.0747557634202347,0.15793615307565317,28.216152528228886,-57.47230090607718,57.28910807588042
353,273.42429175575165,-0.00031433389862954857,0.04024262140810973,-0.074891597312772,0.0749415432284267,0.15752350650673644,28.16329046387817,-57.37567246900241,57.193643344066544
354,273.5156014772028,-0.00031493087731006487,0.04034136518775497,-0.07507679836733215,0.07512709811386799,0.15711011734085642,28.11029624620866,-57.27877589191678,57.09791163669186
355,273.6068582729445,-0.00031552652073621695,0.04043997729120365,-0.07526177307778445,0.07531242675755757,0.156695987472667,28.057170103817374,-57.1816114360262,57.001913212782455
356,273.69806199886983,-0.0003161208247025658,0.04053845693920225,-0.07544652012646304,0.07549752783810941,0.15628111880127368,28.00391226661467,-57.0841793642916,56.90564833309574
357,273.7892125109555,-0.00031671378500760416,0.04063680335297052,-0.0756310381933559,0.07568240003176482,0.15586551323023556,27.950522965829673,-56.98647994143451,56.80911726012428
358,273.8803096652626,-0.000317305397453801,0.04073501575419486,-0.07581532595611741,0.07586704201240511,0.15544917266754069,27.897002434015796,-56.88851343393699,56.71232025809738
359,273.9713533179361,-0.00031789565784764637,0.040833093365021896,-0.07599938209008106,0.07605145245156426,0.1550320990255974,27.843350905056337,-56.790280110049736,56.61525759298766
360,274.06234332520586,-0.0003184845619996978,0.04093103540805234,-0.07618320526827235,0.0762356300184418,0.15461429422123293,27.789568614170097,-56.69178023979373,56.517929532512625
361,274.153279543386,-0.00031907210572462426,0.041028841106335055,-0.07636679416142185,0.0764195733799159,0.15419576017569026,27.735655797917104,-56.59301409496362,56.42033634614009
362,274.24416182887603,-0.00031965828484124966,0.041126509683361415,-0.07655014743797835,0.0766032812005565,0.15377649881458139,27.68161269420444,-56.49398194913326,56.32247830509132
363,274.33499003816036,-0.0003202430951726018,0.04122404036305987,-0.0767332637641222,0.07678675214263872,0.1533565120679356,27.627439542292024,-56.39468407765821,56.22435568234383
364,274.42576402780867,-0.0003208265325459541,0.04132143236979074,-0.07691614180377887,0.07696998486615632,0.15293580187014336,27.573136582798607,-56.29512075768008,56.125968752636965
365,274.51648365447676,-0.0003214085927928726,0.04141868492834127,-0.0770987802186325,0.07715297802883538,0.15251437015996425,27.51870405770773,-56.1952922681306,56.02731779247367
366,274.60714877490574,-0.00032198927174926107,0.04151579726392088,-0.07728117766813981,0.07733573028614811,0.15209221888051006,27.46414221037385,-56.09519888973469,55.92840308012504
367,274.69775924592295,-0.0003225685652554048,0.04161276860215669,-0.07746333280954401,0.07751824029132683,0.15166934997923298,27.40945128552843,-55.99484090501514,55.82922489563575
368,274.7883149244423,-0.0003231464691560183,0.041709598169089195,-0.07764524429788891,0.07770050669537809,0.15124576540793666,27.35463152928624,-55.89421859829545,55.729783520823474
369,274.87881566746387,-0.00032372297930028895,0.041806285191168246,-0.07782691078603321,0.077882528147097,0.15082146712274638,27.299683189151615,-55.793332255704684,55.63007923928754
370,274.96926133207467,-0.00032429809154192274,0.04190282889524915,-0.07800833092466493,0.07806430329308159,0.15039645708409122,27.244606514024888,-55.69218216517979,55.530112336408564
371,275.05965177544863,-0.0003248718017391904,0.041999228508589094,-0.07818950336231599,0.0782458307777475,0.14997073725672036,27.18940175420884,-55.59076861647,55.42988309935444
372,275.14998685484693,-0.000325444105754972,0.04209548325884365,-0.07837042674537696,0.07842710924334267,0.14954430960967102,27.134069161415294,-55.489091901140995,55.329391817082836
373,275.2402664276182,-0.00032601499945680287,0.04219159237406361,-0.07855109971811193,0.07860813732996234,0.14911717611627456,27.078608988771727,-55.38715231257916,55.22863878034505
374,275.33049035119853,-0.0003265844787169192,0.042287555082691976,-0.07873152092267358,0.07878891367556401,0.14868933875412219,27.02302149082803,-55.28495014599238,55.12762428168966
375,275.4206584831121,-0.000327152539412303,0.0423833706135611,-0.07891168899911837,0.07896943691598277,0.14826079950508692,26.96730692356332,-55.18248569841779,55.026348615465366
376,275.51077068097123,-0.00032771917742472885,0.04247903819589011,-0.07909160258542194,0.07914970568494664,0.14783156035528486,26.91146554439287,-55.07975926872163,54.9248120778266
377,275.6008268024763,-0.0003282843886408082,0.04257455705928249,-0.07927126031749462,0.07932971861409216,0.14740162329506942,26.85549761217511,-54.976771157604844,54.82301496673543
378,275.6908267054165,-0.0003288481689520358,0.04266992643372384,-0.0794506608291971,0.07950947433298006,0.1469709903190455,26.79940338721874,-54.87352166760684,54.720957581964825
379,275.7807702476696,-0.00032941051425483574,0.04276514554957986,-0.07962980275235626,0.07968897146911112,0.14653966342602845,26.74318313128993,-54.770011103108885,54.61864022510386
380,275.8706572872027,-0.00032997142045060584,0.0428602136375945,-0.07980868471678117,0.07986820864794225,0.14610764461904147,26.686837107619613,-54.666239770336716,54.51606319955849
381,275.9604876820715,-0.00033053088344576435,0.04295512992888831,-0.07998730535027924,0.0800471844929026,0.14567493590533054,26.630365580910905,-54.562207977364665,54.41322681055826
382,276.0502612904219,-0.00033108889915179566,0.043049893654956956,-0.08016566327867256,0.08022589762540998,0.14524153929630923,26.5737688173466,-54.45791603412084,54.31013136515642
383,276.139977970489,-0.0003316454634852955,0.04314450404766993,-0.08034375712581429,0.08040434666488729,0.14480745680757492,26.517047084596783,-54.35336425238788,54.206777172236315
384,276.22963758059785,-0.0003322005723680174,0.04323896033926947,-0.08052158551360536,0.08058253022877923,0.14437269045891593,26.460200651826536,-54.248552945808115,54.10316454251287
385,276.31923997916374,-0.0003327542217269182,0.043333261762369533,-0.08069914706201121,0.08076044693256912,0.14393724227425195,26.4032297897038,-54.14348242988737,53.999293788537415
386,276.4087850246923,-0.0003333064074942034,0.043427407549955166,-0.08087644038907875,0.08093809538979582,0.14350111428167012,26.346134770407296,-54.038153021997005,53.895165224700264
387,276.4982725757797,-0.0003338571256073739,0.043521396935381804,-0.08105346411095342,0.08111547421207096,0.14306430851338683,26.288915867634532,-53.93256504137824,53.79077916723307
388,276.5877024911127,-0.00033440637200927124,0.0436152291523749,-0.08123021684189648,0.08129258200909618,0.14262682700574647,26.231573356610074,-53.82671880914634,53.68613593421574
389,276.6770746294695,-0.0003349541426481231,0.04370890343502968,-0.08140669719430241,0.08146941738868059,0.14218867179920325,26.174107514093738,-53.72061464829318,53.58123584557441
390,276.766388849719,-0.0003355004334775903,0.04380241901781101,-0.08158290377871648,0.08164597895675839,0.14174984493831605,26.116518618389062,-53.61425288368977,53.47607922308961
391,276.8556450108222,-0.0003360452404568116,0.043895775135553546,-0.08175883520385245,0.0818229522638381,0.14131034847175428,26.05880694935179,-53.507633842091366,53.37066639039696
392,276.9448429718312,-0.0003365885595504503,0.043988971023461915,-0.08193449007661052,0.08200360313513916,0.14087018445225744,26.00097278839857,-53.4007578521404,53.26499767299177
393,277.03398259189026,-0.00033713038672873974,0.04408200591711113,-0.08210986700209531,0.08218398357865314,0.14042935493663433,25.943016418515736,-53.29362524436945,53.15907339823153
394,277.12306373023586,-0.0003376707179675294,0.04417487905244717,-0.08228496458363409,0.0823640921788765,0.13998786198576002,25.884938124268192,-53.18623635120335,53.05289389533888
395,277.2120862461967,-0.00033820954924833053,0.04426758966578766,-0.08245978142279513,0.08254392751828375,0.13954570766455413,25.82673819180852,-53.078591506966035,52.946459495405435
396,277.301049999194,-0.0003387468765583626,0.04436013699382275,-0.08263431611940622,0.08272348817734541,0.13910289404197484,25.768416908886124,-52.9706910478796,52.839770531394805
397,277.3899548487419,-0.00033928269589059905,0.04445252027361616,-0.08281025721458868,0.08290277273454602,0.13865942319100982,25.709974564856584,-52.86253531207157,52.73282733814668
398,277.47880065444747,-0.00033981700324381257,0.0445447387426063,-0.08298992415855024,0.08308177976640238,0.13821529718866818,25.651411450691114,-52.75412463957397,52.62563025237827
399,277.5675872760111,-0.00034034979462262187,0.04463679163860764,-0.08316931399039404,0.08326050784748194,0.1377705181159478,25.59272785898621,-52.64545937233106,52.5181796126889
400,277.6563145732266,-0.00034088106603753765,0.044728678199812126,-0.08335064117629166,0.08343895555042137,0.13732508805785731,25.533924083973346,-52.53653985419882,52.410475759562104
401,277.74498240598143,-0.00034141081350500793,0.044820397664790824,-0.08353203664900674,0.08361712144594527,0.13687900910337086,25.475000421528982,-52.42736643094966,52.302519035369386
402,277.833590634257,-0.00034193903304746405,0.044911949272495685,-0.08371315500012966,0.08379500410288507,0.13643228334545968,25.415957169184573,-52.317939450276185,52.19430978437336
403,277.9221391181288,-0.00034246572069336737,0.045003332262261386,-0.08389399479078088,0.08397260208819808,0.13598491288101722,25.356794626136825,-52.20825926179339,52.08584835273055
404,278.01062771776674,-0.00034299087247725423,0.04509454587380741,-0.08407455458006466,0.08414991396698675,0.13553689981091757,25.297513093258086,-52.09832621704152,51.97713508849441
405,278.0990562934352,-0.00034351448443978246,0.04518558934724019,-0.08425483292508776,0.084326938302518,0.1350882462399535,25.238112873106893,-51.988140669490406,51.86817034161831
406,278.1874247054933,-0.0003440365526277776,0.045276461923055476,-0.08443482838097847,0.08450367365624287,0.13463895427684497,25.17859426993871,-51.87770297454196,51.75895446395887
407,278.2757328143954,-0.00034455707309427743,0.045367162842140686,-0.08461453950090575,0.08468011858781617,0.13418902603422622,25.11895758971681,-51.767013489532246,51.64948780927901
408,278.3639804806909,-0.00034507604189857986,0.04545769134577759,-0.08479396483609843,0.0848562716551164,0.13373846362862782,25.05920314012338,-51.65607257373708,51.53977073325038
409,278.4521675650247,-0.0003455934551062872,0.04554804667564492,-0.08497310293586477,0.08503213141426584,0.13328726918049028,24.999331230570725,-51.54488058837151,51.42980359345685
410,278.5402939281372,-0.0003461093087893527,0.04563822807382128,-0.08515195234761207,0.08520769641965073,0.13283544481411214,24.93934217221275,-51.433437896595876,51.319586749396564
411,278.6283594308651,-0.0003466235990261269,0.0457282347827881,-0.08533051161686647,0.08538296522394172,0.13238299265766174,24.879236277956547,-51.32174486351781,51.20912056248616
412,278.71636393414076,-0.00034713632190140224,0.04581806604543272,-0.08550877928729295,0.08555793637811437,0.13192991484317337,24.819013862474243,-51.20980185619308,51.09840539606259
413,278.80430729899325,-0.00034764747350646047,0.04590772110505163,-0.08568675390071544,0.08573260843146996,0.13147621350651048,24.75867524221498,-51.09760924363286,50.987441615385904
414,278.8921893865478,-0.0003481570499391168,0.04599719920535382,-0.0858644339971372,0.0859069799316563,0.1310218907873812,24.698220735417124,-50.98516739680244,50.87622958764322
415,278.98001005802666,-0.00034866504730376747,0.046086499590464236,-0.08604181811476126,0.08608104942468885,0.13056694882929973,24.637650662120713,-50.872476688626676,50.7647696819503
416,279.0677691747489,-0.0003491714617114341,0.04617562150492737,-0.08621890479001115,0.0862548154549719,0.1301113897795994,24.576965344180028,-50.759537493991814,50.65306226935459
417,279.1554665981311,-0.000349676289279811,0.04626456419371103,-0.08639569255755167,0.08642827656532005,0.12965521578940525,24.51616510527645,-50.64635018974829,50.541107722838575
418,279.243102189687,-0.00035017952613330803,0.04635332690221009,-0.08657217995030991,0.08660143129697967,0.1291984290136285,24.455250270931522,-50.53291515471338,50.42890641732319
419,279.33067581102796,-0.0003506811684031011,0.04644190887625052,-0.08674836549949648,0.08677427818965067,0.1287410316109439,24.3942211685202,-50.419232769676256,50.31645872966655
420,279.4181873238634,-0.00035118121222717263,0.04653030936209341,-0.08692424773462677,0.08694681578150841,0.1282830257438021,24.333078127284363,-50.30530341739586,50.20376503867274
