turn,Vrf_kV,dE_avg_GeV,dE_sigma_GeV,dE_min_GeV,dE_max_GeV,time_avg_ns,time_sigma_ns,time_min_ns,time_max_ns
270,320.0,2.0989776601617207e-05,0.003224737596345756,-0.006432374239056232,0.006425985857547918,0.09692553009390659,5.062200139189789,-10.049947478053554,10.04491027897933
271,320.0,2.0555976869497242e-05,0.003229115092977786,-0.006440013916057672,0.006433135479282904,0.09695421253070888,5.061363378100354,-10.047990636264274,10.04352131493772
272,320.0,2.0122050850520228e-05,0.003233625330968825,-0.006447614329871183,0.0064402458750092385,0.09698230439363315,5.060499473641654,-10.045972714846158,10.042071300295532
273,320.0,1.968800118503025e-05,0.0032382676464049946,-0.006455175434046211,0.006447317001262385,0.0970098055188389,5.059608432936848,-10.043893725947783,10.040560243844936
274,320.0,1.925383051411148e-05,0.003243041359627647,-0.006463555989118914,0.0064543488148175,0.09703671574606579,5.058690263334237,-10.041753682088284,10.038988154747472
275,320.0,1.8819541479572125e-05,0.0032479457756242366,-0.006474245841960844,0.006462671861175068,0.09706303491866711,5.057744972407337,-10.039552596152305,10.037355042533079
276,320.0,1.838513672392869e-05,0.0032529801844237345,-0.0064848962336797,0.006471906187812884,0.09708876288356194,5.0567725679549245,-10.037290481396752,10.03566091709979
277,320.0,1.7950618890389917e-05,0.00325814386149608,-0.006495507099200639,0.006481101058596675,0.0971138994912777,5.055773058001129,-10.034967351444891,10.033905788714037
278,320.0,1.7515990622841065e-05,0.0032634360681551905,-0.00650607837368954,0.0064902564173274615,0.09713844459592393,5.0547464507955056,-10.032583220290121,10.03208966801077
279,320.0,1.7081254565827712e-05,0.0032688560519650352,-0.006516609992553404,0.006499372208047156,0.0971623980552146,5.053692754813107,-10.030138102291772,10.030212565993338
280,320.0,1.6646413364540147e-05,0.003274403047148301,-0.006527101891440762,0.006508448375038919,0.0971857597304479,5.052611978754553,-10.027632012180618,10.028274494033184
281,320.0,1.621146966479728e-05,0.003280076274997169,-0.006537554006242075,0.006517484862827508,0.09720852948651845,5.051504131546118,-10.025064965054554,10.02627546387103
282,320.0,1.5776426113030663e-05,0.0032858749442857423,-0.006547966273090123,0.006526481616179618,0.0972307071919317,5.05036922233982,-10.02243697637789,10.024215487614356
283,320.0,1.5341285356268696e-05,0.0032917982516836655,-0.006558338628360418,0.006535438580104226,0.09725229271876452,5.04920726051348,-10.01974806198632,10.022094577739125
284,320.0,1.4906050042120595e-05,0.0032978453821704812,-0.0065714129933338505,0.006545549144069355,0.09727328594270611,5.048018255670837,-10.01699823808147,10.019912747089307
285,320.0,1.4470722818760523e-05,0.0033040155094502953,-0.006584641052659987,0.006560141159833279,0.09729368674304156,5.046802217641621,-10.014187521232998,10.017670008876507
286,320.0,1.4035306334911519e-05,0.003310307796366307,-0.006597828989914205,0.0065746932067110445,0.09731349500265538,5.045559156481647,-10.011315928379048,10.015366376681186
287,320.0,1.3599803239829764e-05,0.0033167213953148003,-0.006610976724533936,0.006589205195809445,0.09733271060801174,5.0442890824729005,-10.008383476825315,10.013001864450615
288,320.0,1.3164216183288413e-05,0.003323255448658175,-0.006624084176200967,0.006603677038478444,0.09735133344920541,5.042992006123657,-10.005390184244732,10.01057648650007
289,320.0,1.2728547815561776e-05,0.00332990908913663,-0.006637151264841948,0.0066181086463117265,0.0973693634199057,5.041667938168543,-10.002336068678233,10.008090257512436
290,320.0,1.2292800787409236e-05,0.003336681440278116,-0.006650177910628886,0.006632499931147251,0.09738680041739674,5.040316889568673,-9.99922114853527,10.005543192537772
291,320.0,1.1856977750059456e-05,0.003343571616806179,-0.006663164033979638,0.006646850805067791,0.09740364434255547,5.03893887151172,-9.99604544259114,10.002935306993805
292,320.0,1.1421081355194238e-05,0.003350578725045347,-0.006676109555558412,0.006661161180401485,0.09741989509986383,5.037533895412056,-9.992808969987948,10.000266616666664
293,320.0,1.098511425493269e-05,0.0033577018633237053,-0.006689014396276261,0.006675430969722384,0.09743555259740094,5.036101972910814,-9.989511750236687,9.997537137707184
294,320.0,1.0549079101815162e-05,0.003364940122372339,-0.00670187847729157,0.006689660085850991,0.09745061674685394,5.034643115876048,-9.98615380321425,9.994746886635852
295,320.0,1.011297854878737e-05,0.0033722925857213163,-0.006714701720010545,0.00670384844185481,0.09746508746349655,5.033157336402802,-9.982735149165563,9.991895880338717
296,320.0,9.67681524918427e-06,0.003379758330091916,-0.006729302477012943,0.006717995951048878,0.09747896466622871,5.031644646813249,-9.979255808699804,9.988984136070258
297,320.0,9.240591856714208e-06,0.0033873364257848114,-0.006744345374819539,0.006732102526996308,0.09749224827754033,5.030105059656813,-9.975715802796259,9.986011671450058
298,320.0,8.804311025442913e-06,0.0033950259370639263,-0.006759347187771295,0.006746168083508829,0.09750493822352092,5.028538587710259,-9.972115152797642,9.982978504465251
299,320.0,8.367975409777418e-06,0.003402825922535712,-0.006774307824236408,0.0067601925346473185,0.09751703443387123,5.026945243977844,-9.968453880416376,9.979884653469782
300,320.0,7.931587664450215e-06,0.0034107354355235975,-0.006789227192832948,0.0067741757947223395,0.09752853684188799,5.025325041691427,-9.964732007728657,9.976730137184347
301,320.0,7.495150444503173e-06,0.003418753524437377,-0.00680410520242943,0.006788117778294673,0.09753944538447656,5.023677994310612,-9.96094955717706,9.973514974696002
302,320.0,7.058666405271513e-06,0.003426879233137318,-0.006820397958790727,0.006802018400175855,0.0975497600021537,5.022004115522849,-9.95710655157174,9.970239185457672
303,320.0,6.622138202367927e-06,0.0034351116012927914,-0.006836831459350593,0.006815877575428702,0.09755948063902702,5.020303419243602,-9.953203014087961,9.966902789288696
304,320.0,6.185568491666435e-06,0.0034434496647352277,-0.006853223320587852,0.0068296952193678375,0.097568607242814,5.018575919616462,-9.949238968265604,9.96350580637511
305,320.0,5.7489599292865234e-06,0.003451892455805224,-0.006869573442394122,0.0068434712475602235,0.09757713976484288,5.016821631013275,-9.945214438012613,9.960048257267204
306,320.0,5.312315171577026e-06,0.0034604390036936453,-0.006885881724913959,0.006859323979939143,0.09758507816004082,5.015040568034312,-9.941129447600275,9.956530162883752
307,320.0,4.875636875100223e-06,0.0034690883347765667,-0.006902148068545469,0.006877445204719769,0.09759242238694112,5.013232745508395,-9.937573318665216,9.952951544507272
308,320.0,4.438927696615708e-06,0.0034778394729439183,-0.006918372373940934,0.006895524550932595,0.09759917240768254,5.011398178493029,-9.934517198577481,9.94931242378712
309,320.0,4.002190293064486e-06,0.003486691439921721,-0.006934554542007427,0.006913561908170803,0.0976053281880078,5.009536882274595,-9.93140068351721,9.945612822736791
310,320.0,3.5654273215530135e-06,0.0034956432555877897,-0.006950694473907425,0.006931557166281528,0.09761088969725885,5.007648872368451,-9.92822379227161,9.941852763737046
311,320.0,3.12864143933696e-06,0.0035046939382808143,-0.006966792071059432,0.006949510215366526,0.09761585690840119,5.005734164519102,-9.924986543994606,9.938032269533238
312,320.0,2.691835303805415e-06,0.00351384250510274,-0.0069828472351385765,0.006967420945782867,0.09762022979799069,5.0037927747003845,-9.92168895820356,9.93415136323415
313,320.0,2.2550115724647353e-06,0.0035230879722143553,-0.006999154239121138,0.006987919385695938,0.09762400834619521,5.0018247191155885,-9.918331054781731,9.930210068315688
314,320.0,1.8181729029226518e-06,0.00353242935512404,-0.0070202605103718944,0.007008708886456888,0.09762719253678522,4.999830014197643,-9.914912853975721,9.926208408618038
315,320.0,1.3813219528721166e-06,0.0035418656689696244,-0.007041324061877001,0.007029455730997699,0.09762978235713109,4.9978086766092655,-9.911434376396812,9.922146408345583
316,320.0,9.444613800754176e-07,0.003551395928793303,-0.007062344765087665,0.007050159792671689,0.09763177779821547,4.99576072324315,-9.90789564302051,9.91802409206781
317,320.0,5.075938423480474e-07,0.0035610191498095926,-0.0070833224917132365,0.0070708209450900195,0.09763317885462668,4.993686171222119,-9.904296675187823,9.913841484718375
318,320.0,7.072199754270814e-08,0.0035707343476663028,-0.007104257113722002,0.007091439062122476,0.09763398552455965,4.991585037899321,-9.900637494601426,9.909598611595612
319,320.0,-3.6615149646662125e-07,0.003580540538698508,-0.007125148503341976,0.007112014017898249,0.09763419780979499,4.9894573408583796,-9.896918123329897,9.905295498361653
320,320.0,-8.030239818008488e-07,0.003590436740175533,-0.007145996533061688,0.007132545686806709,0.0976338157157457,4.9873030979135935,-9.893138583804387,9.90093217104203
321,320.0,-1.239892800591677e-06,0.0036004219705409405,-0.007166801075630972,0.007153033943498193,0.0976328392514091,4.9851223271101235,-9.889298898820641,9.896508656028146
322,320.0,-1.6767552949977254e-06,0.0036104952496455586,-0.00718756200406176,0.007173478662884774,0.0976312684294058,4.982915046724161,-9.88539909153613,9.892024980073558
323,320.0,-2.1136088072204685e-06,0.003620655598973549,-0.007208279191628866,0.007193879720141038,0.09762910326594637,4.98068127526313,-9.88143918547425,9.887481170295587
324,320.0,-2.5504506795203526e-06,0.0036309020418615746,-0.007228952511870766,0.007214236990704865,0.09762634378083924,4.978421031465882,-9.877419204520464,9.882877254174957
325,320.0,-2.987278254232703e-06,0.0036412336037110796,-0.007249581838590386,0.007234550350278192,0.09762298999751226,4.976134334302879,-9.873339172922357,9.878213259555764
326,320.0,-3.4240888737838758e-06,0.0036516493121937508,-0.007270167045855881,0.007254819674827787,0.09761904194298814,4.97382120297642,-9.869199115292162,9.873489214645446
327,320.0,-3.860879880707219e-06,0.003662148197450194,-0.007290883108015638,0.007275044840586027,0.09761449964789942,4.971481656920802,-9.86499905660338,9.868705148014044
328,320.0,-4.297648617659089e-06,0.003672729292281903,-0.007313132631569931,0.0072952257240516466,0.09760936314647353,4.969115715802576,-9.860739022194167,9.863861088594462
329,320.0,-4.734392427434864e-06,0.003683391632336572,-0.007335337664077455,0.007315362201990525,0.09760363247653125,4.966723399520711,-9.856419037763914,9.858957065682233
330,320.0,-5.171108652985057e-06,0.003694134256286821,-0.007357498070022366,0.00733545415143644,0.09759730767951878,4.964304728206835,-9.852039129374958,9.853993108934475
331,320.0,-5.607794637431257e-06,0.003704956206002431,-0.007379613714157279,0.00735550144969183,0.09759038880046318,4.961859722225441,-9.847599323450936,9.848969248372612
332,320.0,-6.044447724082197e-06,0.0037158565267161325,-0.007401684461504111,0.007375503974328568,0.09758287588800965,4.959388402174122,-9.843099646778853,9.843885514378428
333,320.0,-6.481065256449784e-06,0.003726834267183071,-0.00742371017735492,0.007395461603188708,0.09757476899439005,4.956890788883748,-9.838540126506956,9.838741937696255
334,320.0,-6.917644578265087e-06,0.003737888479834004,-0.007445690727272732,0.007415374214385255,0.09756606817544591,4.954366903418754,-9.83392079014601,9.833538549431665
335,320.0,-7.35418303349441e-06,0.0037490182209223527,-0.007467625977092378,0.007435241686302917,0.09755677349061333,4.951816767077329,-9.829241665567224,9.828275381052379
336,320.0,-7.790677966355314e-06,0.0037602225506651703,-0.0074895157929213245,0.007455063897598858,0.09754688500292923,4.949240401391669,-9.824502781004327,9.822952464387782
337,320.0,-8.227126721332545e-06,0.003771500533378161,-0.007511360041140501,0.00747484072720346,0.09753640277902705,4.946637828128206,-9.819704165052315,9.817569831626798
338,320.0,-8.663526643194211e-06,0.003782851237604824,-0.007533158588405135,0.007494572054321076,0.09752532688914585,4.944009069287849,-9.814845846666572,9.812127515321777
339,320.0,-9.099875077007701e-06,0.0037942737362398338,-0.007554911301645568,0.007515712835350729,0.0975136574071121,4.941354147106233,-9.809927855164602,9.80662554838375
340,320.0,-9.536169368155734e-06,0.003805767106646777,-0.007576618048068089,0.007538778648158301,0.09750139441035567,4.9386730840539705,-9.804950220224299,9.80106396408587
341,320.0,-9.972406862352301e-06,0.003817330430770333,-0.007598278695155758,0.007561798600913521,0.09748853797989807,4.935965902836888,-9.799912971884027,9.795442796061252
342,320.0,-1.0408584905658905e-05,0.003828962795243019,-0.0076198931106692255,0.0075847725530964385,0.09747508820035827,4.9332326263963,-9.794816140542082,9.78976207830263
343,320.0,-1.0844700844500293e-05,0.003840663291486615,-0.0076414611626475564,0.007607700364463506,0.09746104515995808,4.930473277909263,-9.789659756959338,9.784021845163949
344,320.0,-1.128075202568072e-05,0.0038524310158083684,-0.007662982719409046,0.007630581895048445,0.09744640895050745,4.927687880788838,-9.784443852254924,9.778222131357893
345,320.0,-1.1716735796399796e-05,0.0038642650694921082,-0.0076844576495520385,0.0076534170051631226,0.09743117966740542,4.924876458684362,-9.77916845790753,9.772362971957534
346,320.0,-1.2152649504268617e-05,0.003876164558884366,-0.007705885821955744,0.007676205555398408,0.097415357409659,4.922039035481719,-9.773833605757574,9.766444402395564
347,320.0,-1.2588490497325655e-05,0.0038881285954756326,-0.007730124083748463,0.007698947406625046,0.09739894227984337,4.9191756353036125,-9.768439328003325,9.760466458463753
348,320.0,-1.3024256124052877e-05,0.003900156295976859,-0.007755582966264129,0.007721642419994516,0.09738193438414955,4.916286282509847,-9.762985657203444,9.754429176312215
349,320.0,-1.3459943733391738e-05,0.003912246782391318,-0.007780994701539369,0.007744290456939885,0.09736433383235192,4.913371001697621,-9.757472626275757,9.748332592450623
350,320.0,-1.3895550674759132e-05,0.003924399182081942,-0.007806359134542967,0.00776689137917669,0.09734614073780554,4.910429817701808,-9.751900268496769,9.74217674374691
351,320.0,-1.4331074298063428e-05,0.003936612627834257,-0.00783167611052688,0.007789445048703773,0.09732735521746683,4.907462755595243,-9.746268617502608,9.7359616674282
352,320.0,-1.4766511953720413e-05,0.003948886257915015,-0.007856945475027197,0.007812163265732996,0.09730797739186159,4.904469840689032,-9.740577707286832,9.729687401079445
353,320.0,-1.5201860992669464e-05,0.003961219216126662,-0.007882167073865085,0.00783849346260037,0.09728800738513421,4.90145109853285,-9.734827572202533,9.723353982643061
354,320.0,-1.5637118766389375e-05,0.003973610651857724,-0.007907340753147757,0.007864776013796426,0.09726744532498902,4.898406554915251,-9.729018246962,9.716961450419745
355,320.0,-1.6072282626914407e-05,0.003986059720129263,-0.007932466359269417,0.007891010758966772,0.09724629134272773,4.895336235863965,-9.723149766633213,9.710509843068536
356,320.0,-1.6507349926850313e-05,0.003998565581637476,-0.007957543738912214,0.00791719753804272,0.09722454557323358,4.892240167646225,-9.717222166644206,9.70399919960417
357,320.0,-1.694231801939025e-05,0.004011127402792582,-0.007982572739047183,0.007943336191242288,0.09720220815496887,4.889118376769092,-9.711235482779557,9.697429559399296
358,320.0,-1.7377184258330852e-05,0.004023744355754084,-0.0080075532069352,0.007969426559071183,0.09717927922999255,4.88597088997975,-9.705189751181308,9.690800962184
359,320.0,-1.7811945998088213e-05,0.004036415618462525,-0.00803248499012793,0.00799546848232379,0.09715575894394023,4.882797734265877,-9.699085008349385,9.68411344804366
360,320.0,-1.8246600593713842e-05,0.004049140374667851,-0.008057367936468765,0.008021461802084153,0.09713164744601567,4.879598936855939,-9.692921291141175,9.67736705742243
361,320.0,-1.8681145400910587e-05,0.004061917813954478,-0.008082201894093768,0.008047406359726965,0.09710694488902002,4.876374525219567,-9.686698636769762,9.670561831118079
362,320.0,-1.9115577776048704e-05,0.0040747471317631725,-0.008106986711432623,0.008073301996918544,0.0970816514293149,4.873124527067863,-9.68041708280532,9.663697810285385
363,320.0,-1.954989507618175e-05,0.004087627529409848,-0.008131722237209567,0.00809914855561782,0.09705576722686092,4.869848970353781,-9.67407666717503,9.656775036434908
364,320.0,-1.998409465906269e-05,0.004100558214101386,-0.008156408320444333,0.008124945878077312,0.09702929244518421,4.866547883272447,-9.667677428161369,9.649793551433362
365,320.0,-2.0418173883159722e-05,0.004113538398948572,-0.008181044810453083,0.008150693806844099,0.09700222725138304,4.863221294261553,-9.661219404404278,9.642753397501508
366,320.0,-2.0852130107672255e-05,0.004126567302976255,-0.008205631556849353,0.008176392184760808,0.09697457181612812,4.8598692320016825,-9.654702634897802,9.635654617216744
367,320.0,-2.12859606925469e-05,0.0041396441511308175,-0.008230168409544974,0.008202040854966581,0.09694632631366955,4.856491725416716,-9.648127158992935,9.628497253509664
368,320.0,-2.17196629984935e-05,0.0041527681742850675,-0.008254655218751013,0.008227639660898052,0.09691749092183877,4.85308880367418,-9.64149301639523,9.621281349665338
369,320.0,-2.2153234387000988e-05,0.004165938609240629,-0.008279091834978703,0.008253188446290315,0.09688806582202032,4.849660496185629,-9.634800247166368,9.614006949324192
370,320.0,-2.258667222035337e-05,0.0041791546987279314,-0.008303782887985646,0.0082786870551779,0.096858051199178,4.846206832607048,-9.628048891720823,9.606674096480248
371,320.0,-2.301997386164562e-05,0.004192415691403892,-0.008329839661029766,0.008304135331895737,0.09682744724183917,4.842727842839207,-9.621238990830108,9.599282835481205
372,320.0,-2.3453136674799717e-05,0.004205720841847368,-0.008355845803678602,0.008329533121080122,0.0967962541421081,4.839223557028096,-9.614370585619355,9.591833211028813
373,320.0,-2.3886158024580517e-05,0.004219069410552483,-0.008381801157212125,0.008354880267669689,0.09676447209563065,4.835694005565295,-9.607443717566952,9.584325268176713
374,320.0,-2.431903527661165e-05,0.0042324606639198865,-0.008407705563214195,0.00838017661690637,0.09673210130164941,4.832139219088404,-9.600458428506983,9.576759052332676
375,320.0,-2.475176579739164e-05,0.004245893874246059,-0.008433558863573552,0.008405422014336354,0.09669914196295455,4.82855922848144,-9.593414760625507,9.569134609257674
376,320.0,-2.5184346954309556e-05,0.004259368319710717,-0.008459360900484785,0.008430616305811055,0.096665594285898,4.824954064875244,-9.586312756463059,9.561451985064565
377,320.0,-2.5616776115661207e-05,0.004272883284362419,-0.008485111516449323,0.00845575933748807,0.0966314584803902,4.8213237596479335,-9.57915245891337,9.55371122621736
378,320.0,-2.6049050650664795e-05,0.004286438058102428,-0.00851081055427641,0.008480850955832134,0.0965967347599029,4.817668344425317,-9.571933911222573,9.54591237953369
379,320.0,-2.6481167929476957e-05,0.0043000319366669265,-0.008536457857084085,0.00850589100761607,0.09656142334145534,4.813987851081321,-9.564657156990421,9.53805549218228
380,320.0,-2.6913125323208765e-05,0.004313664221607642,-0.008564930448635114,0.00853087933992176,0.0965255244456516,4.810282311738442,-9.55732224016944,9.530140611682526
381,320.0,-2.734492020394148e-05,0.004327334220270962,-0.008593685462414102,0.008555815800141083,0.09648903829662155,4.806551758768202,-9.549929205062853,9.522167785906163
382,320.0,-2.7776549944742414e-05,0.004341041245775605,-0.00862238828012251,0.008580700235976872,0.09645196512205081,4.802796224791573,-9.54247809632625,9.5141370630744
383,320.0,-2.820801191968104e-05,0.0043547846169889205,-0.008651038726662345,0.008605532495443869,0.09641430515319413,4.799015742679477,-9.534968958968392,9.506048491761163
384,320.0,-2.863930350384474e-05,0.004368563658501872,-0.008679636627247444,0.00863031242686966,0.09637605862484999,4.795210345553211,-9.527401838348766,9.497902120888085
385,320.0,-2.9070422073354607e-05,0.004382377700602782,-0.008708181807404559,0.008655039878895637,0.09633722577535783,4.791380066784951,-9.519776780177068,9.48969799972923
386,320.0,-2.9501365005381498e-05,0.0043962260792498944,-0.008736674092974435,0.008679714700477929,0.09629780684661216,4.787524939998221,-9.512093830515795,9.481436177906744
387,320.0,-2.993212967816176e-05,0.004410108136042802,-0.0087651133101129,0.008704336740888354,0.09625780208404247,4.78364499906837,-9.504353035777683,9.47311670539301
388,320.0,-3.0362713471013225e-05,0.004424023218192832,-0.008793499285291932,0.00872890584971536,0.096217211736634,4.77974027812308,-9.496554442724062,9.464739632509009
389,320.0,-3.079311376435089e-05,0.004437970678492404,-0.00882183184530074,0.00875726219933096,0.09617603605690346,4.775810811542859,-9.488698098468149,9.456305009925075
390,320.0,-3.1223327939703004e-05,0.004451949875283449,-0.008850110817246841,0.008788457045157317,0.09613427530092943,4.771856633961539,-9.480784050473034,9.447812888660565
391,320.0,-3.165335337972674e-05,0.00446596017242493,-0.008878336028557128,0.008819598544127434,0.09609192972829922,4.767877780266796,-9.472812346551166,9.439263320082091
392,320.0,-3.2083187468224075e-05,0.0044800009392595075,-0.00890650730697895,0.008850686506319604,0.09604899960215944,4.763874285600666,-9.464783034863984,9.431433004688074
393,320.0,-3.25128275901577e-05,0.004494071550579424,-0.008934624480581176,0.008881720742129248,0.0960054851891855,4.759846185360085,-9.456696163922373,9.424455876552116
394,320.0,-3.294227113166677e-05,0.004508171386591629,-0.008962687377755267,0.008912701062270087,0.0959613867595833,4.755793515197403,-9.448551782586549,9.417421441446209
395,320.0,-3.337151548008277e-05,0.004522299832882215,-0.008990695827216337,0.00894362727777531,0.09591670458709972,4.751716311020945,-9.440349940064465,9.410329741929132
396,320.0,-3.380055802394534e-05,0.004536456280380192,-0.009018649658004228,0.00897449919999875,0.09587143894900561,4.747614608995554,-9.43209068591267,9.403180820905646
397,320.0,-3.4229396153018024e-05,0.004550640125320654,-0.009046548699484569,0.009005316640616042,0.09582559012609795,4.743488445543129,-9.42377407003491,9.395974721627368
398,320.0,-3.465802725830418e-05,0.004564850769207387,-0.009074392781349836,0.009036079411625793,0.09577915840270784,4.739337857343213,-9.415400142683552,9.388711487691069
399,320.0,-3.508644873206276e-05,0.004579087618774939,-0.009102181733620424,0.009066787325350755,0.09573214406668994,4.735162881333568,-9.406968954458648,9.381391163041684
400,320.0,-3.5514657967823996e-05,0.004593350085950212,-0.009129915386645688,0.009097440194438974,0.0956845474094179,4.730963554710703,-9.398480556306282,9.374013791967599
401,320.0,-3.594265236040528e-05,0.004607637587813604,-0.009157593571105018,0.009128037831864963,0.09563636872578181,4.726739914930537,-9.389934999519795,9.366579419103203
402,320.0,-3.637042930592691e-05,0.004621949546559742,-0.00918521611800888,0.00915858005093086,0.09558760831420035,4.722491999708948,-9.38133233573896,9.35908808942807
403,320.0,-3.679798620182795e-05,0.004636285389457842,-0.009212782858699885,0.00918906666526758,0.0955382664766119,4.718219847022376,-9.372672616950865,9.351539848266924
404,320.0,-3.722532044688186e-05,0.004650644548811722,-0.009240293624853832,0.009219497488835984,0.09548834351845933,4.713923495108452,-9.36395589548647,9.343934741289672
405,320.0,-3.765242944121234e-05,0.004665026461919517,-0.009267748248480758,0.009249872335928026,0.09543783974870715,4.709602982466606,-9.355182224023594,9.336272814509272
406,320.0,-3.80793105863091e-05,0.00467943057103311,-0.009295146561925998,0.00928019102116791,0.09538675547983037,4.705258347858695,-9.346351655585238,9.328554114283833
407,320.0,-3.8505961285043494e-05,0.004693856323317332,-0.009322488397871219,0.00931045335951324,0.09533509102781079,4.700889630309641,-9.33746424353913,9.320778687315766
408,320.0,-3.893237894168443e-05,0.00470830317080893,-0.00934977358933547,0.009340659166256177,0.09528284671213386,4.696496869108089,-9.328520041599006,9.312946580648457
409,320.0,-3.935856096191393e-05,0.004722770570375362,-0.009377001969676233,0.009370808257024582,0.09523002285580193,4.692080103807027,-9.31951910382125,9.305057841672124
410,320.0,-3.978450475284297e-05,0.004737257983673429,-0.009404173372590459,0.009400900447783167,0.09517661978531743,4.687639374224492,-9.310461484607004,9.297112518117899
411,320.0,-4.0210207723027137e-05,0.004751764877107773,-0.00943128763211561,0.009430935554834643,0.09512263783067697,4.683174720444206,-9.301347238701254,9.28911065805957
412,320.0,-4.063566728248238e-05,0.004766290721789268,-0.009458344582630698,0.009460913394820863,0.09506807732538418,4.67868618281627,-9.292176421192039,9.281052309915253
413,320.0,-4.106088084270063e-05,0.004780834993493331,-0.009485344058857325,0.009490833784723962,0.09501293860643087,4.674173801957853,-9.2829490875109,9.272937522442277
414,320.0,-4.1485845816665615e-05,0.004795397172618166,-0.009512285895860714,0.009520696541867501,0.09495722201430988,4.669637618753896,-9.273665293432856,9.264766344742696
415,320.0,-4.1910559618868413e-05,0.004809976744142977,-0.009539169929050748,0.009550501483917612,0.09490092789300764,4.665077674357807,-9.264325095075094,9.25653882625869
416,320.0,-4.2335019665323156e-05,0.0048245731975861605,-0.009565995994182994,0.009580248428884126,0.09484405658999326,4.660494010192197,-9.25492854889535,9.248255016774209
417,320.0,-4.275922337358285e-05,0.004839186026963503,-0.009592763927359743,0.009609937195121715,0.09478660845624182,4.6558866679495825,-9.245475711695633,9.239914966414943
418,320.0,-4.318316816275483e-05,0.0048538147307464015,-0.009620987005414864,0.00963956760133103,0.09472858384619896,4.651255689593152,-9.235966640618045,9.231518725645856
419,320.0,-4.3606851453516534e-05,0.004868458811820121,-0.009650870760164174,0.009669139466559831,0.0946699831177956,4.646601117357484,-9.226401393146062,9.22306634527368
420,320.0,-4.403027066813108e-05,0.00488311777744212,-0.009680695917185459,0.00969865261020412,0.09461080663244845,4.64192299374933,-9.21699910700761,9.214557876444815
421,320.0,-4.445342323046296e-05,0.004897791139200452,-0.009710685826400613,0.009728106852009265,0.09455105475506027,4.6372213615483515,-9.20806165750193,9.205993370645729
422,320.0,-4.487630656599363e-05,0.004912478412972242,-0.00974109825785224,0.00975750201207114,0.09449072785399164,4.632496263807941,-9.199068200702243,9.197372879702101
423,320.0,-4.5298918101837074e-05,0.0049271791188823,-0.009771451553046,0.009786837910837239,0.094429826301099,4.627747743855961,-9.190018790976637,9.188696455779763
424,320.0,-4.572125526675554e-05,0.004941892781261831,-0.009801745526674224,0.009816114369107811,0.09436835047168989,4.62297584529557,-9.180913483033265,9.179964151383302
425,320.0,-4.614331549117506e-05,0.004956618928607297,-0.009831979993781697,0.009845331208036979,0.09430630074456355,4.618180612006029,-9.171752331919947,9.171176019354476
426,320.0,-4.6565096207200964e-05,0.004971357093539425,-0.009862154769766813,0.009874488249133857,0.09424367750196856,4.6133620881435204,-9.162535393021642,9.162332112875475
427,320.0,-4.698659484863367e-05,0.004986106812762374,-0.009892269670382734,0.009903585314263677,0.09418048112963852,4.60852031814198,-9.153262722064227,9.153432485466112
428,320.0,-4.740780885098407e-05,0.00500086762702308,-0.009922324511738538,0.009932622225648901,0.09411671201675115,4.603655346713922,-9.143934375109836,9.144477190982855
429,320.0,-4.782873565148912e-05,0.005015639081070788,-0.009952319110300378,0.009961598805870346,0.09405237055595303,4.598767218851325,-9.134550408558596,9.135466283620957
430,320.0,-4.824937268912752e-05,0.005030420723616775,-0.009982253282892616,0.009990514877868287,0.09398745714334618,4.593855979826465,-9.125110879148139,9.12639981791159
431,320.0,-4.8669717404635085e-05,0.00504521210729429,-0.010012126846698987,0.01001937026494358,0.09392197217848716,4.588921675192802,-9.115615843954942,9.117277848724257
432,320.0,-4.908976724052028e-05,0.005060012788618697,-0.010041939619263734,0.010048164790758766,0.09385591606438226,4.583964350785882,-9.106065360390488,9.108100431264347
433,320.0,-4.9509519641080006e-05,0.005074822327947855,-0.010071691418492757,0.010078388601520357,0.09378928920750575,4.578984052724216,-9.096459486202491,9.098867621073055
434,320.0,-4.9928972052414764e-05,0.0050896402894427244,-0.010101382062654757,0.010109078351564936,0.09372209201775751,4.5739808274102,-9.086798279476682,9.089579474027488
435,320.0,-5.034812192244449e-05,0.005104466241028219,-0.01013101137038237,0.010139706728381949,0.09365432490849783,4.568954721531038,-9.077081798633344,9.080236046340957
436,320.0,-5.076696670092373e-05,0.0051192997543543116,-0.010160579160673313,0.010170273544868637,0.0935859882965221,4.563905782059687,-9.067310102429047,9.070837394561806
437,320.0,-5.118550383945732e-05,0.005134140404757385,-0.010190085252891517,0.010200778614287887,0.0935170826020632,4.558834056255785,-9.057483249954487,9.061383575572535
438,320.0,-5.1603730791515844e-05,0.005148987771221856,-0.010219529466768266,0.010231221750269404,0.09344760824880202,4.553739591666635,-9.04760130063707,9.051874646590647
439,320.0,-5.20216450124511e-05,0.005163841436342067,-0.010248911622403323,0.010261602766810892,0.09337756566384424,4.54862243612817,-9.037664314236252,9.04231066516823
440,320.0,-5.2439243959511417e-05,0.005178700986284451,-0.010278231540266069,0.010291921478279216,0.09330695527772526,4.54348263776593,-9.02767235084815,9.032691689191523
441,320.0,-5.28565250918573e-05,0.005193566010749978,-0.010307489041196627,0.010322177699411562,0.09323577752442037,4.538320244996084,-9.017625470900953,9.023017776880039
