turn,Vrf_kV,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q
1264,20.0,0.02964245961649649,10.573537996176196,-21.057767767005316,21.10310136269669,-0.05454788264374248,4.776118236039998,-9.519610306595508,9.516878571731112,111.80058443199384,2.281428087613473e-05,0.0005189000772809013,0.05050129382557759,0.0017365188100289738,0.005147913697051125,0.005432910178704505,0.6227288950468257
1265,20.0,0.029568373472016764,10.57360704435786,-21.056649880054522,21.103722527977823,-0.05455617041215607,4.77608715617699,-9.519846870899181,9.516981855973352,111.80204021720395,2.2813984899128846e-05,0.000518912401904975,0.05050129490544016,0.001743031063307473,0.005148035967414643,0.00543511100249568,0.6221648258577097
1266,20.0,0.02949427603697793,10.573676093159497,-21.05552408245171,21.1043357654778,-0.05456443743817705,4.776056075509075,-9.520079806987631,9.517081512427948,111.80349603537165,2.2813688914240094e-05,0.0005189239245911865,0.05050129598372631,0.0017495434769542449,0.005148150281897858,0.005437311256747966,0.6216009646473074
1267,20.0,0.029420167339659166,10.573745142477485,-21.054390374607266,21.104941074975983,-0.05457268371868779,4.776024994082295,-9.520309114764423,9.517177541053632,111.80495188431252,2.2813392921907044e-05,0.0005189346453166136,0.05050129706042829,0.001756056041258101,0.005148256640273365,0.005439510938876571,0.6210373111076901
1268,20.0,0.02934604740829668,10.573814192208193,-21.05324875693495,21.105538456249604,-0.05458090925057889,4.775993911942696,-9.520534794134615,9.517269941810639,111.80640776184192,2.281309692256831e-05,0.0005189445640594973,0.050501298135538324,0.0017625687465072232,0.005148355042325289,0.005441710046299809,0.6204738649313072
1269,20.0,0.029271916271155277,10.573883242248002,-21.052099229849375,21.10612790908266,-0.054589114030749175,4.775962829136325,-9.520756845004778,9.5173587146607,111.8078636657753,2.281280091666251e-05,0.0005189536807992549,0.05050129920904868,0.0017690815829897123,0.005148445487849437,0.005443908576439414,0.6199106258109435
1270,20.0,0.02919777395649819,10.57395229249329,-21.05094179376985,21.106709433261244,-0.05459729805610587,4.775931745709235,-9.520975267282974,9.517443859567056,111.80931959392811,2.2812504904628287e-05,0.0005189619955165205,0.050501300280951636,0.0017755945409935474,0.005148527976653682,0.005446106526720878,0.6193475934397364
1271,20.0,0.029123620492588202,10.57402134284043,-21.049776449118184,21.107283028572795,-0.054605461323564405,4.775900661707479,-9.521190060878775,9.517525376494442,111.81077554411553,2.28122088869043e-05,0.0005189695081930553,0.05050130135123945,0.0017821076108057938,0.005148602508557088,0.0054483038945723535,0.618784767511219
1272,20.0,0.02904945590770567,10.57409039318581,-21.048603196317487,21.107848694809775,-0.054613603830048416,4.775869577177114,-9.521401225703249,9.517603265409104,111.81223151415293,2.281191286392922e-05,0.000518976218811854,0.05050130241990443,0.0017886207827138402,0.005148669083390939,0.0054505006774260255,0.6182221477192447
1273,20.0,0.02897528023012759,10.574159443425806,-21.047422035797183,21.10840643176593,-0.05462172557248999,4.7758384921642,-9.521608761668968,9.517677526278785,111.8136875018556,2.281161683614174e-05,0.0005189821273570834,0.050501303486938875,0.0017951340470045906,0.005148727700998154,0.005452696872717281,0.6176597337580412
1274,20.0,0.02890109348812118,10.574228493456806,-21.046232967985873,21.108956239238807,-0.05462982654782936,4.775807406714799,-9.521812668690009,9.517748159072731,111.8151435050386,2.2811320803980574e-05,0.0005189872338140417,0.05050130455233506,0.0018016473939645398,0.005148778361232892,0.005454892477884352,0.6170975253221933
1275,20.0,0.028826895709975025,10.574297543175184,-21.045035993316816,21.109498117028522,-0.05463790675301509,4.775776320874973,-9.522012946681944,9.517815163761695,111.81659952151705,2.2811024767884445e-05,0.0005189915381692752,0.05050130561608532,0.0018081608138798,0.005148821063961667,0.005457087490369365,0.616535522106675
1276,20.0,0.028752686923991872,10.574366592477334,-21.043831112226655,21.110032064937712,-0.05464596618500406,4.775745234690791,-9.522209595561856,9.517878540317923,111.81805554910609,2.2810728728292086e-05,0.000518995040410461,0.050501306678181944,0.0018146742970366113,0.005148855809062237,0.005459281907617454,0.6159737238067728
1277,20.0,0.028678467158452202,10.574435641259646,-21.042618325154166,21.110558082772002,-0.054654004840761355,4.77571414820832,-9.52240261524832,9.517938288715172,111.81951158562086,2.2810432685642256e-05,0.0005189977405264863,0.050501307738617295,0.0018211878337209707,0.005148882596424351,0.00546147572707733,0.6154121301181424
1278,20.0,0.028604236441652,10.5745046894185,-21.04139763254065,21.111076170342045,-0.054662022717260436,4.775683061473634,-9.522592005661425,9.517994408928699,111.82096762887626,2.281013664037372e-05,0.0005189996385073827,0.05050130879738369,0.0018277014142182196,0.005148901425949114,0.005463668946200538,0.6148507407368253
1279,20.0,0.028529994801894224,10.574573736850303,-21.040169034830797,21.111586327457275,-0.054670019811483006,4.775651974532804,-9.52277776672275,9.51804690093526,111.82242367668758,2.280984059292525e-05,0.0005190007343443948,0.050501309854473514,0.0018342150288143024,0.00514891229754966,0.0054658615624425,0.614289555359162
1280,20.0,0.028455742267487642,10.574642783451443,-21.03893253247267,21.11208855393346,-0.05467799612041902,4.775620887431906,-9.522959898355388,9.518095764713122,111.82387972686966,2.280954454373565e-05,0.0005190010280299586,0.05050131090987912,0.0018407286677942058,0.005148915211150955,0.005468053573261798,0.6137285736819221
1281,20.0,0.02838147886673994,10.574711829118305,-21.037688125915622,21.112582849587653,-0.054685951641066835,4.775589800217019,-9.523138400483925,9.518141000242043,111.82533577723729,2.2809248493243714e-05,0.0005190005195577092,0.050501311963592796,0.0018472423214426186,0.005148910166689848,0.005470244976120429,0.61316779540225
1282,20.0,0.028307204627965144,10.574780873747306,-21.036435815614112,21.11306921424071,-0.054693886370432994,4.775558712934221,-9.523313273034454,9.518182607503293,111.82679182560567,2.280895244188826e-05,0.000518999208922377,0.050501313015606994,0.001853755980044985,0.0051488971641140665,0.00547243576848321,0.612607220217544
1283,20.0,0.028232919579469787,10.574849917234838,-21.03517560202468,21.113547647715166,-0.054701800305532323,4.7755276256295955,-9.523484515934568,9.518220586479641,111.82824786978962,2.2808656390108112e-05,0.0005189970961199851,0.050501314065914064,0.0018602696338857485,0.00514887620338415,0.005474625947818992,0.6120468478256688
1284,20.0,0.028158623749592607,10.57491895947731,-21.033907485605567,21.114018149836937,-0.05470969344338805,4.775496538349225,-9.523652129113366,9.518254937155358,111.82970390760414,2.28083603383421e-05,0.0005189941811476002,0.050501315114506416,0.0018667832732497292,0.005148847284471003,0.005476815511598815,0.6114866779247622
1285,20.0,0.02808431716665127,10.574988000371127,-21.032631466818827,21.11448072043663,-0.054717565781031596,4.775465451139195,-9.523816112501448,9.518285659516218,111.83115993686403,2.280806428702908e-05,0.0005189904640036132,0.05050131616137642,0.0018732968884212077,0.005148810407358661,0.005479004457298191,0.6109267102134005
1286,20.0,0.028009999858976415,10.57505703981271,-21.031347546129922,21.11493535934528,-0.05472541731550272,4.7754343640455925,-9.523976466030916,9.5183127535495,111.83261595538445,2.280776823660789e-05,0.0005189859446875051,0.05050131720651654,0.001879810469685137,0.005148765572041973,0.0054811927823953215,0.610366944390424
1287,20.0,0.02793567185490334,10.575126077698476,-21.030055724005535,21.115382066396847,-0.05473324804384945,4.775403277114507,-9.524133189635377,9.51833621924398,111.83407196098035,2.28074721875174e-05,0.0005189806231999676,0.0505013182499192,0.0018863240073259113,0.005148712778527802,0.005483380484371804,0.609807380155081
1288,20.0,0.027861333182770214,10.57519511392483,-21.02875600091707,21.11582084142998,-0.054741057963128135,4.775372190392027,-9.524286283249937,9.518356056589944,111.83552795146629,2.2807176140196474e-05,0.0005189744995429194,0.05050131929157675,0.0018928374916269669,0.005148652026835187,0.005485567560712633,0.6092480172070678
1289,20.0,0.02778698387091806,10.575264148388202,-21.027448377337578,21.11625168428543,-0.05474884707040343,4.775341103924247,-9.524435746811205,9.518372265579176,111.8369839246575,2.2806880095083987e-05,0.000518967573719369,0.0505013203314817,0.0018993509128730768,0.005148583316993965,0.00548775400890568,0.6086888552462906
1290,20.0,0.027712623947687667,10.575333180985021,-21.02613285374352,21.11667459480651,-0.05475661536274828,4.77531001775726,-9.524581580257298,9.51838484620496,111.83843987836885,2.280658405261882e-05,0.0005189598457335466,0.05050132136962648,0.001905864261348348,0.005148506649046111,0.005489939826442262,0.6081298939730798
1291,20.0,0.02763825344143057,10.57540221161172,-21.026802388500215,21.11708957283946,-0.05476436283724384,4.775278931937159,-9.52472378352783,9.518393798462089,111.83989581041536,2.2806288013239863e-05,0.0005189513155908756,0.05050132240600356,0.0019123775273371354,0.005148422023045434,0.005492125010817155,0.6075711330881035
1292,20.0,0.027563872380503333,10.575471240164724,-21.027713942751575,21.117496618233957,-0.05477208949097976,4.775247846510042,-9.524862356563919,9.518399122346853,111.8413517186118,2.2805991977386e-05,0.0005189419832980006,0.05050132344060537,0.0019188907011229222,0.00514832943905784,0.005494309559528443,0.6070125722924724
1293,20.0,0.027489480793262418,10.575540266540472,-21.02861759706292,21.117895730841752,-0.05477979532105379,4.775216761522007,-9.52499729930819,9.51840081785705,111.84280760077317,2.2805695945496133e-05,0.0005189318488626739,0.05050132447342438,0.0019254037729899145,0.0051482288971602475,0.0054964934700770475,0.6064542112875709
1294,20.0,0.027415078708065324,10.575609290635416,-21.029513351104754,21.118286910518435,-0.05478748032457209,4.775185677019151,-9.525128611704766,9.518398884991974,111.84426345471469,2.2805399918009162e-05,0.0005189209122938511,0.050501325504453146,0.0019319167332227038,0.005148120397441501,0.005498676739967455,0.6058960497751154
1295,20.0,0.02734066615328199,10.57567831234601,-21.030401204549662,21.1186701571213,-0.05479514449864913,4.775154593047575,-9.525256293699275,9.51839332375243,111.8457192782515,2.2805103895363984e-05,0.0005189091736017006,0.050501326533684165,0.0019384295721055218,0.005148003940002485,0.0055008593667075605,0.6053380874572226
1296,20.0,0.027266243157282734,10.575747331568698,-21.03128115707412,21.11904547051182,-0.05480278784040765,4.7751235096533815,-9.525380345238851,9.518384134140721,111.84717506919831,2.2804807877999504e-05,0.0005188966327975251,0.050501327561109866,0.0019449422799219889,0.00514787952495532,0.005503041347807806,0.604780324036407
1297,20.0,0.027191809748446035,10.575816348199936,-21.032153208355396,21.119412850553232,-0.054810410346978644,4.77509242688267,-9.525500766272124,9.51837131616065,111.8486308253704,2.2804511866354638e-05,0.0005188832898938665,0.05050132858672282,0.0019514548469565629,0.005147747152424447,0.005505222680782701,0.6042227592154926
1298,20.0,0.02711736595514036,10.575885362136187,-21.033017358074574,21.119772297112945,-0.05481801201550156,4.775061344781546,-9.525617556749236,9.518354869817525,111.85008654458281,2.2804215860868284e-05,0.0005188691449044037,0.05050132961051552,0.001957967263493326,0.005147606822545555,0.005507403363149379,0.603665392697683
1299,20.0,0.027042911805745962,10.575954373273927,-21.033873605916966,21.120123810060534,-0.05482559284312398,4.775030263396114,-9.525730716621823,9.51833479511816,111.85154222465083,2.2803919861979354e-05,0.0005188541978439752,0.05050133063248054,0.0019644795198169207,0.005147458535465868,0.005509583392428192,0.6031082241864925
1300,20.0,0.026968447328654065,10.576023381509632,-21.034721951567917,21.120467389267247,-0.054833152827001914,4.774999182772476,-9.525840245843028,9.518311092070865,111.85299786338973,2.280362387012676e-05,0.0005188384487286646,0.050501331652610434,0.001970991606211978,0.005147302291344939,0.005511762766143236,0.6025512533858205
1301,20.0,0.026893972552257252,10.576092386739765,-21.035562394718283,21.12080303460857,-0.05484069196429964,4.7749681029567395,-9.525946144367504,9.518283760685458,111.85445345861446,2.2803327885749407e-05,0.0005188218975757485,0.05050133267089769,0.001977503512962385,0.005147138090354171,0.005513941481821634,0.6019944800000004
1302,20.0,0.026819487504937446,10.576161388860829,-21.036394935061395,21.12113074596337,-0.05484821025218976,4.774937023995011,-9.526048412151397,9.51825280097326,111.85590900814066,2.28030319092862e-05,0.0005188045444035885,0.05050133368733494,0.0019840152303535388,0.005146965932675727,0.005516119536993313,0.6014379037335733
1303,20.0,0.02674499221509069,10.576230387769305,-21.037219572291917,21.121450523213497,-0.054855707687853104,4.774905945933397,-9.526147049152362,9.518218212947088,111.8573645097835,2.280273594117605e-05,0.0005187863892317939,0.050501334701914743,0.001990526748669883,0.005146785818504145,0.005518296929191621,0.6008815242915507
1304,20.0,0.026670486711125978,10.576299383361697,-21.038036306109177,21.121762366241626,-0.05486318426847895,4.7748748688180065,-9.526242055329552,9.518179996621269,111.85881996135842,2.2802439981857852e-05,0.0005187674320811661,0.05050133571462967,0.0019970380581964347,0.005146597748045791,0.005520473655953355,0.6003253413792681
1305,20.0,0.026595971021446826,10.576368375534502,-21.038845136214547,21.122066274934696,-0.054870639991264805,4.774843792694946,-9.526333430643632,9.51813815201163,111.8602753606809,2.2802144031770512e-05,0.0005187476729737006,0.05050133672547233,0.00200354914921834,0.00514640172151888,0.0055226497148186055,0.5997693547024249
1306,20.0,0.02652144517446079,10.576437364184237,-21.039646062312443,21.122362249183,-0.05487807485341647,4.774812717610326,-9.526421175056763,9.5180926791355,111.86173070556659,2.2801848091352927e-05,0.0005187271119325009,0.05050133773443536,0.002010060012021157,0.0051461977391526175,0.00552482510333006,0.599213563967033
1307,20.0,0.026446909198575737,10.576506349207412,-21.04043908410938,21.12265028887981,-0.05488548885214812,4.774781643610254,-9.526505288532611,9.518043578011707,111.86318599383085,2.2801552161043986e-05,0.0005187057489819022,0.050501338741511324,0.002016570636890004,0.0051459858011884295,0.005526999819033819,0.5986579688795302
1308,20.0,0.026372363122214325,10.576575330500551,-21.041224201315657,21.122930393920115,-0.0548928819846822,4.774750570740841,-9.52658577103635,9.517990848660588,111.8646412232895,2.280125624128257e-05,0.0005186835841474372,0.05050133974669287,0.0020230810141107533,0.005145765907879614,0.005529173859479507,0.5981025691466693
1309,20.0,0.02629780697378926,10.576644307960187,-21.042001413644527,21.12320256420182,-0.054900254248249514,4.774719499048195,-9.526662622534651,9.517934491103981,111.86609639175823,2.2800960332507572e-05,0.0005186606174557699,0.05050134074997265,0.0020295911339693285,0.0051455380594907126,0.005531347222219407,0.5975473644755572
1310,20.0,0.026223240781733183,10.57671328148285,-21.04277072081186,21.123466799627124,-0.054907605640089154,4.774688428578427,-9.52673584299569,9.517874505365223,111.86755149705277,2.2800664435157862e-05,0.0005186368489347968,0.05050134175134329,0.0020361009867517687,0.005145302256298474,0.005533519904809388,0.596992354573683
1311,20.0,0.026148664574464034,10.576782250965088,-21.043532122536817,21.12372310010028,-0.05491493615744852,4.774657359377647,-9.526805432389152,9.517810891469157,111.86900653698915,2.2800368549672306e-05,0.0005186122786135479,0.05050134275079747,0.002042610562744652,0.005145058498590899,0.005535691904808147,0.5964375391488512
1312,20.0,0.026074078380418905,10.576851216303456,-21.044285618540755,21.12397146552729,-0.05492224579758329,4.774626291491965,-9.526871390686217,9.517743649442126,111.8704615093833,2.2800072676489767e-05,0.0005185869065222991,0.05050134374832786,0.0020491198522348177,0.005144806786668354,0.005537863219778148,0.5958829179092434
1313,20.0,0.025999482228026574,10.576920177394511,-21.04503120854838,21.124211895820054,-0.054929534557757585,4.7745952249674914,-9.526933717859574,9.517672779311978,111.87191641205125,2.27997768160491e-05,0.0005185607326924801,0.05050134474392715,0.0020556288455089223,0.005144547120842642,0.005540033847284569,0.5953284905634257
1314,20.0,0.02592487614572632,10.576989134134816,-21.04576889228653,21.124444390890062,-0.05493680243524377,4.774564159850335,-9.526992413883413,9.51759828110806,111.87337124280911,2.279948096878915e-05,0.0005185337571566615,0.05050134573758801,0.002062137532854359,0.00514427950143689,0.005542203784895539,0.5947742568202687
1315,20.0,0.025850260161963456,10.577058086420944,-21.046498669486255,21.124668950653444,-0.05494404942732247,4.774533096186608,-9.527047478733433,9.517520154861227,111.87482599947313,2.279918513514875e-05,0.0005185059799486007,0.050501346729303155,0.002068645904558473,0.0051440039287860015,0.005544373030182255,0.5942202163890293
1316,20.0,0.025775634305180567,10.577127034149479,-21.04722053988033,21.124885575029737,-0.05495127553128274,4.774502034022419,-9.527098912386828,9.517438400603831,111.87628067985959,2.2798889315566725e-05,0.000518477401103314,0.05050134771906528,0.002075153950909306,0.005143720403237368,0.005546541580719908,0.5936663689793135
1317,20.0,0.02570099860383349,10.577195977217004,-21.04793450320534,21.125094263939758,-0.05495848074442187,4.774470973403876,-9.527146714822305,9.517353018369729,111.87773528178478,2.2798593510481895e-05,0.0005184480206569531,0.050501348706867094,0.0020816616621946106,0.005143428925149642,0.005548709434086167,0.5931127143011186
1318,20.0,0.025626353086372386,10.577264915520123,-21.0486405591991,21.125295017308105,-0.05496566506404559,4.774439914377091,-9.527190886020062,9.517264008194278,111.8791898030654,2.2798297720333058e-05,0.0005184178386468242,0.05050134969270136,0.0020881690287033925,0.005143129494892933,0.00555087658786193,0.5925592520647116
1319,20.0,0.025551697781250046,10.577333848955446,-21.049338707604562,21.12548783506236,-0.05497282848746779,4.774408856988172,-9.527231425961816,9.51717137011434,111.88064424151813,2.2798001945559017e-05,0.000518386855111436,0.05050135067656086,0.0020946760407245767,0.005142822112849277,0.005553043039631251,0.5920059819807582
1320,20.0,0.02547703271693041,10.577402777419579,-21.05002894816633,21.12567271713266,-0.05497997101201083,4.774377801283226,-9.527268334630774,9.51707510416828,111.8820985949595,2.2797706186598536e-05,0.000518355070090527,0.05050135165843828,0.0021011826885471156,0.0051425067794129125,0.005555208786981625,0.5914529037603232
1321,20.0,0.025402357921882963,10.577471700809149,-21.05071128063156,21.125849663452897,-0.05498709263500532,4.774346747308362,-9.527301612011659,9.516975210395962,111.88355286120637,2.2797410443890395e-05,0.0005183224836249479,0.05050135263832641,0.0021076889624606775,0.00514218349498911,0.0055573738275031485,0.5909000171147754
1322,20.0,0.025327673424566377,10.577540619020784,-21.051385704750828,21.1260186739583,-0.054994193353790174,4.774315695109689,-9.527331258090685,9.516871688838753,111.88500703807571,2.2797114717873346e-05,0.0005182890957567668,0.050501353616218034,0.002114194852755327,0.005141852259995231,0.005559538158789377,0.5903473217558501
1323,20.0,0.025252979253459817,10.57760953195113,-21.052052220278455,21.1261797485883,-0.05500127316571273,4.774284644733311,-9.527357272855578,9.516764539539524,111.88646112338458,2.279681900898613e-05,0.0005182549065292018,0.05050135459210594,0.0021207003497215582,0.005141513074860016,0.0055617017784366715,0.5897948173956241
1324,20.0,0.02517827543702862,10.577678439496827,-21.052710826969673,21.126332887284462,-0.05500833206812858,4.774253596225335,-9.527379656295567,9.51665376254265,111.88791511495002,2.2796523317667463e-05,0.0005182199159867102,0.05050135556598289,0.002127205443649988,0.005141165940024532,0.005563864684044938,0.5892425037465739
1325,20.0,0.025103562003764627,10.577747341554554,-21.053361524583494,21.126478089991735,-0.05501537005840166,4.774222549631867,-9.527398408401382,9.516539357893999,111.88936901058972,2.2796227644356067e-05,0.0005181841241748646,0.05050135653784178,0.002133710124832788,0.005140810855940893,0.005566026873216988,0.5886903805214143
1326,20.0,0.025028838982135187,10.577816238020963,-21.05400431288274,21.12661535665842,-0.05502238713390419,4.77419150499901,-9.527413529165257,9.516421325640952,111.89082280812073,2.2795931989490626e-05,0.0005181475311404648,0.05050135750767538,0.0021402143835609847,0.005140447823073389,0.005568188343558546,0.5881384474333623
1327,20.0,0.024954106400637797,10.57788512879274,-21.054639191631537,21.12674468723415,-0.05502938329201681,4.774160462372869,-9.527425018580933,9.516299665832388,111.89227650536084,2.2795636353509825e-05,0.0005181101369314483,0.050501358475476536,0.0021467182101272066,0.0051400768418976015,0.0055703490926784635,0.5875867041958792
1328,20.0,0.024879364287755126,10.577954013766561,-21.055266160598194,21.126866081671892,-0.05503635853012842,4.774129421799545,-9.527432876643651,9.516174378518688,111.89373010012743,2.2795340736852316e-05,0.0005180719415970076,0.05050135944123804,0.002153221594823588,0.005139697912901558,0.005572509118188975,0.5870351505228861
1329,20.0,0.02480461267198468,10.57802289283912,-21.055885219553204,21.12697953992972,-0.05504331284563634,4.774098383325142,-9.527437103350156,9.516045463751732,111.89518359023833,2.279504513995675e-05,0.0005180329451874423,0.05050136040495276,0.002159724527943373,0.005139311036584273,0.005574668417704961,0.5864837861285804
1330,20.0,0.02472985158181657,10.578091765907145,-21.056496368270786,21.127085061965715,-0.0550502462359461,4.774067346995758,-9.527437698698701,9.515912921584906,111.8966369735118,2.2794749563261746e-05,0.0005179931477543002,0.05050136136661363,0.002166226999781047,0.005138916213457143,0.005576826988845279,0.5859326107274757
1331,20.0,0.024655081045755985,10.578160632867343,-21.057099606526492,21.12718264774219,-0.0550571586984716,4.7740363128574925,-9.527434662689037,9.5157767520731,111.8980902477658,2.2794454007205907e-05,0.0005179525493502553,0.05050136232621349,0.0021727290006305533,0.005138513444042736,0.0055789848292309395,0.585381624034507
1332,20.0,0.0245803010923082,10.578229493616442,-21.05769493410054,21.127272297223982,-0.05506405023063516,4.774005280956445,-9.527427995322421,9.515636955272699,111.89954341081855,2.2794158472227822e-05,0.0005179111500291964,0.05050136328374522,0.0021792305207866684,0.005138102728875678,0.005581141936486459,0.5848308257649496
1333,20.0,0.024505511749971946,10.578298348051186,-21.05828235077479,21.12735401037932,-0.05507092082986733,4.773974251338712,-9.527417696601615,9.515493531241594,111.90099646048859,2.2793862958766054e-05,0.0005178689498461566,0.05050136423920177,0.002185731550544969,0.0051376840685019385,0.005583298308239167,0.5842802156343976
1334,20.0,0.024430713047261562,10.57836719606831,-21.058861856334545,21.127427787179414,-0.05507777049360706,4.773943224050387,-9.527403766530883,9.515346480039177,111.90244939459411,2.279356746725915e-05,0.0005178259488573744,0.05050136519257597,0.0021922320802008144,0.005137257463479446,0.0055854539421193745,0.5837297933588703
1335,20.0,0.024355905012704203,10.57843603756458,-21.059433450567184,21.127493627597573,-0.05508459921930159,4.773912199137566,-9.527386205115992,9.515195801726344,111.90390221095402,2.2793271998145626e-05,0.0005177821471203181,0.05050136614386078,0.002198732100051048,0.0051368229143783405,0.005587608835761258,0.583179558654682
1336,20.0,0.02428108767480472,10.578504872436772,-21.05999713326392,21.127551531610095,-0.05509140700440653,4.773881176646341,-9.527365012364216,9.51504149636549,111.90535490738722,2.2792976551863986e-05,0.0005177375446935308,0.050501367093049164,0.0022052316003929647,0.005136380421779414,0.005589762986801013,0.5826295112384726
1337,20.0,0.024206261062079903,10.578573700581666,-21.060552904218923,21.127601499196658,-0.05509819384638582,4.773850156622805,-9.527340188284331,9.514883564020511,111.90680748171269,2.279268112885271e-05,0.0005176921416367965,0.050501368040134054,0.0022117305715241937,0.005135929986275769,0.005591916392878328,0.582079650827278
1338,20.0,0.02413142520307029,10.578642521896048,-21.061100763228893,21.127643530340293,-0.05510495974271172,4.773819139113043,-9.527311732886615,9.514722004756809,111.90825993174953,2.2792385729550248e-05,0.0005176459380111119,0.050501368985108396,0.002218229003742872,0.005135471608472549,0.005594069051636182,0.5815299771385055
1339,20.0,0.024056580126282645,10.578711336276726,-21.06164071009266,21.127677625025797,-0.05511170469086489,4.773788124163147,-9.52727964618285,9.514556818641283,111.90971225531709,2.2792090354395035e-05,0.0005175989338786156,0.05050136992796516,0.0022247268873481006,0.005135005288986212,0.0055962209607203625,0.5809804898898729
1340,20.0,0.02398172586025946,10.578780143620516,-21.062172744613292,21.127703783241685,-0.055118428688334234,4.773757111819202,-9.527243928186326,9.514388005742337,111.91116445023496,2.2791795003825472e-05,0.0005175511293026233,0.050501370868697354,0.0022312242126395474,0.0051345310284449126,0.0055983721177796444,0.5804311887994553
1341,20.0,0.023906862433540503,10.578848943824243,-21.06269686659641,21.127722004978665,-0.05512513173261705,4.773726102127289,-9.527204578911832,9.514215566129876,111.91261651432272,2.2791499678279943e-05,0.0005175025243476717,0.05050137180729793,0.0022377209699174054,0.0051340488274889,0.005600522520466125,0.5798820735857034
1342,20.0,0.02383198987466026,10.578917736784755,-21.063213075849717,21.127732290230398,-0.055131813821219004,4.773695095133495,-9.52716159837566,9.5140394998753,111.91406844540045,2.2791204378196796e-05,0.0005174531190793895,0.05050137274375996,0.0022442171494831188,0.005133558686769269,0.005602672166434366,0.5793331439673406
1343,20.0,0.02375710821216157,10.57898652239889,-21.063721372184347,21.1277346389939,-0.05513847495165401,4.773664090883896,-9.527114986595608,9.513859807051524,111.91552024128801,2.279090910401437e-05,0.0005174029135647218,0.050501373678076424,0.002250712741637832,0.005133060606950161,0.0056048210533427775,0.5787843996635695
1344,20.0,0.023682217474596392,10.579055300563518,-21.064221755414792,21.127729051269597,-0.055145115121444474,4.773633089424574,-9.527064743590982,9.513676487732951,111.91697189980557,2.2790613856170956e-05,0.0005173519078716596,0.05050137461024032,0.0022572077366838873,0.005132554588706113,0.005606969178851777,0.5782358403938556
1345,20.0,0.023607317690496878,10.579124071175514,-21.064714225356795,21.127715527059166,-0.05515173432812102,4.773602090801603,-9.527010869382583,9.513489541995494,111.91842341877371,2.279031863510484e-05,0.0005173001020694437,0.05050137554024475,0.0022637021249247865,0.005132040632724047,0.005609116540625594,0.5776874658780022
1346,20.0,0.02353240888842045,10.579192834131762,-21.065198781831242,21.127694066368974,-0.055158332569222625,4.773571095061059,-9.52695336399272,9.51329896991656,111.91987479601295,2.2790023441254255e-05,0.0005172474962285164,0.05050137646808275,0.002270195896664164,0.005131518739702805,0.005611263136331415,0.5771392758362195
1347,20.0,0.023457491096920812,10.579261589329164,-21.06567542465939,21.127664669206666,-0.05516490984229668,4.773540102249012,-9.526892227445204,9.513104771575064,111.921326029344,2.2789728275057422e-05,0.0005171940904204325,0.05050137739374735,0.002276689042206402,0.005130988910352273,0.005613408963638825,0.576591269989043
1348,20.0,0.023382564344557717,10.579330336664633,-21.066144153668034,21.127627335584492,-0.05517146614489887,4.773509112411533,-9.526827459765352,9.51290694705142,111.92277711658792,2.2789433136952528e-05,0.0005171398847179749,0.05050137831723165,0.002283181551857055,0.005130451145394513,0.005615554020221002,0.5760434480573405
1349,20.0,0.023307628659892898,10.579399076035097,-21.066604968685652,21.127582065516435,-0.05517800147459321,4.77347812559469,-9.526759060979984,9.51270549642754,111.92422805556599,2.2789138027377727e-05,0.0005170848791950926,0.05050137923852876,0.002289673415922375,0.005129905445563163,0.005617698303753971,0.5754958097623313
1350,20.0,0.02323268407150019,10.579467807337494,-21.067057869543248,21.127528859019037,-0.05518451582895214,4.773447141844548,-9.526687031117424,9.512500419786841,111.92567884409956,2.278884294677115e-05,0.0005170290739269579,0.05050138015763179,0.0022961646247093,0.005129351811603996,0.005619841811917093,0.5749483548256065
1351,20.0,0.0231577306079401,10.579536530468772,-21.067502856075237,21.127467716113017,-0.05519100920555638,4.773416161207167,-9.526611370207494,9.51229171721424,111.92712948001015,2.2788547895570892e-05,0.0005169724689898235,0.050501381074533815,0.0023026551685252313,0.005128790244273494,0.005621984542391675,0.574401082969098
1352,20.0,0.02308276829778898,10.579605245325899,-21.067939928118136,21.127398636821283,-0.05519748160199498,4.773385183728609,-9.526608694325319,9.512079388796154,111.9285799611196,2.278825287421501e-05,0.0005169150644612705,0.05050138198922799,0.0023091450376788664,0.005128220744341334,0.005624126492863556,0.5738539939151011
1353,20.0,0.02300779716961476,10.579673951805853,-21.068369085511847,21.127321621169216,-0.0552039330158654,4.773354209454932,-9.526611523748398,9.511863434620503,111.93003028524988,2.2787957883141537e-05,0.0005168568604199043,0.050501382901707435,0.0023156342224796233,0.005127643312587336,0.005626267661020087,0.5733070873862112
1354,20.0,0.02293281725200367,10.579742649805631,-21.068790328100533,21.127236669185606,-0.05521036344477344,4.77332323843219,-9.526610722128142,9.511643854776704,111.9314804502234,2.2787662922788472e-05,0.0005167978569456219,0.05050138381196534,0.00232212271323787,0.005127057949804149,0.005628408044552663,0.5727603631054046
