turn,Vrf_kV,time_sigma_ns,dE_sigma_MeV,eps_rms_ns_GeV,eps_full_eVs
2157,160.0,6.4950399871046836,11.662982913848156,0.07575026621373657,0.9519219312041584
2158,160.0,6.494850964017675,11.66332757813002,0.07575027988161692,0.9519223580851406
2159,160.0,6.494661609660467,11.66367282738064,0.07575029361031502,0.9519227825162849
2160,160.0,6.494471928590404,11.664018653052706,0.07575030739862787,0.9519232044595309
2161,160.0,6.49428192537324,11.664365046584878,0.0757503212453481,0.9519236238770529
2162,160.0,6.494091604582965,11.66471199940202,0.07575033514926326,0.9519240407312531
2163,160.0,6.4939009708017545,11.665059502915426,0.07575034910915661,0.9519244549847756
2164,160.0,6.493710028619819,11.665407548523065,0.07575036312380684,0.9519248666005029
2165,160.0,6.493518782635303,11.665756127609793,0.07575037719198828,0.9519252755415623
2166,160.0,6.493327237454177,11.666105231547602,0.07575039131247104,0.9519256817713283
2167,160.0,6.4931353976901285,11.666454851695837,0.07575040548402112,0.9519260852534274
2168,160.0,6.492943267964438,11.666804979401437,0.07575041970540049,0.95192648595174
2169,160.0,6.49275085290588,11.667155605999165,0.07575043397536728,0.9519268838304051
2170,160.0,6.492558157150602,11.667506722811842,0.07575044829267581,0.9519272788538231
2171,160.0,6.492365185342026,11.667858321150574,0.07575046265607684,0.9519276709866609
2172,160.0,6.492171942130712,11.668210392314995,0.07575047706431749,0.9519280601938517
2173,160.0,6.491978432174271,11.66856292759349,0.0757504915161416,0.9519284464406024
2174,160.0,6.491784660137224,11.668915918263439,0.07575050601028957,0.9519288296923929
2175,160.0,6.491590630690913,11.66926935559144,0.07575052054549868,0.9519292099149828
2176,160.0,6.4913963485133666,11.669623230833553,0.07575053512050302,0.9519295870744113
2177,160.0,6.491201818289217,11.669977535235526,0.07575054973403401,0.9519299611370059
2178,160.0,6.4910070447095425,11.670332260033035,0.07575056438481996,0.9519303320693783
2179,160.0,6.490812032471796,11.67068739645192,0.07575057907158667,0.9519306998384341
2180,160.0,6.490616786279657,11.671042935708414,0.07575059379305721,0.951931064411372
2181,160.0,6.49042131084294,11.671398869009378,0.0757506085479523,0.9519314257556879
2182,160.0,6.490225610877471,11.671755187552552,0.07575062333499026,0.95193178383918
2183,160.0,6.490029691104963,11.672111882526766,0.07575063815288716,0.9519321386299475
2184,160.0,6.489833556252915,11.672468945112191,0.07575065300035691,0.9519324900963974
2185,160.0,6.489637211054501,11.67282636648058,0.07575066787611165,0.9519328382072479
2186,160.0,6.489440660248435,11.673184137795483,0.07575068277886149,0.9519331829315281
2187,160.0,6.4892439085788585,11.673542250212506,0.0757506977073147,0.9519335242385819
2188,160.0,6.489046960795243,11.673900694879535,0.07575071266017806,0.9519338620980735
2189,160.0,6.488849821652257,11.674259462936973,0.07575072763615688,0.9519341964799873
2190,160.0,6.488652495909648,11.674618545517982,0.07575074263395487,0.9519345273546311
2191,160.0,6.488454988332154,11.674977933748709,0.07575075765227485,0.951934854692643
2192,160.0,6.488257303689346,11.675337618748536,0.07575077268981815,0.9519351784649875
2193,160.0,6.4880594467555355,11.675697591630314,0.07575078774528529,0.9519354986429632
2194,160.0,6.487861422309648,11.67605784350059,0.07575080281737571,0.9519358151982025
2195,160.0,6.487663235135121,11.676418365459856,0.07575081790478821,0.9519361281026776
2196,160.0,6.487464890019769,11.676779148602776,0.07575083300622093,0.9519364373287001
2197,160.0,6.487266391755669,11.677140184018432,0.07575084812037133,0.9519367428489243
2198,160.0,6.487067745139055,11.677501462790557,0.07575086324593662,0.9519370446363513
2199,160.0,6.486868954970193,11.677862975997773,0.07575087838161368,0.9519373426643303
2200,160.0,6.48667002605326,11.678224714713828,0.0757508935260992,0.9519376369065616
2201,160.0,6.486470963196226,11.678586670007832,0.07575090867808987,0.9519379273370978
2202,160.0,6.4862717712107365,11.6789488329445,0.0757509238362823,0.9519382139303476
2203,160.0,6.486072454912006,11.679311194584384,0.07575093899937349,0.951938496661079
2204,160.0,6.485873019118686,11.67967374598411,0.07575095416606067,0.9519387755044195
2205,160.0,6.48567346865274,11.680036478196618,0.07575096933504148,0.9519390504358587
2206,160.0,6.485473808339349,11.6803993822714,0.07575098450501418,0.951939321431253
2207,160.0,6.485274043006776,11.680762449254738,0.07575099967467772,0.9519395884668264
2208,160.0,6.48507417748625,11.681125670189939,0.07575101484273183,0.9519398515191716
2209,160.0,6.48487421661183,11.681489036117569,0.07575103000787706,0.9519401105652517
2210,160.0,6.48467416522032,11.681852538075702,0.07575104516881508,0.9519403655824058
2211,160.0,6.484474028151134,11.682216167100146,0.07575106032424885,0.9519406165483498
2212,160.0,6.4842738102461706,11.682579914224682,0.07575107547288241,0.9519408634411763
2213,160.0,6.484073516349696,11.682943770481307,0.0757510906134214,0.9519411062393586
2214,160.0,6.483873151308238,11.683307726900468,0.07575110574457294,0.9519413449217538
2215,160.0,6.483672719970432,11.683671774511295,0.07575112086504562,0.9519415794675999
2216,160.0,6.48347222718695,11.684035904341847,0.07575113597355007,0.9519418098565247
2217,160.0,6.48327167781034,11.68440010741934,0.07575115106879861,0.9519420360685421
2218,160.0,6.483071076694918,11.684764374770388,0.07575116614950558,0.9519422580840553
2219,160.0,6.482870428696675,11.685128697421241,0.07575118121438769,0.9519424758838627
2220,160.0,6.482669738673112,11.685493066398013,0.07575119626216364,0.9519426894491528
2221,160.0,6.482469011483144,11.68585747272694,0.07575121129155454,0.9519428987615115
2222,160.0,6.48226825198699,11.686221907434584,0.07575122630128418,0.9519431038029209
2223,160.0,6.4820674650460175,11.686586361548102,0.0757512412900786,0.9519433045557608
2224,160.0,6.481866655522668,11.686950826095455,0.07575125625666694,0.9519435010028139
2225,160.0,6.481665828280297,11.687315292105662,0.07575127119978095,0.951943693127262
2226,160.0,6.481464988183086,11.687679750609028,0.07575128611815546,0.9519438809126933
2227,160.0,6.481264140095889,11.688044192637388,0.07575130101052831,0.9519440643430986
2228,160.0,6.481063288884134,11.688408609224325,0.07575131587564052,0.9519442434028758
2229,160.0,6.480862439413711,11.68877299140542,0.07575133071223661,0.9519444180768322
2230,160.0,6.480661596550815,11.689137330218482,0.07575134551906423,0.9519445883501817
2231,160.0,6.480460765161869,11.68950161670379,0.07575136029487484,0.9519447542085513
2232,160.0,6.480259950113365,11.689865841904316,0.07575137503842337,0.9519449156379786
2233,160.0,6.480059156271776,11.690229996865964,0.0757513897484687,0.9519450726249151
2234,160.0,6.479858388503412,11.69059407263781,0.07575140442377355,0.9519452251562267
2235,160.0,6.479657651674306,11.690958060272324,0.07575141906310459,0.9519453732191943
2236,160.0,6.4794569506501,11.691321950825623,0.0757514336652327,0.951945516801517
2237,160.0,6.479256290295908,11.691685735357677,0.0757514482289328,0.9519456558913092
2238,160.0,6.479055675476213,11.692049404932572,0.07575146275298446,0.9519457904771071
2239,160.0,6.478855111054744,11.692412950618719,0.07575147723617151,0.9519459205478659
2240,160.0,6.478654601894341,11.6927763634891,0.07575149167728244,0.9519460460929615
2241,160.0,6.4784541528568464,11.693139634621502,0.07575150607511044,0.9519461671021924
2242,160.0,6.47825376880298,11.693502755098738,0.07575152042845344,0.9519462835657793
2243,160.0,6.478053454592222,11.693865716008887,0.0757515347361144,0.9519463954743674
2244,160.0,6.477853215082671,11.694228508445526,0.07575154899690102,0.9519465028190242
2245,160.0,6.477653055130973,11.694591123507955,0.07575156320962659,0.9519466055912461
2246,160.0,6.477452979592145,11.694953552301438,0.0757515773731093,0.9519467037829539
2247,160.0,6.477252993319483,11.695315785937424,0.07575159148617282,0.9519467973864946
2248,160.0,6.4770531011644294,11.695677815533784,0.07575160554764619,0.9519468863946422
2249,160.0,6.476853307976471,11.696039632215038,0.07575161955636413,0.9519469708006009
2250,160.0,6.476653618603006,11.696401227112585,0.07575163351116718,0.9519470505980027
2251,160.0,6.476454037889209,11.696762591364932,0.07575164741090133,0.9519471257809079
2252,160.0,6.476254570677921,11.697123716117925,0.0757516612544186,0.9519471963438053
2253,160.0,6.476055221809546,11.697484592524976,0.07575167504057705,0.9519472622816161
2254,160.0,6.475855996121919,11.697845211747296,0.07575168876824095,0.9519473235896928
2255,160.0,6.475656898450165,11.698205564954115,0.07575170243628063,0.9519473802638156
2256,160.0,6.475457933626601,11.698565643322912,0.0757517160435727,0.9519474323001977
2257,160.0,6.475259106480622,11.698925438039646,0.07575172958900038,0.9519474796954845
2258,160.0,6.475060421838555,11.699284940298984,0.07575174307145328,0.9519475224467521
2259,160.0,6.474861884523556,11.69964414130452,0.0757517564898277,0.9519475605515084
2260,160.0,6.474663499355481,11.700003032269,0.07575176984302652,0.9519475940076931
2261,160.0,6.474465271150785,11.700361604414569,0.07575178312995975,0.9519476228136808
2262,160.0,6.474267204722361,11.700719848972966,0.07575179634954399,0.9519476469682739
2263,160.0,6.474069304879471,11.701077757185764,0.07575180950070314,0.9519476664707108
2264,160.0,6.473871576427577,11.7014353203046,0.075751822582368,0.9519476813206598
2265,160.0,6.473674024168261,11.701792529591383,0.07575183559347676,0.9519476915182228
2266,160.0,6.473476652899084,11.702149376318538,0.07575184853297494,0.9519476970639341
2267,160.0,6.4732794674134615,11.702505851769205,0.07575186139981539,0.9519476979587583
2268,160.0,6.473082472500563,11.702861947237487,0.07575187419295855,0.951947694204094
2269,160.0,6.472885672945176,11.703217654028647,0.07575188691137245,0.9519476858017699
2270,160.0,6.472689073527579,11.70357296345935,0.07575189955403272,0.951947672754045
2271,160.0,6.472492679023455,11.703927866857878,0.07575191211992299,0.9519476550636123
2272,160.0,6.472296494203748,11.704282355564336,0.0757519246080348,0.9519476327335944
2273,160.0,6.472100523834527,11.7046364209309,0.07575193701736738,0.9519476057675418
2274,160.0,6.471904772676906,11.704990054322016,0.07575194934692835,0.9519475741694381
2275,160.0,6.471709245486896,11.70534324711462,0.07575196159573341,0.9519475379436945
2276,160.0,6.471513947015306,11.705695990698368,0.07575197376280653,0.9519474970951529
2277,160.0,6.4713188820075995,11.706048276475846,0.07575198584718001,0.9519474516290819
2278,160.0,6.47112405520379,11.706400095862788,0.07575199784789456,0.9519474015511773
2279,160.0,6.470929471338319,11.706751440288299,0.07575200976399943,0.951947346867563
2280,160.0,6.470735135139947,11.70710230119506,0.07575202159455251,0.951947287584789
2281,160.0,6.470541051331626,11.707452670039558,0.07575203333862045,0.9519472237098319
2282,160.0,6.470347224630374,11.70780253829229,0.07575204499527852,0.9519471552500913
2283,160.0,6.470153659747186,11.708151897437986,0.07575205656361117,0.9519470822133949
2284,160.0,6.469960361386869,11.70850073897582,0.07575206804271149,0.9519470046079898
2285,160.0,6.46976733424796,11.708849054419616,0.07575207943168179,0.9519469224425459
2286,160.0,6.469574583022598,11.709196835298084,0.07575209072963335,0.9519468357261562
2287,160.0,6.46938211239641,11.709544073155008,0.07575210193568685,0.9519467444683345
2288,160.0,6.469189927048386,11.709890759549468,0.07575211304897213,0.9519466486790129
2289,160.0,6.468998031650754,11.710236886056055,0.07575212406862836,0.9519465483685411
2290,160.0,6.468806430868893,11.710582444265077,0.07575213499380422,0.9519464435476888
2291,160.0,6.468615129361181,11.710927425782767,0.0757521458236579,0.9519463342276399
2292,160.0,6.468424131778895,11.71127182223151,0.07575215655735709,0.9519462204199939
2293,160.0,6.468233442766102,11.71161562525002,0.07575216719407928,0.951946102136765
2294,160.0,6.468043066959525,11.711958826493582,0.07575217773301171,0.9519459793903797
2295,160.0,6.467853008988439,11.71230141763424,0.0757521881733513,0.9519458521936762
2296,160.0,6.467663273474544,11.712643390361004,0.07575219851430498,0.9519457205599018
2297,160.0,6.467473865031859,11.712984736380072,0.07575220875508959,0.9519455845027134
2298,160.0,6.467284788266593,11.713325447415023,0.07575221889493194,0.951945444036174
2299,160.0,6.467096047777051,11.71366551520702,0.07575222893306909,0.9519452991747545
2300,160.0,6.466907648153499,11.714004931515024,0.07575223886874813,0.9519451499333282
2301,160.0,6.46671959397805,11.714343688115997,0.07575224870122647,0.9519449963271722
2302,160.0,6.466531889824573,11.714681776805094,0.0757522584297719,0.9519448383719666
2303,160.0,6.466344540258534,11.715019189395884,0.0757522680536624,0.9519446760837884
2304,160.0,6.466157549836924,11.715355917720538,0.07575227757218658,0.9519445094791145
2305,160.0,6.465970923108112,11.715691953630035,0.07575228698464333,0.9519443385748171
2306,160.0,6.4657846646117525,11.716027288994358,0.07575229629034223,0.9519441633881633
2307,160.0,6.4655987788786575,11.716361915702706,0.07575230548860347,0.9519439839368133
2308,160.0,6.4654132704307035,11.716695825663683,0.07575231457875799,0.9519438002388201
2309,160.0,6.465228143780688,11.71702901080549,0.07575232356014738,0.9519436123126238
2310,160.0,6.465043403432234,11.717361463076152,0.07575233243212409,0.951943420177053
2311,160.0,6.464859053879673,11.717693174443674,0.07575234119405133,0.9519432238513216
2312,160.0,6.464675099607937,11.718024136896274,0.0757523498453034,0.9519430233550278
2313,160.0,6.464491545092432,11.71835434244256,0.0757523583852654,0.951942818708151
2314,160.0,6.464308394798941,11.71868378311172,0.07575236681333354,0.9519426099310501
2315,160.0,6.464125653183506,11.71901245095374,0.07575237512891517,0.951942397044463
2316,160.0,6.463943324692302,11.719340338039569,0.07575238333142863,0.9519421800695008
2317,160.0,6.463761413761552,11.719667436461332,0.07575239142030354,0.9519419590276503
2318,160.0,6.463579924817401,11.719993738332516,0.07575239939498084,0.9519417339407698
2319,160.0,6.4633988622757945,11.720319235788164,0.07575240725491261,0.9519415048310856
2320,160.0,6.46321823054237,11.72064392098505,0.07575241499956217,0.9519412717211894
2321,160.0,6.463038034012376,11.720967786101898,0.07575242262840448,0.9519410346340411
2322,160.0,6.462858277070522,11.72129082333954,0.07575243014092578,0.951940793592961
2323,160.0,6.462678964090885,11.721613024921126,0.07575243753662375,0.9519405486216289
2324,160.0,6.462500099436806,11.721934383092309,0.07575244481500765,0.9519402997440843
2325,160.0,6.462321687460774,11.72225489012142,0.07575245197559836,0.9519400469847213
2326,160.0,6.462143732504305,11.722574538299659,0.07575245901792821,0.9519397903682862
2327,160.0,6.461966238897843,11.722893319941292,0.07575246594154116,0.9519395299198754
2328,160.0,6.461789210960655,11.72321122738382,0.07575247274599288,0.9519392656649336
2329,160.0,6.461612653000724,11.723528252988167,0.07575247943085091,0.9519389976292528
2330,160.0,6.461436569314633,11.723844389138872,0.07575248599569442,0.951938725838967
2331,160.0,6.461260964187451,11.724159628244253,0.07575249244011437,0.9519384503205495
2332,160.0,6.4610858418926185,11.724473962736608,0.07575249876371333,0.9519381711008096
2333,160.0,6.460911206691882,11.724787385072382,0.07575250496610604,0.9519378882068957
2334,160.0,6.4607370628351415,11.725099887732352,0.07575251104691902,0.9519376016662863
2335,160.0,6.460563414560367,11.725411463221805,0.07575251700579069,0.9519373115067903
2336,160.0,6.460390266093481,11.725722104070712,0.07575252284237145,0.9519370177565433
2337,160.0,6.460217621648253,11.726031802833917,0.07575252855632363,0.9519367204440045
2338,160.0,6.460045485426195,11.726340552091294,0.07575253414732148,0.9519364195979539
2339,160.0,6.45987386161647,11.726648344447943,0.07575253961505155,0.9519361152474928
2340,160.0,6.4597027543957495,11.726955172534355,0.0757525449592121,0.9519358074220344
2341,160.0,6.459532167928159,11.72726102900658,0.07575255017951381,0.951935496151308
2342,160.0,6.4593621063651145,11.727565906546412,0.07575255527567908,0.951935181465349
2343,160.0,6.4591925738452804,11.727869797861553,0.07575256024744281,0.9519348633945036
2344,160.0,6.4590235744944176,11.728172695685785,0.07575256509455186,0.9519345419694197
2345,160.0,6.4588551124253,11.728474592779145,0.07575256981676526,0.9519342172210468
2346,160.0,6.458687191737603,11.728775481928091,0.07575257441385425,0.9519338891806313
2347,160.0,6.458519816517804,11.729075355945671,0.07575257888560219,0.9519335578797149
2348,160.0,6.458352990839092,11.729374207671693,0.07575258323180485,0.951933223350132
2349,160.0,6.458186718761225,11.729672029972885,0.0757525874522699,0.9519328856240024
2350,160.0,6.45802100433048,11.729968815743074,0.07575259154681752,0.9519325447337343
2351,160.0,6.457855851579522,11.73026455790334,0.07575259551528013,0.9519322007120179
2352,160.0,6.457691264527296,11.730559249402177,0.07575259935750224,0.9519318535918203
2353,160.0,6.457527247178949,11.730852883215672,0.07575260307334085,0.9519315034063869
2354,160.0,6.457363803525707,11.731145452347661,0.07575260666266508,0.9519311501892339
2355,160.0,6.457200937544793,11.731436949829883,0.07575261012535649,0.9519307939741481
2356,160.0,6.457038653199314,11.731727368722144,0.07575261346130881,0.9519304347951817
2357,160.0,6.456876954438161,11.732016702112487,0.07575261667042811,0.9519300726866491
2358,160.0,6.456715845195918,11.732304943117336,0.07575261975263282,0.9519297076831241
2359,160.0,6.456555329392755,11.732592084881668,0.07575262270785359,0.9519293398194368
2360,160.0,6.456395410934336,11.73287812057916,0.0757526255360334,0.9519289691306697
2361,160.0,6.456236093711718,11.733163043412347,0.07575262823712763,0.9519285956521542
2362,160.0,6.456077381601258,11.733446846612779,0.07575263081110396,0.9519282194194683
2363,160.0,6.455919278464496,11.733729523441184,0.07575263325794225,0.9519278404684308
2364,160.0,6.455761788148081,11.734011067187605,0.07575263557763477,0.9519274588350998
2365,160.0,6.455604914483667,11.734291471171565,0.07575263777018612,0.9519270745557691
2366,160.0,6.455448661287807,11.73457072874221,0.07575263983561309,0.9519266876669631
2367,160.0,6.455293032361865,11.734848833278466,0.07575264177394474,0.9519262982054344
2368,160.0,6.455138031491935,11.735125778189191,0.07575264358522266,0.9519259062081618
2369,160.0,6.4549836624487185,11.735401556913317,0.07575264526950047,0.9519255117123437
2370,160.0,6.454829928987432,11.735676162919999,0.07575264682684407,0.9519251147553947
2371,160.0,6.454676834847744,11.73594958970877,0.07575264825733172,0.9519247153749458
2372,160.0,6.454524383753645,11.736221830809676,0.07575264956105382,0.9519243136088358
2373,160.0,6.454372579413368,11.736492879783428,0.075752650738113,0.9519239094951102
2374,160.0,6.454221425519306,11.736762730221542,0.07575265178862421,0.951923503072018
2375,160.0,6.454070925747904,11.73703137574649,0.07575265271271447,0.9519230943780075
2376,160.0,6.453921083759564,11.737298810011833,0.075752653510523,0.9519226834517199
2377,160.0,6.4537719031985725,11.737565026702367,0.07575265418220126,0.9519222703319912
2378,160.0,6.453623387692992,11.737830019534266,0.07575265472791276,0.951921855057843
2379,160.0,6.453475540854578,11.738093782255211,0.07575265514783322,0.9519214376684818
2380,160.0,6.453328366278678,11.738356308644548,0.07575265544215032,0.9519210182032936
2381,160.0,6.453181867544142,11.738617592513402,0.07575265561106381,0.9519205967018394
2382,160.0,6.453036048213259,11.738877627704827,0.07575265565478563,0.9519201732038556
2383,160.0,6.452890911831636,11.739136408093946,0.07575265557353965,0.9519197477492459
2384,160.0,6.452746461928115,11.739393927588074,0.07575265536756165,0.9519193203780778
2385,160.0,6.452602702014708,11.739650180126855,0.07575265503709969,0.9519188911305827
2386,160.0,6.452459635586478,11.739905159682403,0.07575265458241341,0.9519184600471466
2387,160.0,6.452317266121454,11.74015886025942,0.07575265400377443,0.9519180271683073
2388,160.0,6.452175597080576,11.740411275895339,0.07575265330146641,0.9519175925347557
2389,160.0,6.452034631907567,11.740662400660451,0.07575265247578462,0.9519171561873249
2390,160.0,6.451894374028889,11.740912228658026,0.07575265152703645,0.951916718166992
2391,160.0,6.4517548268536125,11.741160754024444,0.07575265045554079,0.9519162785148693
2392,160.0,6.4516159937733635,11.741407970929338,0.07575264926162838,0.951915837272204
2393,160.0,6.451477878162223,11.741653873575691,0.07575264794564164,0.9519153944803717
2394,160.0,6.451340483376649,11.741898456199984,0.07575264650793465,0.9519149501808745
2395,160.0,6.451203812755386,11.742141713072309,0.07575264494887304,0.9519145044153342
2396,160.0,6.451067869619403,11.742383638496499,0.07575264326883428,0.9519140572254939
2397,160.0,6.450932657271778,11.742624226810245,0.07575264146820712,0.9519136086532072
2398,160.0,6.4507981789976245,11.74286347238521,0.07575263954739182,0.9519131587404364
2399,160.0,6.4506644380640275,11.743101369627164,0.07575263750680016,0.9519127075292503
2400,160.0,6.450531437719949,11.743337912976097,0.07575263534685536,0.9519122550618203
2401,160.0,6.450399181196161,11.74357309690633,0.0757526330679921,0.9519118013804162
2402,160.0,6.450267671705123,11.74380691592664,0.07575263067065613,0.9519113465273968
2403,160.0,6.45013691244095,11.744039364580374,0.07575262815530463,0.9519108905452134
2404,160.0,6.450006906579308,11.744270437445563,0.07575262552240596,0.9519104334764017
2405,160.0,6.449877657277336,11.744500129135035,0.07575262277243962,0.9519099753635778
2406,160.0,6.449749167673571,11.744728434296533,0.0757526199058962,0.9519095162494345
2407,160.0,6.4496214408878805,11.744955347612818,0.0757526169232775,0.9519090561767396
2408,160.0,6.449494480021363,11.745180863801789,0.07575261382509618,0.9519085951883278
2409,160.0,6.449368288156281,11.745404977616584,0.0757526106118759,0.9519081333270984
2410,160.0,6.449242868356003,11.745627683845703,0.07575260728415137,0.9519076706360139
2411,160.0,6.449118223664884,11.745848977313099,0.07575260384246789,0.9519072071580904
2412,160.0,6.4489943571082256,11.746068852878293,0.07575260028738168,0.9519067429363964
2413,160.0,6.4488712716921945,11.74628730543649,0.07575259661945973,0.9519062780140509
2414,160.0,6.448748970403734,11.746504329918658,0.07575259283927961,0.9519058124342151
2415,160.0,6.448627456210503,11.746719921291659,0.07575258894742949,0.9519053462400905
2416,160.0,6.4485067320607925,11.746934074558338,0.07575258494450812,0.9519048794749144
2417,160.0,6.4483868008834575,11.747146784757621,0.07575258083112467,0.9519044121819553
2418,160.0,6.448267665587857,11.747358046964637,0.07575257660789889,0.9519039444045118
2419,160.0,6.448149329063754,11.747567856290784,0.0757525722754607,0.9519034761859025
2420,160.0,6.448031794181271,11.747776207883861,0.0757525678344505,0.9519030075694689
2421,160.0,6.447915063790791,11.747983096928145,0.07575256328551863,0.9519025385985639
2422,160.0,6.447799140722918,11.7481885186445,0.07575255862932585,0.9519020693165549
2423,160.0,6.447684027788382,11.74839246829046,0.0757525538665429,0.9519015997668142
2424,160.0,6.4475697277779735,11.748594941160333,0.0757525489978504,0.9519011299927161
2425,160.0,6.4474562434624865,11.7487959325853,0.07575254402393912,0.9519006600376357
2426,160.0,6.447343577592641,11.74899543793349,0.07575253894550955,0.9519001899449411
2427,160.0,6.447231732899029,11.749193452610092,0.0757525337632722,0.9518997197579934
2428,160.0,6.447120712092001,11.749389972057426,0.07575252847794695,0.9518992495201349
2429,160.0,6.4470105178616635,11.749584991755048,0.07575252309026355,0.9518987792746947
2430,160.0,6.446901152877771,11.749778507219837,0.07575251760096137,0.9518983090649783
2431,160.0,6.446792619789667,11.749970514006074,0.07575251201078914,0.951897838934265
2432,160.0,6.446684921226225,11.75016100770553,0.07575250632050506,0.9518973689258038
2433,160.0,6.446578059795775,11.750349983947565,0.07575250053087663,0.9518968990828084
2434,160.0,6.446472038086061,11.750537438399194,0.0757524946426808,0.9518964294484576
2435,160.0,6.446366858664136,11.750723366765184,0.07575248865670334,0.9518959600658827
2436,160.0,6.4462625240763405,11.750907764788128,0.07575248257373944,0.9518954909781723
2437,160.0,6.446159036848227,11.751090628248539,0.07575247639459325,0.9518950222283635
2438,160.0,6.446056399484477,11.751271952964913,0.07575247012007771,0.9518945538594373
2439,160.0,6.44595461446887,11.751451734793818,0.07575246375101477,0.9518940859143168
2440,160.0,6.445853684264193,11.751629969629976,0.07575245728823497,0.9518936184358611
2441,160.0,6.445753611312215,11.751806653406337,0.07575245073257769,0.9518931514668638
2442,160.0,6.445654398033594,11.751981782094152,0.07575244408489089,0.951892685050047
2443,160.0,6.445556046827838,11.752155351703053,0.075752437346031,0.9518922192280578
2444,160.0,6.445458560073231,11.752327358281121,0.07575243051686274,0.9518917540434628
2445,160.0,6.445361940126796,11.752497797914975,0.07575242359825948,0.951891289538748
2446,160.0,6.445266189324214,11.752666666729818,0.07575241659110254,0.9518908257563102
2447,160.0,6.445171309979777,11.752833960889538,0.07575240949628148,0.9518903627384553
2448,160.0,6.445077304386338,11.752999676596756,0.07575240231469396,0.9518899005273949
2449,160.0,6.444984174815242,11.753163810092909,0.07575239504724558,0.9518894391652405
2450,160.0,6.444891923516272,11.753326357658308,0.0757523876948497,0.9518889786939997
2451,160.0,6.444800552717627,11.75348731561221,0.07575238025842779,0.9518885191555769
2452,160.0,6.444710064625809,11.75364668031289,0.07575237273890868,0.9518880605917615
2453,160.0,6.444620461425609,11.753804448157696,0.07575236513722894,0.9518876030442286
2454,160.0,6.44453174528005,11.75396061558312,0.07575235745433254,0.9518871465545352
2455,160.0,6.444443918330325,11.754115179064856,0.07575234969117099,0.9518866911641154
2456,160.0,6.444356982695751,11.75426813511787,0.075752341848703,0.9518862369142762
2457,160.0,6.444270940473723,11.754419480296454,0.07575233392789463,0.951885783846195
2458,160.0,6.444185793739642,11.754569211194289,0.07575232592971884,0.9518853320009133
2459,160.0,6.444101544546885,11.754717324444503,0.0757523178551557,0.9518848814193343
2460,160.0,6.444018194926753,11.754863816719732,0.07575230970519224,0.9518844321422203
2461,160.0,6.44393574688841,11.755008684732177,0.07575230148082224,0.9518839842101862
2462,160.0,6.443854202418844,11.755151925233651,0.0757522931830461,0.9518835376636968
2463,160.0,6.443773563482822,11.755293535015657,0.07575228481287102,0.9518830925430648
2464,160.0,6.443693832022841,11.755433510909407,0.07575227637131063,0.9518826488884455
2465,160.0,6.443615009959068,11.75557184978591,0.07575226785938491,0.951882206739831
2466,160.0,6.443537099189307,11.755708548556006,0.07575225927812014,0.9518817661370499
2467,160.0,6.443460101588958,11.755843604170414,0.07575225062854889,0.9518813271197623
2468,160.0,6.4433840190109555,11.755977013619795,0.07575224191170975,0.9518808897274553
2469,160.0,6.443308853285734,11.756108773934795,0.07575223312864725,0.9518804539994395
2470,160.0,6.443234606221191,11.756238882186086,0.07575222428041194,0.9518800199748473
2471,160.0,6.443161279602622,11.756367335484425,0.07575221536805996,0.9518795876926253
2472,160.0,6.443088875192706,11.756494130980697,0.07575220639265327,0.9518791571915356
2473,160.0,6.443017394731443,11.756619265865954,0.07575219735525934,0.9518787285101481
2474,160.0,6.4429468399361065,11.75674273737146,0.07575218825695094,0.9518783016868365
2475,160.0,6.4428772125012435,11.756864542768751,0.07575217909880652,0.951877876759782
2476,160.0,6.442808514098583,11.756984679369648,0.07575216988190951,0.9518774537669596
2477,160.0,6.442740746377017,11.75710314452632,0.07575216060734838,0.9518770327461404
2478,160.0,6.442673910962571,11.75721993563132,0.07575215127621684,0.9518766137348864
2479,160.0,6.442608009458364,11.757335050117621,0.07575214188961343,0.9518761967705501
2480,160.0,6.44254304344455,11.757448485458653,0.07575213244864136,0.9518757818902657
2481,160.0,6.442479014478305,11.757560239168344,0.0757521229544087,0.9518753691309496
2482,160.0,6.4424159240937815,11.757670308801153,0.07575211340802798,0.9518749585292963
2483,160.0,6.442353773802062,11.757778691952108,0.07575210381061623,0.9518745501217731
2484,160.0,6.442292565091145,11.757885386256843,0.07575209416329481,0.9518741439446199
2485,160.0,6.442232299425883,11.757990389391622,0.07575208446718924,0.9518737400338417
2486,160.0,6.44217297824798,11.758093699073374,0.07575207472342932,0.9518733384252096
2487,160.0,6.442114602975925,11.758195313059739,0.07575206493314861,0.9518729391542541
2488,160.0,6.442057175004985,11.758295229149073,0.0757520550974848,0.9518725422562633
2489,160.0,6.442000695707163,11.758393445180497,0.07575204521757922,0.9518721477662808
2490,160.0,6.441945166431164,11.758489959033918,0.07575203529457693,0.9518717557191
2491,160.0,6.441890588502356,11.75858476863006,0.07575202532962635,0.9518713661492607
2492,160.0,6.441836963222772,11.758677871930482,0.07575201532387969,0.951870979091051
2493,160.0,6.441784291871033,11.758769266937612,0.0757520052784921,0.9518705945784963
2494,160.0,6.441732575702355,11.758858951694773,0.07575199519462213,0.9518702126453621
2495,160.0,6.441681815948514,11.758946924286192,0.07575198507343142,0.95186983332515
2496,160.0,6.441632013817793,11.759033182837047,0.0757519749160844,0.951869456651091
