turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,Zon_ohm,unstable
159,320.0,24.0,0.0,0.2974415034022098,30.170394687491548,-60.503350787618615,60.75039645586327,-0.23777518443980958,21.05143369438663,-39.56913537447586,39.59969381818971,910.3411870469645,0.0004432193976274922,-0.6256514723357246,0.10973198131170245,-9.892922514706097,-2.9119141765889633,10.312572911441576,-1.427666828485079,26.57893624393974,2424.281433117189,False
160,320.0,24.0,0.0,0.2971259138051149,30.142522858717474,-60.45073793775293,60.69824907909418,-0.23908607766722154,21.176762549654637,-39.80461639727685,39.835448035318706,908.6599680969599,0.0004485124342369895,-0.6288872024430222,0.10975509458909831,-10.014046689906284,-2.9269739483431634,10.433039231302764,-1.4286135492375271,26.57893624393974,2450.966749894593,False
161,320.0,24.0,0.0,0.29680861023243377,30.114480974147504,-60.3978029215358,60.64577889127099,-0.24039562520776384,21.302006476266634,-40.039935167837854,40.071040009644534,906.9700596934002,0.00045383326997152463,-0.6321091077113109,0.1097782487805989,-10.135806978167919,-2.9419693763748938,10.554135062154792,-1.4295499819060942,26.57893624393974,2477.7363594189555,False
162,320.0,24.0,0.0,0.29648959474595943,30.086269176718975,-60.34454594939899,60.5929861020179,-0.24170381955894715,21.42716443475776,-40.27509059419441,40.30646864786232,905.2714990537829,0.00045918179645053716,-0.6353171149105549,0.10980144221600942,-10.258200898681448,-2.956900119856091,10.675857998142998,-1.4304762973068155,26.57893624393974,2504.5887663149374,False
163,320.0,24.0,0.0,0.29616886941657616,30.057887610294088,-60.2909672332388,60.539870922415105,-0.2430106532244423,21.552235394403244,-40.51008158279404,40.54173285506196,903.5643235922821,0.0004645579046733486,-0.6385111510817572,0.10982467322906785,-10.381225956446812,-2.971765839220164,10.798205617692272,-1.4313926626318394,26.57893624393974,2531.5224695512893,False
164,320.0,24.0,0.0,0.29584643632424457,30.029336419660257,-60.237066986421155,60.48643356500003,-0.24431611871411937,21.677218332955988,-40.744907038492514,40.776831534724295,901.8485709190197,0.00046996148502050674,-0.6416911435385817,0.10984794015761792,-10.504879642304266,-2.9865661961695427,10.921175483591554,-1.432299241541333,26.57893624393974,2558.5359625093297,False
165,320.0,24.0,0.0,0.2955222975580075,30.00061575053046,-60.1828454237841,60.432674243772624,-0.2456202085440865,21.802112236393434,-40.97956586455013,41.01176358871737,900.1242788393304,0.00047539242725514147,-0.64485701986897,0.10987124134378316,-10.629159432965485,-3.0013008536832047,11.044765143076546,-1.4331961942527358,26.57893624393974,2585.6277330517164,False
166,320.0,24.0,0.0,0.2951964552159561,29.971725749543538,-60.128302761637826,60.3785931741927,-0.2469229152367293,21.926916098673452,-41.21405696262822,41.24652791729284,898.3914853530232,0.000480850620524334,-0.6480087079367584,0.10989457513413656,-10.754062791044964,-3.0159694760241975,11.168972127910763,-1.4340836776274497,26.57893624393974,2612.796263591555,False
167,320.0,24.0,0.0,0.2948689114052218,29.942666564264538,-60.073439217768055,60.32419057318663,-0.24822423132074925,22.051628921498814,-41.44837923278562,41.481123419082394,896.6502286536388,0.0004863359533604978,-0.6511461358832904,0.10991793987987264,-10.879587165091694,-3.0305717287471494,11.293793954464967,-1.4349618452550392,26.57893624393974,2640.040031161828,False
168,320.0,24.0,0.0,0.29453966824197036,29.91343834318507,-60.01825501143901,60.269466659147895,-0.24952414933120393,22.176249714089927,-41.68253157347537,41.715548991094415,894.9005471277028,0.000491848313682773,-0.6542692321290297,0.10994133393697517,-11.005729989621145,-3.0451072787057694,11.419228123795106,-1.4358308475350257,26.57893624393974,2667.357507485149,False
169,320.0,24.0,0.0,0.29420872785139085,29.884041235723615,-59.96275036339637,60.21442165193872,-0.25082266180954593,22.30077749296548,-41.91651288154148,41.94980352871064,893.1424793539735,0.000497387588798433,-0.6573779253751677,0.10996475566638422,-11.132488685147516,-3.0595757940603345,11.545272121718805,-1.4366908317563472,26.57893624393974,2694.7471590438167,False
170,320.0,24.0,0.0,0.2938760923676686,29.85447539222588,-59.90692549586686,60.159055772893055,-0.2521197613036623,22.425211281730743,-42.15032205221576,42.18388592568298,891.376064102686,0.0005029536654043037,-0.6604721446052311,0.10998820343416016,-11.259860658216299,-3.073976944285169,11.671923418890477,-1.4375419421745586,26.57893624393974,2722.2074471502106,False
171,320.0,24.0,0.0,0.29354176393395714,29.824740963965134,-59.8507806325633,60.103369244820726,-0.2534154403679143,22.54955011087315,-42.38395797911483,42.417795074130446,889.6013403347932,0.0005085464295881962,-0.6635518190866857,0.11001167561165145,-11.387843301437133,-3.0883104001761112,11.799179470875188,-1.4383843200868422,26.57893624393974,2749.736828017478,False
172,320.0,24.0,0.0,0.29320574470241106,29.79483810314251,-59.79431599868508,60.04736229200557,-0.2547096915631771,22.673793017564922,-42.617419554237195,42.65152986453618,887.8183472011991,0.0005141657668303521,-0.6666168783725381,0.1100351705756527,-11.51643399351694,-3.1025758338579648,11.927037718221234,-1.4392181039048961,26.57893624393974,2777.333752830536,False
173,320.0,24.0,0.0,0.29286803683412477,29.764766962887414,-59.737531820921504,59.99103514021061,-0.2560025074568799,22.797939045472447,-42.85070566796045,42.88508918574458,886.0271240419931,0.0005198115620049013,-0.6696672523029358,0.11005868670856954,-11.645630099293378,-3.1167729187919484,12.055495586531595,-1.4400434292257682,26.57893624393974,2804.996667817397,False
174,320.0,24.0,0.0,0.2925286424991386,29.734527697257807,-59.68042832745522,59.93438801667958,-0.25729388062304526,22.921987244572136,-43.08381520903857,43.11847192495858,884.2277103856742,0.0005254836993813339,-0.6727028710067628,0.11008222239857521,-11.77542896976856,-3.1309013297831236,12.184550486534265,-1.4408604289006963,26.57893624393974,2832.7240143207805,False
175,320.0,24.0,0.0,0.29218756387643097,29.704120461240574,-59.623005747961315,59.8774211501414,-0.25858380364232986,23.045936670972548,-43.316747064599355,43.35167696773695,882.420145948375,0.0005311820626259834,-0.6757236649032354,0.11010577603976619,-11.905827942143125,-3.1449607429878155,12.314199814151566,-1.441669233102021,26.57893624393974,2860.5142288700363,False
176,320.0,24.0,0.0,0.29184480315388966,29.67354541075185,-59.56526431361243,59.820134770808636,-0.259872269102064,23.169786386742484,-43.54950012014195,43.58470319799188,880.60447063308,0.0005369065348035257,-0.6787295647034925,0.11012934603232495,-12.036824339850543,-3.1589508359210225,12.444440950568433,-1.4424699693882261,26.57893624393974,2888.365743253378,False
177,320.0,24.0,0.0,0.29150036252829525,29.642802702637365,-59.507204257080474,59.762529110383355,-0.26115926959629243,23.29353545974488,-43.78207325953448,43.81754949798645,878.7807245288391,0.0005426569983784884,-0.6817205014121852,0.11015293078267062,-12.168415472591793,-3.172871287463809,12.575271262299816,-1.443262762767167,26.57893624393974,2916.2769845904,False
178,320.0,24.0,0.0,0.29115424420532415,29.611892494672798,-59.44882581253958,59.70460440205625,-0.26244479772581447,23.417182963476243,-44.01446536501181,44.05021474833242,876.9489479099781,0.0005484333352167753,-0.6846964063290638,0.11017652870360801,-12.300598636370276,-3.186721777870694,12.706688101257134,-1.444047735757542,26.57893624393974,2944.2463754049013,False
179,320.0,24.0,0.0,0.2908064503995222,29.580814945564118,-59.390129215666065,59.64636088051134,-0.26372884609822445,23.540727976911413,-44.24667531717344,44.28269782798801,875.1091812353036,0.000554235426587204,-0.6876572110505609,0.1102001382144853,-12.433371113527086,-3.200501988777019,12.838688804813964,-1.4448250084486627,26.57893624393974,2972.272333698005,False
180,320.0,24.0,0.0,0.29045698333429193,29.549570214947916,-59.3311147036444,59.58779878192723,-0.26501140732795253,23.664169584353512,-44.47870199498145,44.514997614255805,873.2614651473048,0.0005600631531630558,-0.6906028474713727,0.110223757741339,-12.566730172776564,-3.2142116032063055,12.971270695870894,-1.4455946985585701,26.57893624393974,3000.353273021558,False
181,320.0,24.0,0.0,0.2901058452418823,29.51815846339177,-59.271782515166365,59.52891834398099,-0.26629247403630524,23.787506875288805,-44.710544275758615,44.74711298278087,871.4058404713504,0.0005659163950236405,-0.6935332477860373,0.11024738571704629,-12.700673069242159,-3.227850305577606,13.104431082919643,-1.446356921490555,26.57893624393974,3028.487602551842,False
182,320.0,24.0,0.0,0.2897530383633637,29.48657985239456,-59.21213289043567,59.469719805848,-0.2675720388515064,23.910738944246337,-44.942201035186635,44.97904280754884,869.5423482148815,0.0005717950316558735,-0.6964483444905106,0.1102710205814645,-12.835197044492602,-3.241417781712832,13.238167260106504,-1.4471117903881239,26.57893624393974,3056.6737271635393,False
183,320.0,24.0,0.0,0.2893985649486219,29.454834544386873,-59.15216607116969,59.41020340820637,-0.26885009440873775,24.033864890662173,-45.173671147304425,45.210785960884245,867.6710295666005,0.0005776989419558672,-0.6993480703837391,0.11029466078157991,-12.970299326578404,-3.254913718844077,13.372476507295108,-1.4478594161884633,26.57893624393974,3084.91004750402,False
184,320.0,24.0,0.0,0.28904242725633583,29.422922702731285,-59.09188230059942,59.350369393238054,-0.2701266333501807,24.156883818748046,-45.4049534845066,45.442341313448864,865.7919258956545,0.0005836280042305362,-0.7022323585692288,0.11031830477165203,-13.105977130068629,-3.2683378056209227,13.507356090128553,-1.4485999076744438,26.57893624393974,3113.1949600678786,False
185,320.0,24.0,0.0,0.2886846275539787,29.390844491722746,-59.031281823476746,59.29021800463357,-0.2714016483250564,24.27979483736428,-45.63604691754201,45.67370773424027,863.9050787508154,0.0005895820961992147,-0.7051011424566135,0.11034195101334693,-13.242227656088021,-3.281689732117729,13.642803260090991,-1.4493333715252126,26.57893624393974,3141.526857271772,False
186,320.0,24.0,0.0,0.28832516811778724,29.358600076588925,-58.970364886072275,59.22974948758986,-0.27267513198966803,24.40259705989681,-45.86695031551243,45.904884090590436,862.0105298596576,0.0005955610949952898,-0.7079543557632182,0.11036559797588377,-13.379048092354427,-3.294969189840919,13.778815254568643,-1.4500599123654132,26.57893624393974,3169.904127529524,False
187,320.0,24.0,0.0,0.28796405123274277,29.326189623490553,-58.90913173618122,59.16896408881672,-0.27394707700744125,24.525289604138152,-46.097662545871344,46.135869248164504,860.1083211277272,0.0006015648771678478,-0.7107919325156199,0.11038924413617193,-13.516435613216535,-3.308175871736242,13.915389296910313,-1.4507796328130764,26.57893624393974,3198.3251553275068,False
188,320.0,24.0,0.0,0.28760127919258355,29.293613299521777,-58.847582623122264,59.107862056537215,-0.27521747604896646,24.64787159217221,-46.328182474422874,46.366662070959606,858.1984946377124,0.0006075933186833326,-0.7136138070512071,0.11041288797894201,-13.654387379691931,-3.321309472196024,14.052522596487412,-1.4514926335262208,26.57893624393974,3226.788321300292,False
189,320.0,24.0,0.0,0.287236854299759,29.260871272710524,-58.78571779774376,59.04644364049176,-0.27648632179203947,24.770342150262742,-46.55850896532079,46.597261421303905,856.2810926486039,0.000613646294927221,-0.7164199140197336,0.11043652799688082,-13.792900539505471,-3.3343696870664092,14.190212348753546,-1.4521990132482037,26.57893624393974,3255.292002306582,False
190,320.0,24.0,0.0,0.28687077886542844,29.227963712018838,-58.723537512423434,58.98470909193827,-0.27775360692170425,24.892700408745373,-46.788640881067685,46.82766615985564,854.3561575948567,0.0006197236807057102,-0.7192101883848712,0.11046016269076611,-13.931972227127996,-3.3473562136545816,14.32845573530371,-1.4528988688518565,26.57893624393974,3283.8345715053824,False
191,320.0,24.0,0.0,0.2865030552094595,29.194890787343226,-58.66104202107124,58.92265866365557,-0.2790193241302935,25.014945501923066,-47.01857708251423,47.057875145602395,852.4237320855426,0.0006258253502474192,-0.7219845654257583,0.110483790569594,-14.071599563815317,-3.3602687507359725,14.467249923933025,-1.4535922953824463,26.57893624393974,3312.41439843247,False
192,320.0,24.0,0.0,0.28613368566038033,29.16165266951504,-58.59823157913371,58.86029260994707,-0.2802834661174714,25.137076567964833,-47.24831642885857,47.28788723586043,850.483858903503,0.0006319511772051056,-0.7247429807385463,0.11050741015070797,-14.211779657647595,-3.3731069985614597,14.606592068695226,-1.4542793860994918,26.57893624393974,3341.029849077103,False
193,320.0,24.0,0.0,0.2857626725553979,29.128249530300803,-58.53510644359301,58.79761118664038,-0.28154602559027525,25.259092748807685,-47.47785777764583,47.517701286274125,848.5365810044948,0.0006381010346573948,-0.7274853702379411,0.1105310199599286,-14.352509603568976,-3.385870658864542,14.746479309960716,-1.4549602325174742,26.57893624393974,3369.6792859589814,False
194,320.0,24.0,0.0,0.2853900182403519,29.094681542402583,-58.47166687297292,58.734614651092556,-0.2828069952631574,25.380993190061638,-47.70719998476774,47.74731615081559,846.5819415163329,0.0006442747951105252,-0.7302116701587443,0.11055461853167083,-14.493786483427586,-3.39855943486851,14.886908774474369,-1.4556349244454707,26.57893624393974,3398.3610682054946,False
195,320.0,24.0,0.0,0.2850157250697255,29.060948879458348,-58.407913127337935,58.67130326219029,-0.2840663678580276,25.50277704091769,-47.9363419044624,47.97673068178439,844.6199837380284,0.0006504723305001067,-0.7329218170573876,0.1105782044090734,-14.635607366015861,-3.411173031293586,15.02787757541305,-1.4563035500257469,26.57893624393974,3427.0735516291893,False
196,320.0,24.0,0.0,0.284639795406621,29.027051716042315,-58.34384546829844,58.60767728035387,-0.285324136104295,25.624443454058657,-48.16528238931417,48.20594372980731,842.6507511389242,0.000656693512192893,-0.7356157478134668,0.11060177614411755,-14.777969307111187,-3.4237111543640726,15.169382812442873,-1.456966195771334,26.57893624393974,3455.815088805502,False
197,320.0,24.0,0.0,0.28426223162274433,28.992990227665313,-58.27946415901232,58.54373696753879,-0.28658029273891117,25.74599158557277,-48.39402029025362,48.434954143838375,840.6742873578236,0.0006629382109885703,-0.7382933996312707,0.11062533229775022,-14.920869349516849,-3.436173511815457,15.311421571776199,-1.4576229466026258,26.57893624393974,3484.5840291507357,False
198,320.0,24.0,0.0,0.2838830360983843,28.95876459077513,-58.21476946418457,58.47948258723716,-0.2878348305064114,25.86742059487001,-48.62255445655771,48.663760771158906,838.6906362021157,0.0006692062971215578,-0.740954710041308,0.11064887143998603,-15.064304523103372,-3.4485598129015225,15.453990926228476,-1.4582738858830204,26.57893624393974,3513.3787190002995,False
199,320.0,24.0,0.0,0.28350221122240454,28.924374982756895,-58.14976165007579,58.414914404483,-0.28908774215895877,25.98872964460091,-48.85088373584996,48.89236245737773,836.6998416469008,0.0006754976402628248,-0.7435996169018289,0.11067239215004847,-15.208271844850145,-3.460869768401437,15.597087935274862,-1.4589190954536357,26.57893624393974,3542.19750168715,False
200,320.0,24.0,0.0,0.28311975939222594,28.88982158193342,-58.08444098449911,58.3500326858516,-0.2903390204563855,26.10991790057797,-49.079006974100906,49.12075804643147,834.7019478341043,0.0006818121095217213,-0.7462280584003456,0.11069589301645713,-15.35276831888737,-3.4731030906268154,15.74070964510664,-1.4595586556671276,26.57893624393974,3571.0387176205195,False
201,320.0,24.0,0.0,0.2827356830138162,28.85510456756557,-58.01880773682291,58.28483769946314,-0.29158865816623597,26.23098453169939,-49.3069230156285,49.34894638058505,832.6969990715927,0.000688149573447824,-0.7488399730551474,0.11071937263715778,-15.497790936538394,-3.4852594934287846,15.88485308868757,-1.460192645420633,26.57893624393974,3599.9007043648353,False
202,320.0,24.0,0.0,0.28234998450165605,28.82022411985262,-57.95286217797826,58.21932971498626,-0.29283664806381066,26.35192870987523,-49.53463070309879,49.57692630043221,830.6850398322828,0.0006945099000327957,-0.7514352997168133,0.11074282961962156,-15.643336676362326,-3.4973386922050143,16.029515285810017,-1.4608211421878676,26.57893624393974,3628.7817967189076,False
203,320.0,24.0,0.0,0.2819626662787432,28.785180419932626,-57.88660458045612,58.15350900363791,-0.2940829829322071,26.472749609955716,-49.762128877526635,49.80469664489628,828.6661147532476,0.0007008929567122609,-0.7540139775697208,0.11076626258095938,-15.789402504197032,-3.5093404039067457,16.17469324315104,-1.4614442220503996,26.57893624393974,3657.6803267953355,False
204,320.0,24.0,0.0,0.28157373077657954,28.74997364988277,-57.82003521831146,58.08737583818771,-0.2953276555623647,26.593446409661823,-49.98941637827659,50.03225625123095,826.640268634817,0.0007072986103676952,-0.7565759461335502,0.11078967014802257,-15.935985373202438,-3.52126434704579,16.32038395432834,-1.4620619597281244,26.57893624393974,3686.5946241001257,False
205,320.0,24.0,0.0,0.28118318043514345,28.714603992719756,-57.753154367166246,58.02093049296042,-0.296570658753107,26.714018289517895,-50.216492043063845,50.25960395502124,824.6075464396769,0.0007137267273283299,-0.7591211452647876,0.11081305095750979,-16.08308222390418,-3.5331102417015203,16.466584399956137,-1.462674428608963,26.57893624393974,3715.523015612565,False
206,320.0,24.0,0.0,0.2807910177028706,28.679071632400138,-57.685962304211586,57.95417324383595,-0.2978119853111854,26.83446443278637,-50.44335470795543,50.48673859018461,822.5679932919609,0.0007201771733730717,-0.7616495151582209,0.11083640365606952,-16.230689984237618,-3.544877809527843,16.61329154770102,-1.4632817007778083,26.57893624393974,3744.4638258652903,False
207,320.0,24.0,0.0,0.28039724503664454,28.64337675382071,-57.61845930821025,57.88710436825653,-0.29905162805132196,26.9547840254044,-50.67000320737138,50.713658988972114,820.5216544763408,0.0007266498137324364,-0.7641609963484347,0.11085972690039946,-16.378805569592135,-3.556566773760147,16.76050235233768,-1.4638838470447353,26.57893624393974,3773.4153770245857,False
208,320.0,24.0,0.0,0.28000186490178647,28.60751954281888,-57.550645659497945,57.81972414522295,-0.30028957979625287,27.07497625592246,-50.896436374086164,50.94036398196981,818.4685754371128,0.0007331445130904993,-0.7666555297113012,0.1108830193573421,-16.527425882855873,-3.5681768592222447,16.908213755804702,-1.4644809369725045,26.57893624393974,3802.3759889708954,False
209,320.0,24.0,0.0,0.27960487977203297,28.57150018617301,-57.48252163998717,57.752032855303014,-0.30152583337677225,27.195040315444743,-51.122653039230144,51.166852398100175,816.4088017772767,0.0007396611355868587,-0.769133056465465,0.1109062797039865,-16.676547814460687,-3.5797077923332865,17.05642268726022,-1.4650730389033702,26.57893624393974,3831.3439793795537,False
210,320.0,24.0,0.0,0.2792062921295175,28.535318871602808,-57.41408753317012,57.68403078062863,-0.30276038163177593,27.314975397571384,-51.348652032291234,51.3931230646237,814.342379257616,0.0007461995448186157,-0.7715935181738273,0.11092950662775543,-16.82616824242758,-3.5911593011146636,17.20512606313772,-1.46566021998522,26.57893624393974,3860.3176638017203,False
211,320.0,24.0,0.0,0.27880610446477494,28.498975787769698,-57.345343624119096,57.61571820490241,-0.3039932174083043,27.434780698342376,-51.57443218111665,51.61917480714065,812.2693537957704,0.0007527596038423697,-0.7740368567450233,0.11095269882650918,-16.976284032412376,-3.602531115196889,17.354320787201704,-1.4662425461970607,26.57893624393974,3889.295355745511,False
212,320.0,24.0,0.0,0.27840431927668546,28.46247112427718,-57.27629019948955,57.54709541339662,-0.3052243335615872,27.554455416183224,-51.79999231191477,51.84500644959288,810.1897714653043,0.0007593411751762271,-0.776463014434898,0.11097585500862123,-17.1268920377518,-3.6138229658264596,17.504003750603484,-1.4668200823738693,26.57893624393974,3918.275366757362,False
213,320.0,24.0,0.0,0.2780009390725045,28.425805071671203,-57.206927547523804,57.478162692958904,-0.3064537229550863,27.673998751852146,-52.025331249257206,52.07061681426586,808.1036784947735,0.0007659441208018272,-0.7788719338479754,0.11099897389308015,-17.277989099509888,-3.6250345858727027,17.654171831936942,-1.4673928922308295,26.57893624393974,3947.2560065035564,False
214,320.0,24.0,0.0,0.27759596636781314,28.388977821440545,-57.13725595805198,57.40892033201209,-0.307681378460541,27.793409908388913,-52.25044781608089,52.29600472179076,806.0111212667867,0.0007725683021663825,-0.7812635579389272,0.11102205420956728,-17.42957204652475,-3.6361657098346027,17.804821897294396,-1.4679610383869681,26.57893624393974,3976.235582851976,False
215,320.0,24.0,0.0,0.27718940368651773,28.35198956601718,-57.067275722495765,57.339368620557764,-0.30890729295801056,27.91268809106518,-52.4753408336904,52.521168991146695,803.912146317063,0.0007792135801847346,-0.7836378300140336,0.11104509469854777,-17.581637695455687,-3.6472160738476074,17.95595080032246,-1.4685245823882085,26.57893624393974,4005.2124019540443,False
216,320.0,24.0,0.0,0.2767812535608153,28.31484049877666,-56.99775242727398,57.269507850179025,-0.31013145933591957,28.031832507336294,-52.700009121760324,52.746108439663125,801.8068003334856,0.0007858798152414258,-0.785994693732643,0.1110680941113479,-17.734182850830642,-3.6581854156904154,18.10755538227802,-1.46908358472986,26.57893624393974,4034.1847683268434,False
217,320.0,24.0,0.0,0.27637151853122904,28.277530814038492,-56.92866268968976,57.19933831404114,-0.3113538704911016,28.15084236679455,-52.92445149833781,52.97082188302237,799.6951301551517,0.0007925668671927849,-0.7883340931086253,0.11109105121023967,-17.887204305094052,-3.6690734747917473,18.259632472084306,-1.4696381048785556,26.57893624393974,4063.150984935443,False
218,320.0,24.0,0.0,0.2759602011465191,28.240060707066508,-56.85926518491016,57.1288603068968,-0.3125745193288431,28.26971688112381,-53.148666779845264,53.195308135262195,797.5771827714185,0.0007992745953690302,-0.7906559725118235,0.1111139647685163,-18.040698838654993,-3.6798799922370926,18.41217888638698,-1.4701882012936538,26.57893624393974,4092.1093532753885,False
219,320.0,24.0,0.0,0.2755473039637227,28.202430374069248,-56.789560204378034,57.058074125084204,-0.31379339876292867,28.388455264055498,-53.37265378108311,53.419566008778666,795.4530053209454,0.0008060028585763877,-0.7929602766694975,0.11113683357057845,-18.194663219935723,-3.690604710775441,18.565191429610405,-1.4707339314481234,26.57893624393974,4121.058173455385,False
220,320.0,24.0,0.0,0.2751328295481072,28.164640012200344,-56.71954804112613,56.986980066534954,-0.31501050171568556,28.507056731325882,-53.59641131523274,53.64359431432901,793.3226450907317,0.0008127515150992233,-0.7952469506677676,0.1111596564119949,-18.349094205420574,-3.70124737482599,18.718666894013985,-1.4712753518489186,26.57893624393974,4149.995744280175,False
221,320.0,24.0,0.0,0.2747167804731709,28.12668981955888,-56.649228989777924,56.9155784307722,-0.31622582111802633,28.625520500634593,-53.81993819385962,53.867391861034655,791.1861495151505,0.0008195204227021932,-0.7975159399530506,0.11118243209958598,-18.503988539705194,-3.7118077304848316,18.872602059748626,-1.4718125180568644,26.57893624393974,4178.9203633335455,False
222,320.0,24.0,0.0,0.27429915932061766,28.088579995189818,-56.57860334655396,56.84386951891406,-0.31743934990949635,28.74384579160444,-54.04323322691639,54.090957456384416,789.0435661749816,0.0008263094386324072,-0.7997671903334933,0.11120515945149137,-18.65934295554614,-3.7222855255316323,19.02699369491333,-1.472345484706063,26.57893624393974,4207.830327061561,False
223,320.0,24.0,0.0,0.27387996868034437,28.05031073908433,-56.50767140927101,56.77185363367653,-0.31865108103831635,28.862031825742346,-54.2662952227463,54.314289906237825,786.8949427964341,0.0008331184196216107,-0.8020006479804,0.11122783729723984,-18.81515417391087,-3.7326805094362645,19.181838555611947,-1.4728743055228344,26.57893624393974,4236.723930855923,False
224,320.0,24.0,0.0,0.2734592111504263,28.01188225218023,-56.43643347734593,56.69953107937647,-0.3198610074614279,28.98007782640147,-54.4891229880866,54.53738801482852,784.7403272501725,0.0008399472218883805,-0.8042162594296577,0.11125046447781875,-18.97141890402805,-3.7429924333654454,19.33713338601003,-1.4733990333442044,26.57893624393974,4265.59946913752,False
225,320.0,24.0,0.0,0.273036889337094,27.9732947363623,-56.364889851796846,56.62690216193175,-0.32106912214453864,29.09798301874447,-54.711715328072195,54.76025058476789,782.5797675503336,0.0008467957011403362,-0.8064139715831538,0.11127303984573496,-19.12813384343824,-3.7532210501893393,19.49287491839189,-1.4739197201359524,26.57893624393974,4294.455235440118,False
226,320.0,24.0,0.0,0.2726130058547298,27.934548394462755,-56.29304083524576,56.55396718886658,-0.32227541806216614,29.215746629707795,-54.93739893341927,54.98287641704875,780.413311853543,0.0008536637125763695,-0.8085937317101929,0.11129556226507921,-19.285295678044953,-3.7633661144881443,19.649059873217777,-1.4744364170102298,26.57893624393974,4323.289522494236,False
227,320.0,24.0,0.0,0.27218756332583355,27.89564343026159,-56.2208867319232,56.48072646931024,-0.3234798881976846,29.333367887967093,-55.16311164854185,55.20526431104919,778.2410084579258,0.0008605511108888872,-0.8107554874489056,0.11131803061159272,-19.442901082166088,-3.773427382558657,19.805684959181256,-1.4749491742427618,26.57893624393974,4352.100622311159,False
228,320.0,24.0,0.0,0.2717605643810141,27.856580048486936,-56.14842784766648,56.4071803140036,-0.32468252554336824,29.450846023903612,-55.38858896450057,55.42741306453658,776.0629058021133,0.0008674577502660723,-0.8128991868076543,0.11134044377272086,-19.60094671858567,-3.7834046124208047,19.96274687326675,-1.4754580412896443,26.57893624393974,4380.886826267089,False
229,320.0,24.0,0.0,0.2713320116589863,27.817358454815533,-56.07566448992446,56.33332903529936,-0.3258833231004378,29.568180269571606,-55.613829675408184,55.64932147367168,773.8790524642483,0.0008743834843941585,-0.8150247781664344,0.11136280064767415,-19.759429238606057,-3.7932975638241784,20.120242300807273,-1.475963066803744,26.57893624393974,4409.646425187483,False
230,320.0,24.0,0.0,0.2709019078065195,27.77797885587305,-56.00259696776166,56.259172947162995,-0.32708227387910493,29.6853698586667,-55.83883257366493,55.870988333012896,771.6894971609836,0.0008813281664597234,-0.8171322102782699,0.11138510014748361,-19.918345282100383,-3.803105998254522,20.278167915542323,-1.4764642986507157,26.57893624393974,4438.377709431495,False
231,320.0,24.0,0.0,0.2704702554784668,27.738441459234526,-55.92922559185621,56.18471236517735,-0.32827937089861775,29.802414026495217,-56.06359644996236,56.09241243552071,769.4942887464795,0.0008882916491519964,-0.8192214322706055,0.11140734119505122,-20.077691477565512,-3.8128296789402096,20.43652037967604,-1.476961783924645,26.57893624393974,4467.078968976596,False
232,320.0,24.0,0.0,0.2700370573377178,27.698746473424748,-55.855550674505764,56.10994760654398,-0.3294746071873064,29.91931200994437,-56.28812009328721,56.313592572562136,767.2934762113955,0.0008952737846651827,-0.8212923936466917,0.11142952272520952,-20.23746444217524,-3.822468370858701,20.595296343935487,-1.4774555689633264,26.57893624393974,4495.748493503295,False
233,320.0,24.0,0.0,0.26960231605518614,27.65889410791864,-55.78157252962791,56.0348789900861,-0.33066797578262863,30.03606304745341,-56.51240229092556,56.5345275339155,765.0871086818788,0.0009022744247008041,-0.8233450442869679,0.1114516436847605,-20.397660781833945,-3.832021840742964,20.754492447629204,-1.4779456993631876,26.57893624393974,4524.3845724800285,False
234,320.0,24.0,0.0,0.2691660343097882,27.618884573141695,-55.70729147276404,55.959506836250284,-0.3318594697312146,30.152666378985565,-56.73644182846696,56.75521610777516,762.8752354185505,0.0009092934204700566,-0.8253793344504371,0.11147370303254006,-20.558277091230572,-3.8414898570878897,20.91410531870596,-1.4784322199938675,26.57893624393974,4552.985495248154,False
235,320.0,24.0,0.0,0.26872821478844533,27.578718080470356,-55.632707821080146,55.88383146710976,-0.33304908208891365,30.26912124600085,-56.96023748980889,56.97565708075649,760.6579058154858,0.0009163306226961802,-0.8273952147760392,0.11149569973944577,-20.719309953893,-3.850872190156672,21.074131573813702,-1.4789151750124603,26.57893624393974,4581.549551107089,False
236,320.0,24.0,0.0,0.26828886018605547,27.538394842232417,-55.5578218933702,55.80785320636494,-0.33423680592083876,30.385426891429727,-57.18378805716119,57.195849237900966,758.4351693991929,0.000923385881616853,-0.8293926362840173,0.11151763278849133,-20.88075594224278,-3.86016861198717,21.234567818358773,-1.4793946078774292,26.57893624393974,4610.075029399569,False
237,320.0,24.0,0.0,0.26784797320546355,27.497915071707446,-55.48263401005747,55.731572379347256,-0.3354226343014133,30.501582559647474,-57.40709231105071,57.41579136268138,756.2070758275858,0.0009304590469865927,-0.8313715503772778,0.11153950117485258,-21.04261161765025,-3.86937889639824,21.395410646565335,-1.4798705613622043,26.57893624393974,4638.560219597014,False
