turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,distribution_J,form_factor_F,half_bunch_length_ns,peak_current_A,rms_dpp,Zon_ohm,unstable
7175,140.00221940499048,24.0,0.0,0.0398067995963054,9.602893805086271,-15.729225322626434,15.810079675205941,0.283034846416,68.12984094619874,-153.74374775120162,154.25143000344926,92.21715401305839,0.004641755336078624,0.6017062835353406,0.25690273465299346,-19.209276641002198,2.8004682073680636,19.41233966452864,1.4984126245869256,26.57893624393974,1.5,1.0,23.522189876594943,8.67246909731509,0.0027358117967305052,1677.9033701966848,False
7176,139.54663058640563,24.0,0.0,0.04022948322275997,9.687185911171671,-15.850105548934721,15.936392419785136,0.28295672990050985,68.11249963485801,-153.75389286650014,154.26243953863252,93.84318928892333,0.004639392671019527,0.6077634374345924,0.2569027223090822,-19.19732341775002,2.8286594817259187,19.40460102319167,1.4976493831840538,26.57893624393974,1.5,1.0,23.728662525848723,8.597006450899872,0.002735115441602152,1691.7700873161364,False
7177,139.09175399881497,24.0,0.0,0.040652040351560524,9.771583903722531,-15.970944561864798,16.06266362714041,0.282878057025073,68.09503977188982,-153.76360408940064,154.27301038519545,95.48550457587402,0.0046370144615304025,0.6138148439482337,0.25690271102824264,-19.185284292691406,2.856824006536498,19.39681872874299,1.4968858904316378,26.57893624393974,1.5,1.0,23.935394542913546,8.522753382661229,0.0027344143259322154,1705.6345758995335,False
7178,138.63759612781033,24.0,0.0,0.04107447009344696,9.856084277352508,-16.09174218777065,16.188893110163036,0.28279883317034143,68.07746250274309,-153.77288398365417,154.28314511382257,97.14408439436873,0.004634620875992435,0.6198604712156739,0.2569027009153367,-19.173159987130152,2.8849616335138797,19.38899346327539,1.4961221456373943,26.57893624393974,1.5,1.0,24.142377341381522,8.449684217978266,0.0027337084957171722,1719.496110276625,False
7179,138.18416344873737,24.0,0.0,0.041496771567917694,9.940683638335148,-16.21249825502943,16.315080683872026,0.28271906370106126,68.0597689693243,-153.7817351126797,154.29284629504448,98.81891317951467,0.004632212082226778,0.6259002878930655,0.25690269208018146,-19.160951220148956,2.9130722167771728,19.381125906435024,1.4953581481414076,26.57893624393974,1.5,1.0,24.34960260835451,8.377773883502943,0.0027329979968112486,1733.3539870824748,False
7180,137.73146242660198,24.0,0.0,0.04191894390320174,10.025378700308442,-16.33321259403084,16.441226165406533,0.2826387539658496,68.04196030995324,-153.7901600394238,154.30211649909583,100.50997528245615,0.004629788247486497,0.6319342631507437,0.2569026846375886,-19.148658708574086,2.9411556128386014,19.373216735389665,1.4945938973159847,26.57893624393974,1.5,1.0,24.557062293922478,8.306997895934545,0.002732282874924648,1747.2075244725113,False
7181,137.27949951597688,24.0,0.0,0.04234098623624983,10.110166280167727,-16.453885037173308,16.567329374018612,0.28255790929697516,68.02403765931923,-153.7981613262202,154.3109582957738,102.217254971756,0.004627349538448586,0.637962366670635,0.2569026787074025,-19.136283166940323,2.969211680591444,19.365266624797197,1.493829392565509,26.57893624393974,1.5,1.0,24.764748601103204,8.23733235058401,0.0027315631756217843,1761.0560613712107,False
7182,136.8282811609126,24.0,0.0,0.042762897712691414,10.195043294138042,-16.574515418850893,16.6933901310652,0.2824765350101392,68.00600214843722,-153.80574153464983,154.3193742542965,103.94073643476983,0.004624896121206078,0.6439845686436345,0.2569026744145383,-19.123825307456322,2.997240281297828,19.35727624677452,1.493064633326292,26.57893624393974,1.5,1.0,24.972653976221554,8.16875390978419,0.0027308389443195264,1774.898956752821,False
7183,136.37781379484213,24.0,0.0,0.04318467748681159,10.280006754017423,-16.695103575449025,16.819408259997942,0.28239463640425666,67.98785490460445,-153.8129032254011,154.32736694316208,105.68040377901347,0.004622428161260216,0.6500008397669558,0.2569026718890146,-19.111285839970225,3.0252412785763916,19.3492462708667,1.492299619066422,26.57893624393974,1.5,1.0,25.180771099707474,8.101239791195965,0.002730110226285456,1788.735588952624,False
7184,135.92810384049224,24.0,0.0,0.04360632472152765,10.365053763583042,-16.818645754355202,16.94538358635856,0.28231221876123974,67.96959705135711,-153.81964895813056,154.3349389300078,107.43624103352273,0.004619945823512714,0.6560111512414474,0.2569026712659864,-19.098665471935707,3.053214538389798,19.34117736401649,1.4915343492856128,26.57893624393974,1.5,1.0,25.389092877292835,8.034767756054583,0.0027293770666361253,1802.5653550072507,False
7185,135.47915770979048,24.0,0.0,0.04402783858835453,10.450181515152542,-16.94361025667257,17.071315937766116,0.2822292873457828,67.95122970842742,-153.82598129132376,154.34209278146955,109.2082321502066,0.004617449272258104,0.662015474768883,0.25690267268577793,-19.085964908378283,3.0811599290321214,19.33307019053416,1.4907688235150498,26.57893624393974,1.5,1.0,25.59761243158852,7.969316097395421,0.002728639510335336,1816.3876700227222,False
7186,135.03098180377273,24.0,0.0,0.04444921826738029,10.5353872862932,-17.06853203842965,17.197205143913607,0.2821458474051477,67.93275399170082,-153.83190278215636,154.34883106304156,110.99636100519301,0.00461493867117615,0.6680137825492228,0.25690267629390967,-19.073184851862024,3.1090773211161005,19.324925412067635,1.4900030413172334,26.57893624393974,1.5,1.0,25.806323094023497,7.904863628293912,0.0027278976021924187,1830.2019665688604,False
7187,134.58358251249422,24.0,0.0,0.044870462947230745,10.620668436672032,-17.19341093297271,17.323051036554034,0.2820619041689513,67.91417101317342,-153.83741598635586,154.35515633893658,112.80061140016666,0.0046124141833243475,0.6740060472778423,0.2569026822411276,-19.060326002456538,3.1369665875602433,19.31674368757297,1.4892370022858208,26.57893624393974,1.5,1.0,26.015218397129196,7.841389670150094,0.002727151386860523,1844.007694098857,False
7188,134.13696621493736,24.0,0.0,0.045291571825052335,10.706022405040148,-17.318246775679654,17.448853449496994,0.2819774628489531,67.89548188090977,-153.84252345806334,154.36107117194632,114.62096706370002,0.004609875971130502,0.6799922421427373,0.2569026906834263,-19.04738905770439,3.1648276035758154,19.308525673285164,1.4884707060454672,26.57893624393974,1.5,1.0,26.224292067152735,7.778874041044649,0.002726400908834926,1857.8043183928114,False
7189,133.69113927891934,24.0,0.0,0.04571254410646955,10.791446706345162,-17.443039403950195,17.574612218597252,0.28189252863884556,67.87668769900083,-153.8472277496957,154.36657812330216,116.45741165257654,0.0046073241963853935,0.6859723408216978,0.2569027017820768,-19.03437471258877,3.192660246653688,19.300272022689256,1.4877041522516632,26.57893624393974,1.5,1.0,26.433538016983782,7.717297044189795,0.00272564621245134,1871.5913210240924,False
7190,133.24610806100407,24.0,0.0,0.04613337900555865,10.876938928965627,-17.57580452309702,17.70032718174454,0.2818071067140451,67.8577895675221,-153.85153141180817,154.37167975253618,118.30992875310635,0.004604759020235506,0.6919463174794549,0.25690271570364526,-19.021283659501563,3.220464396551061,19.29198338649176,1.4869373405905708,26.57893624393974,1.5,1.0,26.64295033938035,7.656639456495418,0.0027248873418842345,1885.3681988474946,False
7191,132.80187890641014,24.0,0.0,0.04655407574481948,10.962496732061792,-17.70905803420945,17.82599817885898,0.28172120223148367,67.83878858249216,-153.85543699295732,154.3763786173428,120.17850188243396,0.004602180603175855,0.6979141467647999,0.25690273262001684,-19.00811658821173,3.248239935278051,19.283660412592447,1.4861702707788587,26.57893624393974,1.5,1.0,26.85252330047947,7.596882517268129,0.002724124341145168,1899.1344635081189,False
7192,132.35845814891908,24.0,0.0,0.04697463355515024,11.048117843037387,-17.842267818909534,17.9516250518804,0.28163482032940296,67.81968583583127,-153.85894703956436,154.38067727344043,122.06311448983871,0.004599589105042875,0.7038758038076781,0.2569027527084095,-18.99487418583406,3.2759867470841657,19.27530374605641,1.4854029425635336,26.57893624393974,1.5,1.0,27.062251333579887,7.53800791705833,0.00272335725408113,1912.8896409700715,False
7193,131.91585211078765,24.0,0.0,0.04739505167580346,11.133800055107137,-17.975433702174456,18.077207644756925,0.2815479661271489,67.80048241532046,-153.86206409577866,154.38457827443378,123.96374995802704,0.004596984685007408,0.7098312642162518,0.2569027761513988,-18.981557136798223,3.30370471844464,19.266914029086468,1.4846353557217713,26.57893624393974,1.5,1.0,27.272129033183717,7.4799977866683385,0.002722586124372893,1926.6332710640104,False
7194,131.47406710265645,24.0,0.0,0.04781532935436153,11.219541224965292,-18.108555511117572,18.20274580343954,0.28146064472496846,67.78117940456053,-153.864790703342,154.3880841716763,125.88039160441693,0.004594367501567751,0.7157805040739406,0.2569028031369271,-18.968166122818204,3.331393738046653,19.2584919009959,1.4838675100607444,26.57893624393974,1.5,1.0,27.482151149285496,7.422834686332449,0.0027218109955333717,1940.3649070526947,False
7195,131.03310942345857,24.0,0.0,0.04823546584670495,11.305339270550393,-18.241633074979177,18.328239375871874,0.28137286120380617,67.76177788293174,-153.86712940145284,154.39119751413318,127.81302268241436,0.0045917377125427985,0.7217234999364329,0.2569028338583205,-18.95470182286205,3.3590536967754248,19.250037998181472,1.4830994054174493,26.57893624393974,1.5,1.0,27.692312581897042,7.36650159507816,0.0027210319109059983,1954.0841152137027,False
7196,130.59298536033245,24.0,0.0,0.04865546041697975,11.391192168901963,-18.374666225114993,18.45437547238734,0.281284620625104,67.74227892555325,-153.8690827266312,154.39392084824476,129.7616263826818,0.004589095475065255,0.7276602288286734,0.25690286851430044,-18.941164913121987,3.3866844877001907,19.241552954096832,1.4823310416585298,26.57893624393974,1.5,1.0,27.902608375797424,7.31098190027611,0.002720248913663099,1967.7904744385164,False
7197,130.15370118853082,24.0,0.0,0.04907531233756717,11.47709795410484,-18.50765479499117,18.58623942780565,0.28119592803060095,67.72268360324325,-153.87065321258407,154.39625671779015,131.72618583439856,0.004586440945574934,0.7335906682418226,0.25690290730899595,-18.927556066984845,3.414286006060055,19.233037399226163,1.4815624186801004,26.57893624393974,1.5,1.0,28.113033715497604,7.256259387384895,0.0027194620468042915,1981.48357584724,False
7198,129.71526317133015,24.0,0.0,0.049495020889049265,11.563054715317229,-18.640598620169357,18.718058332858902,0.2811067884421351,67.70299298247913,-153.8718433900708,154.39820766375144,133.70668410651277,0.004583774279812125,0.7395147961301927,0.25690295045195083,-18.913875955002844,3.4418581492497284,19.224491961058202,1.4807935364075655,26.57893624393974,1.5,1.0,28.32358392041021,7.202318229895571,0.0027186713531548814,1995.1630224182218,False
7199,129.27767755994404,24.0,0.0,0.04991458536017037,11.649060594878616,-18.773497538302593,18.84983202817952,0.2810172068614457,67.68320812535785,-153.87265578676949,154.39977622417828,135.70310420898542,0.00458109563281106,0.7454325909081576,0.2569029981581348,-18.900125244864718,3.4694008168051456,19.215917264060565,1.480024394795439,26.57893624393974,1.5,1.0,28.53425444021488,7.149142979479627,0.0027178768753642795,2008.8284286319124,False
7200,128.84095059343107,24.0,0.0,0.05033400504781016,11.73511378649401,-18.906351389121625,18.981560356463774,0.280927188269979,67.6633300895568,-153.87309292714318,154.40096493405292,137.7154290940259,0.004578405158893432,0.7513440314470392,0.25690305064794655,-18.886304601367186,3.496913910388972,19.207313929654383,1.4792549938271595,26.57893624393974,1.5,1.0,28.745040850410536,7.096718556343053,0.0027170786559044206,2022.4794201283087,False
7201,128.40508849860842,24.0,0.0,0.05075327925695226,11.821212533490968,-19.039160014425704,19.11324316246322,0.2808367376286922,67.64335992829461,-153.8731573323072,154.40177632515554,139.7436416573193,0.004575703011662017,0.7572490970719679,0.2569031081472216,-18.872414686386733,3.524397333775998,19.19868257618926,1.4784853335149049,26.57893624393974,1.5,1.0,28.95593884804607,7.0450302397883755,0.0027162767370681965,2036.115633377363,False
7202,127.97009748996207,24.0,0.0,0.05117240730064075,11.90735512714624,-19.17192325807531,19.24488029297416,0.2807458598778615,67.62329869029254,-153.8728515198963,154.40221292593017,141.78772473924477,0.00457298934399436,0.7631477675587198,0.2569031708872313,-18.858456158851784,3.5518509928384088,19.19002381891857,1.4777154138994049,26.57893624393974,1.5,1.0,29.166944247621398,6.994063658985588,0.0027154711609679023,2049.736715361793,False
7203,127.53598376955695,24.0,0.0,0.051591388499953574,11.99353990507885,-19.3046409659795,19.376471596826633,0.2806545599368902,67.60314741973583,-153.87217800393262,154.40227726135114,143.84766112608617,0.0045702643080365495,0.76904002313053,0.2569032391046913,-18.84442967471515,3.579274795530959,19.18133826997502,1.4769452350497507,26.57893624393974,1.5,1.0,29.37805297715137,6.943804783952292,0.0027146619695336866,2063.3423232717046,False
7204,127.10275352695072,24.0,0.0,0.05201022218396497,12.079765249706709,-19.43731298608779,19.50801692487633,0.28056284270411846,67.58290715623554,-153.87113929469413,154.40197185278967,145.92343355123342,0.004567528055197058,0.7749258444548816,0.2569033130417572,-18.830335886926875,3.6066686518760327,19.172626538346577,1.4761747970632038,26.57893624393974,1.5,1.0,29.58926107438526,6.894239916742689,0.0027138492045120158,2076.9321242105375,False
7205,126.67041293910476,24.0,0.0,0.05242890768971607,12.166029586763889,-19.56993916837922,19.63951612999196,0.2804707130566345,67.56257893479045,-153.86973789858317,154.40129921788127,148.0150246963759,0.004564780736140674,0.7808052126402734,0.25690339294602593,-18.816175445407378,3.634032473948591,19.163889229852703,1.4754041000650007,26.57893624393974,1.5,1.0,29.800564683174812,6.845355682844558,0.002713032907464149,2090.505794911792,False
7206,126.23896817029441,24.0,0.0,0.05284744436216377,12.252331383875907,-19.702519364853003,19.770969067048384,0.2803781758500876,67.54216378574952,-153.86797631799604,154.4002618703934,150.1224171926861,0.004562022500782508,0.7866781092329624,0.2569034790705334,-18.801948997020965,3.661366175861013,19.155126947120888,1.4746331442081584,26.57893624393974,1.5,1.0,30.01196004998446,6.797139022782792,0.002712213119764626,2104.063021466095,False
7207,125.80842537202372,24.0,0.0,0.05326583155416467,12.33866914919046,-19.8350534295179,19.902375592914808,0.2802852359185012,67.52166273477422,-153.86585705119265,154.39886232009377,152.2455936219956,0.004559253498282072,0.7925445162136852,0.2569035716737504,-18.787657185549644,3.688669673747837,19.14634028956349,1.4738619296732758,26.57893624393974,1.5,1.0,30.223443520537273,6.749577183927755,0.002711389882599756,2117.6034990581084,False
7208,125.37879068293662,24.0,0.0,0.05368406862642541,12.425041430061214,-19.967541218382564,20.03373556644422,0.28019189807408906,67.50107680280145,-153.86338259216674,154.39710307261893,154.38453651796192,0.004556473877037444,0.7984044159943573,0.25690367101957884,-18.773300651667306,3.715942885750403,19.13752985335493,1.473090456668333,26.57893624393974,1.5,1.0,30.435011536590974,6.702657712506229,0.00271056323696613,2131.126931712889,False
7209,124.95007022872802,24.0,0.0,0.054102154947474945,12.511446811782237,-20.09998258944404,20.165048848463613,0.2800981671070713,67.48040700600647,-153.86055543051674,154.39498662934358,156.5392283672259,0.004553683784679505,0.804257791414749,0.2569037773773453,-18.758880032914224,3.7431857320013746,19.128696231409148,1.4723187254284895,26.57893624393974,1.5,1.0,30.64666063283789,6.656368445812541,0.002709733223669132,2144.6330320512516,False
7210,124.52227012205901,24.0,0.0,0.054520089893619936,12.597883916370987,-20.232377402678026,20.29631530176465,0.28000404778549354,67.45965435576646,-153.85737805131703,154.39251548725022,158.7096516105608,0.004550883368066258,0.8101046257391408,0.25690389102179434,-18.74439596367191,3.7703981346091755,19.119840013357436,1.4715467362158807,26.57893624393974,1.5,1.0,30.858387433923905,6.610697504617071,0.0027088998833214727,2158.121521053765,False
7211,124.09539646246832,24.0,0.0,0.05493787284891333,12.684351401397672,-20.36472552003002,20.42753479109311,0.27990954485504543,67.43881985862387,-153.8538529349897,154.38969213879935,160.89578864401224,0.004548072773277223,0.8159449026529575,0.2569040122330797,-18.72984907513826,3.797580017642327,19.11096178552649,1.4707744893194097,26.57893624393974,1.5,1.0,31.070188651581027,6.565633285769158,0.0027080632563417236,2171.5921278329924,False
7212,123.66945533628439,24.0,0.0,0.05535550320512312,12.770847958859026,-20.497026805402584,20.558707183135738,0.2798146630388829,67.41790451625039,-153.849982557177,154.3865190718003,163.09762182002882,0.004545252145607906,0.8217786062593814,0.2569041412967519,-18.715239995303104,3.8247313071136757,19.10206213091687,1.4700019850545405,26.57893624393974,1.5,1.0,31.28206108186867,6.521164454991265,0.0027072233829528625,2185.0445894136196,False
7213,123.24445281654077,24.0,0.0,0.05577298036167376,12.857372314094576,-20.629281124646866,20.689832346512674,0.2797194070374489,67.39690932541102,-153.84576938861403,154.38299876928247,165.31513344858413,0.004542421629564351,0.8276057210759424,0.2569042785037552,-18.700569348924006,3.851851930964539,19.0931416291817,1.469229223763087,26.57893624393974,1.5,1.0,31.49400160251908,6.477279939861016,0.0027063803031808385,2198.47865052015,False
7214,122.82039496288861,24.0,0.0,0.056190303725638824,12.943923224743571,-20.761488345548656,20.820910151765474,0.2796237815282992,67.37583527792859,-153.84121589500228,154.37913370936707,167.54830579828874,0.004539581368857763,0.8334262320310921,0.25690442415040426,-18.68583775750248,3.8789418190487424,19.08420085660572,1.4684562058130002,26.57893624393974,1.5,1.0,31.706007170382332,6.433968922977685,0.0027055340568531414,2211.894063371813,False
7215,122.39728782150871,24.0,0.0,0.05660747271167062,13.03049947974088,-20.893648337822867,20.95194047134754,0.2795277911659264,67.35468336064824,-153.83632453688344,154.37492636513952,169.79712109749423,0.004536731506399218,0.8392401244607536,0.2569045785383832,-18.67104583926047,3.9060009031165728,19.075240386084605,1.4676829315981532,26.57893624393974,1.5,1.0,31.918074818966826,6.391220835309477,0.0027046846835973794,2225.2905874844023,False
7216,121.97513742502798,24.0,0.0,0.05702448674199726,13.117099898350173,-21.02576097309867,21.082923179612095,0.2794314405815867,67.33345455540248,-153.8310977695141,154.3703792045224,172.0615615353863,0.004533872184294437,0.8450473841048538,0.25690474197471946,-18.6561942091172,3.933029116798638,19.06626078710464,1.466909401538125,26.57893624393974,1.5,1.0,32.130201656071016,6.349025349718044,0.002703832222839872,2238.667989478729,False
7217,121.5539497924321,24.0,0.0,0.057441345246344,13.203723329232808,-21.15782612491023,21.213858152803397,0.27933473438312906,67.3121498389764,-153.8255380427405,154.36549469014878,174.34160926307038,0.004531003543838642,0.8508479971038359,0.25690491477177835,-18.641283478666345,3.96002639558963,19.05726262572265,1.4661356160779817,26.57893624393974,1.5,1.0,32.34238486150272,6.307372374656397,0.002702976713804257,2252.02604289544,False
7218,121.13373092897864,24.0,0.0,0.0578580476619309,13.290368649550967,-21.28984366868525,21.344745269042278,0.2792376771548236,67.29077018307301,-153.8196478008745,154.3602752792364,176.63724639464647,0.0045281257255114895,0.8566419499951519,0.2569050972472404,-18.62631425615352,3.986992676832006,19.04824646454628,1.4653615756880547,26.57893624393974,1.5,1.0,32.554621684882214,6.266252048036528,0.002702118195510097,2265.3645280158826,False
7219,120.71448682611397,24.0,0.0,0.05827459343341068,13.377034764103554,-21.421813481734432,21.475584408319435,0.27914027345719367,67.26931655427914,-153.8134294825694,154.35472342346208,178.9484550082748,0.00452523886897208,0.8624292297097366,0.256905289724087,-18.611287146454124,4.013927899699574,19.03921286271455,1.4645872808637188,26.57893624393974,1.5,1.0,32.76690944352565,6.225654731262873,0.0027012567067715093,2278.6832316888303,False
7220,120.29622346138497,24.0,0.0,0.058690982012837664,13.463720604493508,-21.55373544324206,21.60637545248224,0.27904252782684796,67.24778991403143,-153.80688552069708,154.348841568837,181.27521714723267,0.004522343113054041,0.8682098235684642,0.25690549253057965,-18.59620275105147,4.040832005181003,19.030162375878707,1.463812732125166,26.57893624393974,1.5,1.0,32.97924552040538,6.185571003427857,0.0027003922861958004,2291.981947162757,False
7221,119.87894679835635,24.0,0.0,0.059107212859628944,13.550425128325266,-21.68560943425166,21.737118285223772,0.27894444477631336,67.22619121858247,-153.80001834222506,154.34263215558246,183.61751482096082,0.004519438595760686,0.8739837192785836,0.25690570600024454,-18.58106166801531,4.067704936063233,19.02109555618343,1.4630379300171787,26.57893624393974,1.5,1.0,33.19162736218417,6.145991655665649,0.002699524972182108,2305.260473923466,False
7222,119.46266278652452,24.0,0.0,0.05952328544052287,13.637147318431062,-21.81743533765797,21.86781279207173,0.2788460287938734,67.20452141896762,-153.79283036809466,154.3360976180062,185.97533000610113,0.0045165254542602505,0.8797509049301404,0.256905930471846,-18.565864491980573,4.094546636914817,19.01201295224826,1.4622628751089013,26.57893624393974,1.5,1.0,33.40405247732001,6.10690768566036,0.0026986548029200677,2318.5186175368717,False
7223,119.04737736123157,24.0,0.0,0.059939199229540135,13.723886182124929,-21.94921303819379,21.998458860378378,0.27874728434340174,67.18278146097163,-153.78532401309937,154.32924038437918,188.34864464752383,0.0045136038248812,0.8855113689923758,0.256906166289371,-18.550611814126572,4.121357054069168,19.002915109149388,1.4614875679936066,26.57893624393974,1.5,1.0,33.6165184342388,6.068310292304865,0.0026977818163884705,2331.7561894966493,False
7224,118.63309644358301,24.0,0.0,0.06035495370793258,13.81064075048325,-22.080942422420662,22.129056379308594,0.2786482158642024,67.16097228509585,-153.77750168576424,154.32206287681345,190.73744065934568,0.0045106738431076165,0.8912651003101126,0.2569064138020042,-18.535304222156416,4.148136135607733,18.99380256840173,1.4607120092884651,26.57893624393974,1.5,1.0,33.8290228595721,6.030190870506505,0.0026969060503539513,2344.973007076646,False
7225,118.21982594036216,24.0,0.0,0.060770548364168946,13.897410077650788,-22.212623378715307,22.25960523982849,0.2785488277708492,67.13909482652565,-153.76936578822534,154.31456751114,193.14169992593818,0.004507735643574655,0.897012088100122,0.2569066733641049,-18.519942300276803,4.174883831343087,18.98467586794128,1.459936199634307,26.57893624393974,1.5,1.0,34.041563436457174,5.992541006135941,0.0026960275423696723,2358.1688931877825,False
7226,117.80757174394478,24.0,0.0,0.061185982693861427,13.984193240171116,-22.34425579726073,22.390105334693942,0.2784491244530272,67.11715001509802,-153.76091871611038,154.3067566967877,195.56140430292575,0.004504789360064081,0.902752321947474,0.25690694533518216,-18.504526629178116,4.201600092801944,18.97553554210777,1.4591601396953862,26.57893624393974,1.5,1.0,34.25413790289701,5.9553524711154635,0.0026951463297740326,2371.3436762393117,False
7227,117.39633973221734,24.0,0.0,0.06160125619974359,14.070989336340542,-22.47583957003272,22.520556558440063,0.278349110275375,67.09513877526958,-153.7521628584197,154.29863283666262,197.99653561817468,0.0045018351254998736,0.908485791801871,0.25690723007987387,-18.489057786014854,4.228284873208095,18.96638212162765,1.45838383015914,26.57893624393974,1.5,1.0,34.46674405017763,5.9186172186431465,0.0026942624496893736,2384.4971900042297,False
7228,116.98613576849212,24.0,0.0,0.06201636839163125,14.157797485584508,-22.60737459079047,22.650958807369676,0.2782487895773291,67.07306202608471,-153.74310059740776,154.2901983270281,200.4470756727715,0.004498873071943908,0.9142124879739658,0.2569075279679166,-18.473536344386368,4.254938127465271,18.9572161335973,1.4576072717359472,26.57893624393974,1.5,1.0,34.67937972134072,5.882327378549231,0.0026933759390207067,2397.6292734886856,False
7229,116.5769657014224,24.0,0.0,0.062431318786367714,14.244616827855593,-22.746136144578657,22.78131197953897,0.2781481666729703,67.05092068114416,-153.73373430846556,154.2814555573853,202.91300624199206,0.00449590333059171,0.919932401131664,0.25690783937412237,-18.457962874317914,4.281559812139932,18.948038101466604,1.4568304651588846,26.57893624393974,1.5,1.0,34.892042809708926,5.846475252781261,0.0026924868344544465,2410.7397708052267,False
7230,116.1688353649214,24.0,0.0,0.06284610690779102,14.331446523052268,-22.885791765247745,22.911615974752408,0.2780472458508699,67.0287156485738,-153.72406636000352,154.27240691035465,205.3943090762604,0.004492926031768286,0.9256455222964095,0.2569081646783514,-18.442337942242048,4.3081498854439815,18.938848545022786,1.456053411183481,26.57893624393974,1.5,1.0,35.10473125746217,5.811053311014438,0.0026915951724571616,2423.8285310497376,False
7231,115.76175057807801,24.0,0.0,0.06326073228669092,14.418285750457583,-23.02539829780457,23.044859589784863,0.2779460313739387,67.00644783099357,-153.714099113335,154.26305476155773,207.8909659020976,0.004489941304924019,0.9313518428394573,0.2569085042654794,-18.426662110980317,4.334708307217413,18.929647980374522,1.4552761105874696,26.57893624393974,1.5,1.0,35.31744305426271,5.776054186383855,0.0026907009892743246,2436.8954081819,False
7232,115.3557171450725,24.0,0.0,0.06367519446076547,14.505133708196938,-23.164955626209007,23.185624793771325,0.2778445274792775,66.984118125487,-153.70383492256056,154.2534014794998,210.4029584230607,0.004486949278630645,0.9370513544781276,0.2569088585253773,-18.410935939725263,4.361235038910889,18.920436919936375,1.4544985641705368,26.57893624393974,1.5,1.0,35.53017623592692,5.741470671335262,0.0026898043209290894,2449.9402609090657,False
7233,114.95074085509626,24.0,0.0,0.06408949297457352,14.591989612714283,-23.304463636289086,23.326340497491174,0.2777427383780285,66.96172742357068,-153.69327613445284,154.24344942545315,212.93026832067125,0.004483950080577299,0.9427440492720482,0.2569092278528772,-18.395159984022744,4.387730043568237,18.911215872413464,1.4537207727540717,26.57893624393974,1.5,1.0,35.74292888314231,5.707295713591042,0.002688905203221063,2462.9629525733785,False
7234,114.54682748226797,24.0,0.0,0.06450362737949844,14.678852698265938,-23.443922215722296,23.46700658605664,0.2776406682552281,66.9392766111642,-153.6824250883421,154.23320095334103,215.47287725533434,0.004480943837566626,0.9484299196193824,0.25690961264774087,-18.379334795754573,4.414193285808903,18.90198534278649,1.4529427371809112,26.57893624393974,1.5,1.0,35.95569912022759,5.67352241222827,0.0026880036717251018,2475.963351042057,False
7235,114.14398278555022,24.0,0.0,0.06491759723370569,14.765722216431422,-23.583331254026746,23.60762294644266,0.2775383212696619,66.91676656856042,-153.6712841160024,154.22265840962223,218.03076686724702,0.004477930675510979,0.9541089582530411,0.2569100133146332,-18.36346092312149,4.440624731810318,18.892745832296992,1.4521644583150837,26.57893624393974,1.5,1.0,36.168485113934466,5.640144013865683,0.002687099761790115,2488.941328600677,False
7236,113.74221250866962,24.0,0.0,0.06533140210209483,14.852597435640535,-23.722690642548002,23.748189467480785,0.2774357015537206,66.89419817039577,-153.65985554153855,154.2118241331763,220.6039187772964,0.004474910719428676,0.9597811582368816,0.25691043026309124,-18.347538910626387,4.467024349290207,18.883497838432923,1.451385937041552,26.57893624393974,1.5,1.0,36.381285072289224,5.607153908956508,0.002686193508537874,2501.8967618493452,False
7237,113.34152238003382,24.0,0.0,0.06574504155625384,14.93947764071618,-23.862000274446842,23.88870603984151,0.27733281321325765,66.87157228562107,-153.64814168127367,154.20070045518955,223.19231458794792,0.00447188409344033,0.9654465129618947,0.25691086390748963,-18.331569299057904,4.493392107488846,18.874241854914473,1.4506071742659523,26.57893624393974,1.5,1.0,36.594097243472916,5.574545628184149,0.002685284946861839,2514.829531601687,False
7238,112.94191811264864,24.0,0.0,0.06615851517442105,15.02636213243223,-24.00126004468609,24.029172556024065,0.27722966032744883,66.84888977747264,-153.6361448436374,154.18928969904175,225.79593588412337,0.0044688509207652495,0.9711050161423762,0.25691131466700956,-18.315552625474286,4.5197279771512395,18.8649783716802,1.4498281709143312,26.57893624393974,1.5,1.0,36.80691991473831,5.5423128389578515,0.0026843741114259993,2527.739522786504,False
7239,112.54340540403928,24.0,0.0,0.06657182254143973,15.11325022708589,-24.14046985001795,24.169588910343748,0.2771262469486519,66.82615150344341,-153.6238673290549,154.17759418019332,228.4147642340682,0.004465811323717921,0.9767566618120876,0.25691178296560824,-18.299489423187584,4.546031930509251,18.85570787487343,1.4490489279328838,26.57893624393974,1.5,1.0,37.01975141136242,5.5104493420054546,0.0026834610366637144,2540.626624351997,False
7240,112.14598993616613,24.0,0.0,0.06698496324871565,15.200141256084024,-24.279629588972966,24.309954998917448,0.27702257710226896,66.80335831525473,-153.6113114298365,154.1656162060736,231.04878119020904,0.00446276542370454,0.9824014443204027,0.2569122692319842,-18.283380221748132,4.572303941263673,18.84643084682896,1.4482694462876853,26.57893624393974,1.5,1.0,37.23259009563323,5.47894906806048,0.0026825457567765804,2553.490729172502,False
