turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,Zon_ohm,unstable
2867,53.837098100000006,24.0,0.0,-0.13450369548243837,11.881829313695093,-23.673126078752006,23.65588881032042,-0.0146385646151667,9.152698544429159,-18.249914790295854,18.231953097684883,141.19595908388243,8.377210493276964e-05,-0.015512614040294335,0.10764590798583526,-0.16522269885209376,-0.07219898415846307,0.18030871728644643,-1.364809455396915,26.57893624393974,180.47635582071675,False
2868,53.85372960000001,24.0,0.0,-0.13452261085322412,11.880080365067919,-23.668473654109903,23.653739218469212,-0.014538166804101511,9.153959800473675,-18.251335335618904,18.23569368913573,141.15440581330304,8.379519138698206e-05,-0.015505400124584678,0.10764591500478776,-0.16537287429303488,-0.0721654090701711,0.18043290669444156,-1.3650613468045245,26.57893624393974,180.49952650979864,False
2869,53.8703669,24.0,0.0,-0.1345413910575702,11.878331978545294,-23.66379768853625,23.651566101419263,-0.014437723255530832,9.155220682752748,-18.252737834438253,18.23941700017359,141.11287197843947,8.381827419775652e-05,-0.01549815697250076,0.10764592201647714,-0.16552300928639183,-0.07213169790961453,0.18055705039279646,-1.3653131923307864,26.57893624393974,180.52268320999468,False
2870,53.88701,24.0,0.0,-0.13456003603403505,11.876584157685526,-23.65909817923375,23.649369453990573,-0.014337234048719288,9.156481188793776,-18.25412227389882,18.243123015605523,141.07135765788433,8.384135331701444e-05,-0.015490884595605957,0.10764592902080045,-0.16567310352974854,-0.0720978507306118,0.18068114819524578,-1.365564991854594,26.57893624393974,180.54582588234135,False
2871,53.90365890000001,24.0,0.0,-0.1345785457212784,11.87483690604762,-23.654375123428395,23.64714927102426,-0.01423669926306787,9.157741316124,-18.25548864115852,18.246811720248147,141.02986293019904,8.386442869665041e-05,-0.015483583005590528,0.10764593601765488,-0.16582315672061743,-0.0720638675875718,0.1808051999154602,-1.3658167452546692,26.57893624393974,180.56895448794603,False
2872,53.9203136,24.0,0.0,-0.13459692005806417,11.873090227191254,-23.649628518368132,23.644905547383928,-0.014136118978113722,9.159001062270521,-18.25683692338833,18.250483098927663,140.98838787391358,8.388750028853229e-05,-0.015476252214271463,0.10764594300693774,-0.16597316855644062,-0.07202974853549333,0.18092920536704696,-1.366068452409567,26.57893624393974,180.59206898798772,False
2873,53.9369741,24.0,0.0,-0.13461515898325724,11.871344124676794,-23.644858361325106,23.642638277953466,-0.014035493273530264,9.160260424760311,-18.25816710777228,18.254137136479912,140.9469325675263,8.39105680445014e-05,-0.01546889223359278,0.10764594998854651,-0.16612313873459106,-0.07199549362996635,0.18105316436355018,-1.3663201131976723,26.57893624393974,180.6151693437166,False
2874,53.953640400000005,24.0,0.0,-0.13463326243585066,11.86959860206523,-23.640064649593484,23.640347457638427,-0.01393482222912728,9.16151940112022,-18.25947918150753,18.257773817750405,140.905497089503,8.393363191637276e-05,-0.015461503075625598,0.10764595696237875,-0.16627306695237418,-0.07196110292717241,0.1811770767184519,-1.3665717274971996,26.57893624393974,180.6382555164541,False
2875,53.9703125,24.0,0.0,-0.13465123035493284,11.867853662918202,-23.63524738049111,23.638033081366785,-0.013834105924851065,9.162777988876979,-18.2607731318044,18.261393127594374,140.8640815182771,8.395669185593519e-05,-0.015454084752568065,0.10764596392833206,-0.16642295290702885,-0.07192657648388424,0.181300942245172,-1.3668232951861954,26.57893624393974,180.66132746759376,False
2876,53.9869904,24.0,0.0,-0.13466906267969467,11.86610931079796,-23.631808109427766,23.635695144087236,-0.01373334444078439,9.16403618555722,-18.2620489458864,18.26499505087681,140.8226859322491,8.397974781495166e-05,-0.015446637276745587,0.1076459708863043,-0.16657279629572852,-0.07189191435746696,0.18142476075706876,-1.3670748161425357,26.57893624393974,180.68438515860075,False
2877,54.0036741,24.0,0.0,-0.1346867593494464,11.864365549267369,-23.62999562577724,23.633333640769678,-0.013632537857146486,9.16529398868748,-18.263306610990288,18.268579572472497,140.78131040978647,8.400279974515928e-05,-0.01543916066061096,0.10764597783619341,-0.16672259681558235,-0.07185711660587843,0.18154853206743932,-1.3673262902439256,26.57893624393974,180.7074285510122,False
2878,54.0203636,24.0,0.0,-0.13470432030359225,11.862622381889857,-23.62815957329053,23.630948566405607,-0.013531686254293311,9.166551395794206,-18.264546114366077,18.27214667726606,140.7399550292226,8.402584759826962e-05,-0.015431654916744248,0.10764598477789732,-0.16687235416363733,-0.07182218328766894,0.18167225598952064,-1.3675777173679022,26.57893624393974,180.730457606437,False
2879,54.037058900000005,24.0,0.0,-0.1347217454816634,11.86087981222944,-23.62629994644456,23.628539916007696,-0.013430789712717451,9.167808404403777,-18.26576744327711,18.27569635015201,140.6986198688575,8.404889132596885e-05,-0.015424120057853275,0.10764599171131423,-0.1670220680368782,-0.07178711446198344,0.18179593233648952,-1.3678290973918283,26.57893624393974,180.75347228655673,False
2880,54.05376,24.0,0.0,-0.1347390348232855,11.859137843850688,-23.624416739734045,23.62610768461235,-0.013329848313048292,9.169065012042497,-18.26697058500007,18.279228576034768,140.65730500695668,8.407193087991791e-05,-0.015416556096773192,0.10764599863634243,-0.16717173813222935,-0.07175191018855939,0.18191956092146266,-1.3680804301928995,26.57893624393974,180.77647255312513,False
2881,54.0704669,24.0,0.0,-0.13475618826819186,11.857396480318712,-23.62250994767828,23.623651867274987,-0.013228862136051914,9.170321216236614,-18.268155526825044,18.28274333982872,140.61601052175115,8.409496621175279e-05,-0.015408963046466988,0.10764600555288038,-0.16732136414655616,-0.07171657052772931,0.1820431415574979,-1.368331715648138,26.57893624393974,180.7994583679684,False
2882,54.087179600000006,24.0,0.0,-0.13477320575624124,11.85565572519914,-23.620579564814307,23.621172459073506,-0.013127831262631442,9.171577014512332,-18.269322256055535,18.28624062645827,140.57473649143697,8.411799727308462e-05,-0.015401340920025422,0.1076460124608266,-0.16747094577666594,-0.07168109554042035,0.18216667405759446,-1.3685829536343956,26.57893624393974,180.82242969298576,False
2883,54.103898099999995,24.0,0.0,-0.13479008722738528,11.853915582058113,-23.618625585704166,23.618669455109114,-0.013026755773826726,9.172832404395816,-18.27047076000853,18.289720420857847,140.5334829941749,8.414102401549991e-05,-0.01539368973066715,0.10764601936007978,-0.16762048271930957,-0.07164548528815493,0.18229015823469347,-1.3688341440283516,26.57893624393974,180.84538649014874,False
2884,54.1206224,24.0,0.0,-0.13480683262169627,11.852176054462255,-23.616648004928123,23.616142850501177,-0.012925635750814858,9.174087383413196,-18.271601026014512,18.29318270797198,140.49225010809,8.416404639056073e-05,-0.015386009491738656,0.10764602625053873,-0.16776997467118232,-0.07160973983305036,0.18241359390167805,-1.3690852867065153,26.57893624393974,180.86832872150194,False
2885,54.1373525,24.0,0.0,-0.13482344187934114,11.850437145978681,-23.614646817090573,23.613592640394074,-0.01282447127490971,9.175341949090585,-18.272713041417518,18.296627472755326,140.45103791127153,8.41870643498049e-05,-0.015378300216714654,0.10764603313210244,-0.16791942132892504,-0.07157385923782085,0.18253698087137424,-1.3693363815452215,26.57893624393974,180.89125634916314,False
2886,54.1540884,24.0,0.0,-0.13483991494061118,11.848698860174947,-23.612622016815806,23.611018819952534,-0.012723262427562505,9.176596098954086,-18.27380679357517,18.300054700172694,140.4098464817723,8.421007784474617e-05,-0.015370561919197868,0.10764604000466999,-0.16806882238912618,-0.07153784356577639,0.18266031895655152,-1.3695874284206349,26.57893624393974,180.91416933532295,False
2887,54.170830099999996,24.0,0.0,-0.1348562517459058,11.846961200619067,-23.610573598749767,23.60842138436331,-0.012622009290361492,9.177849830529805,-18.27488226985871,18.303464375199123,140.3686758976085,8.42330868268745e-05,-0.015362794612919242,0.10764604686814061,-0.16821817754832205,-0.07150169288082363,0.1827836079699228,-1.369838427208747,26.57893624393974,180.93706764224618,False
2888,54.187577600000004,24.0,0.0,-0.13487245223571973,11.845224170879467,-23.608501557558668,23.605800328834277,-0.01252071194503232,9.179103141343845,-18.27593945765306,18.3068564828199,140.32752623675924,8.425609124765605e-05,-0.015354998311738123,0.10764605372241359,-0.16836748650299876,-0.0714654072474669,0.18290684772414556,-1.3700893777853755,26.57893624393974,180.95995123226967,False
2889,54.2043309,24.0,0.0,-0.13488851635068277,11.843487774525006,-23.606405887932453,23.603155648596243,-0.012419370473437715,9.180356028922338,-18.276978344356827,18.31023100803059,140.2863975771666,8.427909105853366e-05,-0.015347173029642204,0.10764606056738864,-0.16851674894959287,-0.07142898673080794,0.18303003803182155,-1.3703402800261661,26.57893624393974,180.98282006780533,False
2890,54.221090000000004,24.0,0.0,-0.13490444403150678,11.841752015124914,-23.604286584580564,23.60048733890116,-0.01231798495757802,9.181608490791433,-18.277998917382373,18.31358793583711,140.2452899967344,8.430208621092676e-05,-0.015339318780747686,0.10764606740296521,-0.16866596458449373,-0.07139243139654648,0.18315317870549855,-1.3705911338065908,26.57893624393974,181.00567411133767,False
2891,54.237854900000016,24.0,0.0,-0.13492023521903676,11.840016896248816,-23.602143642235717,23.597795395023837,-0.012216555479590744,9.182860524477324,-18.27900116415583,18.316927251255738,140.204203573329,8.432507665623175e-05,-0.015331435579299215,0.10764607422904324,-0.16881513310404322,-0.07135574131098013,0.18327626955766899,-1.3708419390019493,26.57893624393974,181.02851332542554,False
2892,54.254625600000004,24.0,0.0,-0.1349358898542271,11.838282421466696,-23.59997705565098,23.595079812259456,-0.01211508212175118,9.184112127506248,-18.279985072117167,18.320248939313185,140.16313838477814,8.434806234582215e-05,-0.015323523439670271,0.10764608104552269,-0.16896425420453814,-0.0713189165410061,0.18339931040077218,-1.3710926954873655,26.57893624393974,181.05133767270195,False
2893,54.271402099999996,24.0,0.0,-0.13495140787813198,11.836548594348884,-23.597786819600998,23.592340585926024,-0.012013564966471863,9.185363297404493,-18.280950628720205,18.323552985046604,140.12209450887082,8.437104323104877e-05,-0.015315582376362963,0.10764608785230369,-0.16911332758223124,-0.07128195715412028,0.18352230104719397,-1.3713434031377905,26.57893624393974,181.0741471158734,False
2894,54.2881844,24.0,0.0,-0.13496678923192057,11.83481541846603,-23.59557292888286,23.589577711363603,-0.011912004096303077,9.18661403169842,-18.28189782143266,18.326839373503656,140.08107202335685,8.439401926323988e-05,-0.015307612404008282,0.10764609464928639,-0.1692623529333324,-0.07124486321841839,0.18364524130926757,-1.3715940618280011,26.57893624393974,181.09694161772123,False
2895,54.3049725,24.0,0.0,-0.13498203385686955,11.83308289738911,-23.593335378315288,23.586791183932974,-0.011810399593932777,9.187864327914456,-18.282826637736193,18.330108089742545,140.04007100594677,8.441699039370154e-05,-0.015299613537366117,0.10764610143637128,-0.16941132995400968,-0.07120763480259606,0.18376813099927372,-1.371844671432599,26.57893624393974,181.11972114110054,False
2896,54.32176640000001,24.0,0.0,-0.13499714169437727,11.831351034689394,-23.591074162737726,23.583980999019076,-0.011708751542186651,9.189114183579116,-18.283737065126434,18.333359118832057,139.99909153431142,8.443995657371758e-05,-0.015291585791325259,0.10764610821345892,-0.16956025834039093,-0.07117027197594888,0.1838909699294412,-1.3720952318260122,26.57893624393974,181.1424856489416,False
2897,54.3385661,24.0,0.0,-0.13501211268595936,11.829619833938429,-23.588789277011642,23.5811471520272,-0.011607060024028138,9.190363596219012,-18.28462909111304,18.336592445851593,139.95813368608137,8.446291775455004e-05,-0.015283529180903773,0.10764611498045006,-0.16970913778856483,-0.07113277480837411,0.18401375791194785,-1.3723457428824917,26.57893624393974,181.16523510424847,False
2898,54.3553716,24.0,0.0,-0.13502694677321483,11.827889298708032,-23.586480716020958,23.578289638385485,-0.011505325122558505,9.191612563360849,-18.285502703219716,18.339808055891236,139.91719753884686,8.448587388743915e-05,-0.015275443721248649,0.10764612173724557,-0.1698579679945824,-0.07109514337036901,0.18413649475892033,-1.3725962044761155,26.57893624393974,181.1879694701008,False
2899,54.37218289999999,24.0,0.0,-0.13504164389787984,11.826159432570254,-23.58414847467037,23.57540845354407,-0.01140354692101693,9.192861082531453,-18.286357888984266,18.343005934051764,139.87628317015702,8.45088249236037e-05,-0.015267329427636261,0.10764612848374643,-0.1700067486544583,-0.0710573777330331,0.1842591802824356,-1.372846616480785,26.57893624393974,181.21068870965203,False
2900,54.389,24.0,0.0,-0.13505620400179918,11.824430239097392,-23.581792547886977,23.57250359297558,-0.011301725502780566,9.194109151257765,-18.287194635958627,18.3461860654447,139.8353906575202,8.453177081424111e-05,-0.015259186315472248,0.10764613521985392,-0.17015547946417156,-0.07101947796806744,0.1843818142945202,-1.373096978770226,26.57893624393974,181.2333927861314,False
2901,54.405822900000004,24.0,0.0,-0.1350706270269326,11.822701721861964,-23.579412930619498,23.569575052173803,-0.011199860951364563,9.195356767066865,-18.28801293170891,18.34934843519238,139.79452007840328,8.455471151052772e-05,-0.015251014400291632,0.10764614194546947,-0.17030416011966718,-0.0709814441477753,0.1845043966071513,-1.3733472912179883,26.57893624393974,181.25608166284306,False
2902,54.4226516,24.0,0.0,-0.1350849129153427,11.820973884436654,-23.577009617838684,23.56662282665539,-0.01109795335042222,9.196603927485969,-18.288812763815432,18.352493028427947,139.75367151023076,8.457764696361891e-05,-0.015242813697758976,0.10764614866049446,-0.17045279031685817,-0.07094327634506292,0.18462692703225816,-1.373597553697445,26.57893624393974,181.27875530316604,False
2903,54.4394861,24.0,0.0,-0.13509906160919408,11.819246730394363,-23.574582604537284,23.56364691195901,-0.010996002783744867,9.197850630042444,-18.289594119872767,18.35561983029543,139.71284503038552,8.46005771246494e-05,-0.015234584223668418,0.10764615536483071,-0.17060136975162535,-0.0709049746334395,0.18474940538172102,-1.3738477660817923,26.57893624393974,181.30141367055492,False
2904,54.456326399999995,24.0,0.0,-0.1351130730507919,11.817520263308134,-23.57213188572925,23.56064730364625,-0.010894009335262083,9.199096872263818,-18.290356987489783,18.358728825949783,139.67204071620756,8.462350194473334e-05,-0.015226325993943572,0.10764616205838007,-0.17074989811982003,-0.07086653908701694,0.1848718314673726,-1.3740979282440515,26.57893624393974,181.32405672853977,False
2905,54.47317249999999,24.0,0.0,-0.135126947182542,11.815794486751168,-23.569657456450955,23.557623997299345,-0.010791973089041623,9.200342651677788,-18.29110135428967,18.361820000556893,139.63125864499418,8.464642137496461e-05,-0.015218039024637883,0.10764616874104459,-0.17089837511726427,-0.07082796978051135,0.18499420510099823,-1.3743480400570658,26.57893624393974,181.34668444072588,False
2906,54.49002440000001,24.0,0.0,-0.1351406839469666,11.814069404296795,-23.56715931176126,23.55457698852436,-0.010689894129289706,9.20158796581223,-18.29371733239801,18.364893339293662,139.5904988939993,8.466933536641694e-05,-0.015209723331934679,0.10764617541272649,-0.17104680043975287,-0.07078926678924335,0.1851165260943369,-1.3745981013934996,26.57893624393974,181.36929677079462,False
2907,54.506882100000006,24.0,0.0,-0.13515428328669774,11.812345019518455,-23.56463744673931,23.551506272949325,-0.010587772540350872,9.20283281219521,-18.29724754767003,18.367948827348037,139.5497615404332,8.469224387014415e-05,-0.015201378932146964,0.10764618207332813,-0.17119517378305435,-0.0707504301891371,0.185238794259081,-1.3748481121258425,26.57893624393974,181.3918936825026,False
2908,54.523745600000005,24.0,0.0,-0.13516774514448318,11.810621335989689,-23.562091856489246,23.548411846224298,-0.010485608406707852,9.204077188354992,-18.300760131248886,18.37098644991903,139.50904666146232,8.471514683718037e-05,-0.015193005841717809,0.10764618872275208,-0.17134349484291236,-0.0707114600567222,0.18536100940687758,-1.3750980721264041,26.57893624393974,181.41447513968274,False
2909,54.5406149,24.0,0.0,-0.13518106946317726,11.808898357284109,-23.559522536133443,23.545293704021788,-0.010383401812982189,9.205321091820046,-18.30425506791275,18.3740061922168,139.46835433420856,8.473804421854022e-05,-0.015184604077220314,0.107646195360901,-0.1714917633150471,-0.07067235646913328,0.18548317134932854,-1.3753479812673173,26.57893624393974,181.43704110624356,False
2910,54.55749,24.0,0.0,-0.13519425618576209,11.807176086975424,-23.55692948081881,23.54215184203673,-0.010281152843933754,9.206564520119064,-18.30773234245015,18.377008039462652,139.42768463574987,8.476093596521899e-05,-0.01517617365535764,0.107646201987678,-0.1716399788951555,-0.0706331195041104,0.18560527989799044,-1.3755978394205353,26.57893624393974,181.45959154617023,False
2911,54.574370900000005,24.0,0.0,-0.13520730525532645,11.805454528637341,-23.554312685714308,23.538986255986543,-0.010178861584461052,9.207807470780963,-18.311191939660002,18.37999197688911,139.3870376431183,8.478382202819287e-05,-0.01516771459296321,0.10764620860298599,-0.17178814127891487,-0.07059374923999989,0.18572733486437693,-1.375847646457833,26.57893624393974,181.4821264235236,False
2912,54.5912576,24.0,0.0,-0.13522021661507874,11.80373368584364,-23.55167214600965,23.535796941611522,-0.010076528119601339,9.209049941334897,-18.31463384435166,18.382957989739943,139.34641343330134,8.480670235841919e-05,-0.015159226907000516,0.1076462152067284,-0.17193625016198144,-0.07055424575575339,0.18584933605995665,-1.3760974022508081,26.57893624393974,181.50464570244102,False
2913,54.6081501,24.0,0.0,-0.1352329902083264,11.80201356216809,-23.549007856919076,23.532583894673508,-0.009974152534530406,9.210291929310262,-18.318058041344955,18.38590606327021,139.30581208324023,8.482957690683656e-05,-0.015150710614563476,0.10764622179880863,-0.17208430523999396,-0.07051460913092966,0.18597128329615625,-1.3763471066708781,26.57893624393974,181.52714934713632,False
2914,54.625048400000004,24.0,0.0,-0.135245625978506,11.800294161184459,-23.54631981367592,23.529347110957673,-0.009871734914562936,9.211533432236722,-18.321464515470225,18.38883618274631,139.26523366983034,8.485244562436509e-05,-0.015142165732876453,0.10764622837913031,-0.17223230620857383,-0.07047483944569448,0.18609317638435954,-1.3765967595892805,26.57893624393974,181.54963732189967,False
2915,54.6419525,24.0,0.0,-0.1352581238691806,11.798575486466499,-23.54360801153763,23.526086586270765,-0.009769275345152352,9.212774447644197,-18.32485325156839,18.391748333446014,139.2246782699208,8.487530846190661e-05,-0.015133592279294294,0.1076462349475973,-0.17238025276332633,-0.070434936780821,0.1862150151359082,-1.376846360877073,26.57893624393974,181.5721095910979,False
2916,54.658862400000004,24.0,0.0,-0.13527048382400045,11.796857541587917,-23.54087244578372,23.522802316443716,-0.009666773911890953,9.214014973062886,-18.328224234490957,18.39464250065851,139.18414596031374,8.489816537034493e-05,-0.015124990271302232,0.10764624150411363,-0.17252814459984284,-0.07039490121768918,0.18633679936210262,-1.3770959104051352,26.57893624393974,181.59456611917471,False
2917,54.6757781,24.0,0.0,-0.13528270578674848,11.795140330122374,-23.538113111716086,23.519494297328578,-0.00956423070051007,9.215255006023273,-18.331577449100084,18.397518669684448,139.1436368177643,8.49210163005459e-05,-0.015116359726516216,0.10764624804858346,-0.17267598141370105,-0.07035473283828735,0.186458528874202,-1.3773454080441656,26.57893624393974,181.6170068706505,False
2918,54.6926996,24.0,0.0,-0.1352947897013142,11.793423855643457,-23.535330004658277,23.516162524800308,-0.00946164579687988,9.21649454405614,-18.334912880268618,18.400376825835973,139.10315091898053,8.494386120335775e-05,-0.015107700662683033,0.10764625458091134,-0.1728237629004667,-0.07031443172521283,0.1865802034834252,-1.3775948536646798,26.57893624393974,181.63943181012283,False
2919,54.7096269,24.0,0.0,-0.13530673551171957,11.791708121724652,-23.532523119956693,23.512806994756744,-0.009359019287009657,9.217733584692567,-18.338230512880124,18.403216954436775,139.06268834062197,8.496670002961129e-05,-0.01509901309767994,0.10764626110100174,-0.17297148875569568,-0.07027399796167016,0.1867018230009514,-1.377844247137017,26.57893624393974,181.66184090226577,False
2920,54.726560000000006,24.0,0.0,-0.13531854316208597,11.78999313193935,-23.529692452979333,23.5094277031194,-0.00925635125704775,9.218972125463957,-18.341530331828956,18.406039040822137,139.02224915930051,8.498953273012001e-05,-0.015090297049515164,0.1076462676087595,-0.17311915867493413,-0.07023343163147344,0.18682338723792016,-1.3780935883313332,26.57893624393974,181.68423411183102,False
2921,54.743498900000006,24.0,0.0,-0.13533021259666866,11.788278889860806,-23.526837999117504,23.50602464583102,-0.009153641793281654,9.22021016390203,-18.34481232202027,18.408843070338953,138.98183345157938,8.501235925568039e-05,-0.015081552536327914,0.10764627410408957,-0.17326677235372048,-0.07019273281904634,0.18694489600543263,-1.3783428771176023,26.57893624393974,181.706611403647,False
2922,54.76044360000001,24.0,0.0,-0.13534174375981486,11.786565399062159,-23.523959753784936,23.502597818856714,-0.009050890982138137,9.22144769753885,-18.34807646837008,18.411629028345807,138.94144129397327,8.50351795570721e-05,-0.015072779576388189,0.1076462805868973,-0.17341432948758628,-0.07015190160942135,0.187066349114551,-1.3785921133656185,26.57893624393974,181.72897274262058,False
2923,54.777394099999995,24.0,0.0,-0.13535313659599837,11.784852663116352,-23.521057712416535,23.499147218186238,-0.00894809891018306,9.222684723906811,-18.3513227558053,18.414396900212978,138.90107276294697,8.505799358505815e-05,-0.015063978188097122,0.10764628705708791,-0.17356182977205847,-0.07011093808824119,0.18718774637630048,-1.3788412969449937,26.57893624393974,181.75131809373448,False
2924,54.7943504,24.0,0.0,-0.1353643910498235,11.78314068559619,-23.51813187047094,23.49567283983049,-0.0088452656641218,9.223921240538672,-18.354551169263782,18.4171466713225,138.86072793491658,8.508080129038514e-05,-0.015055148389987023,0.10764629351456714,-0.17370927290265928,-0.07006984234175914,0.18730908760166853,-1.379090427725156,26.57893624393974,181.77364742204995,False
2925,54.8113125,24.0,0.0,-0.1353755070660014,11.781429470074258,-23.515182223429235,23.492174679824075,-0.008742391330798833,9.225157244967551,-18.35776169369437,18.41987832706821,138.82040688624764,8.510360262378349e-05,-0.01504629020072129,0.10764629995924074,-0.17385665857490906,-0.07002861445683865,0.18743037260160653,-1.3793395055753532,26.57893624393974,181.79596069270568,False
2926,54.828280400000004,24.0,0.0,-0.13538648458934519,11.779719020122934,-23.51220876679369,23.488652734224473,-0.008639475997198316,9.226392734726943,-18.360954314056915,18.422591852855778,138.7801096932555,8.51263975359676e-05,-0.01503740363909447,0.10764630639101468,-0.1740039864843268,-0.0699872545209535,0.18755160118702935,-1.3795885303646511,26.57893624393974,181.8182578709178,False
2927,54.8452541,24.0,0.0,-0.1353973235648144,11.778009339314378,-23.50921149609067,23.485106999111622,-0.0085365197504437,9.227627707350717,-18.36412901532235,18.425287234102754,138.73983643220524,8.51491859776361e-05,-0.015028488724032554,0.10764631280979522,-0.17415125632643122,-0.0699457626221892,0.18767277316881634,-1.379837501961931,26.57893624393974,181.84053892198037,False
2928,54.862233599999996,24.0,0.0,-0.1354080239374671,11.776300431220495,-23.506190406868626,23.481537470588762,-0.008433522677798039,9.228862160373145,-18.367285782472717,18.42796445623861,138.69958717931067,8.517196789947204e-05,-0.015019545474592878,0.10764631921548878,-0.1742984677967427,-0.06990413884924267,0.187793888357812,-1.3800864202358907,26.57893624393974,181.86280381126565,False
2929,54.8792189,24.0,0.0,-0.13541858565248185,11.774592299412923,-23.50314549469755,23.47794414478028,-0.008330484866663847,9.2300960913289,-18.370424600501202,18.430623504704776,138.65936201073424,8.519474325214312e-05,-0.01501057390996418,0.10764632560800194,-0.17444562059078472,-0.06986238329142234,0.18791494656482657,-1.3803352850550465,26.57893624393974,181.88505250422324,False
2930,54.896209999999996,24.0,0.0,-0.13542900865516133,11.772884947463044,-23.500076755172017,23.474327017836828,-0.00822740640458345,9.231329497753057,-18.3735454544122,18.433264364954702,138.61916100258725,8.521751198630187e-05,-0.015001574049466695,0.1076463319872417,-0.17459271440408405,-0.06982049603864866,0.1880359476006357,-1.3805840962877296,26.57893624393974,181.90728496638118,False
2931,54.913206900000006,24.0,0.0,-0.1354392928909222,11.771178378941906,-23.496984183907387,23.470686085928975,-0.008124287379238631,9.232562377181132,-18.376648329221318,18.435887022453873,138.57898423092817,8.524027405258593e-05,-0.014992545912552285,0.10764633835311498,-0.17473974893217378,-0.06977847718145472,0.18815689127598256,-1.3808328538020878,26.57893624393974,181.92950116334586,False
2932,54.93020960000001,24.0,0.0,-0.13544943830529885,11.769472597420254,-23.493867776542686,23.467021345252277,-0.008021127878451152,9.233794727149055,-18.37973320995547,18.43849146267987,138.53883177176354,8.526302940161814e-05,-0.014983489518804424,0.10764634470552904,-0.17488672387059365,-0.06973632681098614,0.18827777740157742,-1.381081557466084,26.57893624393974,181.95170106080118,False
2933,54.94721810000001,24.0,0.0,-0.13545944484393968,11.767767606468517,-23.490727528739853,23.46333279202389,-0.007917927990182191,9.235026545193211,-18.382800081652878,18.441077671122407,138.4987037010472,8.528577798400688e-05,-0.014974404887938213,0.10764635104439145,-0.17503363891489102,-0.06969404501900114,0.1883986057880976,-1.3813302071474975,26.57893624393974,181.97388462451022,False
2934,54.9642324,24.0,0.0,-0.13546931245261676,11.766063409656748,-23.4875634361824,23.459620422485955,-0.007814687802533162,9.236257828850427,-18.385848929363124,18.443645633283367,138.45860009467975,8.530851975034625e-05,-0.014965292039800612,0.10764635736960988,-0.17518049376062336,-0.06965163189787173,0.1885193762461897,-1.3815788027139222,26.57893624393974,181.99605182031362,False
2935,54.981252500000004,24.0,0.0,-0.13547904107723147,11.764360010554642,-23.484375494578416,23.455884232901354,-0.007711407403745093,9.237488575658,-18.38887973814721,18.44619533467686,138.41852102850842,8.533125465121622e-05,-0.014956150994370341,0.10764636368109225,-0.1753272881033587,-0.06960908754058302,0.18864008858646855,-1.3818273440327669,26.57893624393974,182.01820261413135,False
2936,54.99827840000001,24.0,0.0,-0.1354886306637848,11.762657412731503,-23.481163699656747,23.452124219557533,-0.00760808688219905,9.238718783153697,-18.391892493077577,18.44872676082925,138.37846657832654,8.535398263718292e-05,-0.014946981771757854,0.1076463699787467,-0.1754740216386774,-0.06956641204073337,0.18876074261951853,-1.3820758309712569,26.57893624393974,182.04033697196124,False
2937,55.0153101,24.0,0.0,-0.13549808115840883,11.760955619756238,-23.477928047170764,23.448340378765238,-0.007504726326416053,9.239948448875763,-18.394887179238168,18.4512398972792,138.33843681987344,8.537670365879883e-05,-0.014937784392205854,0.10764637626248164,-0.1756206940621733,-0.06952360549253657,0.1888813381558944,-1.3823242633964288,26.57893624393974,182.0624548598801,False
2938,55.0323476,24.0,0.0,-0.13550739250734922,11.75925463519733,-23.47466853289592,23.444532706858098,-0.007401325825057164,9.241177570362938,-18.39786378172445,18.453734729577725,138.29843182883403,8.539941766660299e-05,-0.01492855887608884,0.10764638253220572,-0.175767305069455,-0.06948066799081985,0.18900187500612103,-1.3825726411751347,26.57893624393974,182.08455624404354,False
2939,55.0493909,24.0,0.0,-0.13551656465697673,11.757554462622812,-23.471385152629637,23.440701200192194,-0.007297885466923562,9.24240614515446,-18.400822285643468,18.45621124328822,138.258451680838,8.54221246111212e-05,-0.01491930524391338,0.10764638878782772,-0.17591385435614787,-0.0694375996310251,0.18912235298069485,-1.3828209641740414,26.57893624393974,182.10664109068566,False
2940,55.06643999999999,24.0,0.0,-0.1355255975537828,11.755855105600261,-23.468077902194352,23.436845855147283,-0.007194405340956451,9.243634170790084,-18.403762676113896,18.45866942398651,138.21849645146006,8.544482444286629e-05,-0.01491002351631829,0.10764639502925669,-0.17606034161789458,-0.06939440050920978,0.18924277189008396,-1.3830692322596274,26.57893624393974,182.12870936611964,False
2941,55.0834949,24.0,0.0,-0.13553449114436528,11.754156567696795,-23.464746777433277,23.43296666812688,-0.007090885536237279,9.244861644810083,-18.406684938266057,18.46110925726089,138.17856621621942,8.546751711233826e-05,-0.014900713714074424,0.10764640125640194,-0.1762067665503568,-0.06935107072204579,0.18936313154472847,-1.3833174452981858,26.57893624393974,182.15076103673778,False
